RMS,TimeStamp,EPOCH
1.004,10/08/2020 20:37:52.323,1597102672323
1.001,10/08/2020 20:37:52.824,1597102672824
1.008,10/08/2020 20:37:53.324,1597102673324
1.007,10/08/2020 20:37:53.825,1597102673825
1.012,10/08/2020 20:37:54.325,1597102674325
0.989,10/08/2020 20:37:54.826,1597102674826
1.001,10/08/2020 20:37:55.326,1597102675326
0.996,10/08/2020 20:37:55.827,1597102675827
0.986,10/08/2020 20:37:56.328,1597102676328
0.994,10/08/2020 20:37:56.828,1597102676828
0.990,10/08/2020 20:37:57.329,1597102677329
0.993,10/08/2020 20:37:57.829,1597102677829
0.995,10/08/2020 20:37:58.330,1597102678330
0.991,10/08/2020 20:37:58.830,1597102678830
1.013,10/08/2020 20:37:59.331,1597102679331
0.987,10/08/2020 20:37:59.832,1597102679832
0.992,10/08/2020 20:38:00.332,1597102680332
1.009,10/08/2020 20:38:00.833,1597102680833
1.009,10/08/2020 20:38:01.333,1597102681333
1.015,10/08/2020 20:38:01.834,1597102681834
1.045,10/08/2020 20:38:02.334,1597102682334
1.020,10/08/2020 20:38:02.835,1597102682835
1.013,10/08/2020 20:38:03.336,1597102683336
1.025,10/08/2020 20:38:03.836,1597102683836
1.008,10/08/2020 20:38:04.337,1597102684337
1.016,10/08/2020 20:38:04.837,1597102684837
1.000,10/08/2020 20:38:05.338,1597102685338
1.001,10/08/2020 20:38:05.838,1597102685838
0.999,10/08/2020 20:38:06.339,1597102686339
1.001,10/08/2020 20:38:06.839,1597102686839
0.993,10/08/2020 20:38:07.340,1597102687340
0.998,10/08/2020 20:38:07.841,1597102687841
1.005,10/08/2020 20:38:08.341,1597102688341
1.000,10/08/2020 20:38:08.842,1597102688842
1.004,10/08/2020 20:38:09.342,1597102689342
1.000,10/08/2020 20:38:09.843,1597102689843
1.004,10/08/2020 20:38:10.343,1597102690343
1.003,10/08/2020 20:38:10.844,1597102690844
1.000,10/08/2020 20:38:11.345,1597102691345
1.008,10/08/2020 20:38:11.845,1597102691845
