ValoresRms,TimeStamp,EPOCH,ClasseAparelho
2.867,15/07/2020 13:05:42.017,1594829142017,0
2.864,15/07/2020 13:05:42.517,1594829142517,0
2.868,15/07/2020 13:05:43.018,1594829143018,0
2.862,15/07/2020 13:05:43.518,1594829143518,0
0.740,15/07/2020 13:05:44.018,1594829144018,2
0.743,15/07/2020 13:05:44.518,1594829144518,0
0.742,15/07/2020 13:05:45.018,1594829145018,0
0.743,15/07/2020 13:05:45.518,1594829145518,0
0.734,15/07/2020 13:05:46.018,1594829146018,0
