RMS,TimeStamp,EPOCH
0.618,19/05/2021 14:50:12.103,1621446612103
0.612,19/05/2021 14:50:12.603,1621446612603
0.611,19/05/2021 14:50:13.103,1621446613103
0.633,19/05/2021 14:50:13.603,1621446613603
0.608,19/05/2021 14:50:14.102,1621446614102
0.616,19/05/2021 14:50:14.602,1621446614602
0.628,19/05/2021 14:50:15.102,1621446615102
0.626,19/05/2021 14:50:15.602,1621446615602
0.606,19/05/2021 14:50:16.102,1621446616102
0.626,19/05/2021 14:50:16.602,1621446616602
0.623,19/05/2021 14:50:17.101,1621446617101
0.625,19/05/2021 14:50:17.601,1621446617601
0.629,19/05/2021 14:50:18.101,1621446618101
0.615,19/05/2021 14:50:18.601,1621446618601
0.627,19/05/2021 14:50:19.101,1621446619101
0.609,19/05/2021 14:50:19.601,1621446619601
0.604,19/05/2021 14:50:20.101,1621446620101
0.609,19/05/2021 14:50:20.600,1621446620600
0.629,19/05/2021 14:50:21.100,1621446621100
0.608,19/05/2021 14:50:21.600,1621446621600
0.610,19/05/2021 14:50:22.100,1621446622100
0.623,19/05/2021 14:50:22.600,1621446622600
0.626,19/05/2021 14:50:23.100,1621446623100
0.607,19/05/2021 14:50:23.599,1621446623599
0.613,19/05/2021 14:50:24.099,1621446624099
0.604,19/05/2021 14:50:24.599,1621446624599
0.603,19/05/2021 14:50:25.099,1621446625099
0.617,19/05/2021 14:50:25.599,1621446625599
0.613,19/05/2021 14:50:26.099,1621446626099
0.605,19/05/2021 14:50:26.598,1621446626598
0.610,19/05/2021 14:50:27.098,1621446627098
0.623,19/05/2021 14:50:27.598,1621446627598
0.615,19/05/2021 14:50:28.098,1621446628098
0.618,19/05/2021 14:50:28.598,1621446628598
0.618,19/05/2021 14:50:29.098,1621446629098
0.613,19/05/2021 14:50:29.597,1621446629597
0.622,19/05/2021 14:50:30.097,1621446630097
0.617,19/05/2021 14:50:30.597,1621446630597
0.617,19/05/2021 14:50:31.097,1621446631097
0.613,19/05/2021 14:50:31.597,1621446631597
0.600,19/05/2021 14:50:32.097,1621446632097
0.611,19/05/2021 14:50:32.596,1621446632596
0.616,19/05/2021 14:50:33.096,1621446633096
0.635,19/05/2021 14:50:33.596,1621446633596
0.616,19/05/2021 14:50:34.096,1621446634096
0.605,19/05/2021 14:50:34.596,1621446634596
0.603,19/05/2021 14:50:35.096,1621446635096
0.603,19/05/2021 14:50:35.596,1621446635596
0.616,19/05/2021 14:50:36.095,1621446636095
0.625,19/05/2021 14:50:36.595,1621446636595
0.606,19/05/2021 14:50:37.095,1621446637095
0.612,19/05/2021 14:50:37.595,1621446637595
0.614,19/05/2021 14:50:38.095,1621446638095
0.614,19/05/2021 14:50:38.595,1621446638595
0.611,19/05/2021 14:50:39.094,1621446639094
0.612,19/05/2021 14:50:39.594,1621446639594
0.626,19/05/2021 14:50:40.094,1621446640094
0.628,19/05/2021 14:50:40.594,1621446640594
0.607,19/05/2021 14:50:41.094,1621446641094
0.610,19/05/2021 14:50:41.594,1621446641594
0.602,19/05/2021 14:50:42.093,1621446642093
0.622,19/05/2021 14:50:42.593,1621446642593
0.641,19/05/2021 14:50:43.093,1621446643093
0.617,19/05/2021 14:50:43.593,1621446643593
0.612,19/05/2021 14:50:44.093,1621446644093
0.626,19/05/2021 14:50:44.593,1621446644593
0.611,19/05/2021 14:50:45.092,1621446645092
0.607,19/05/2021 14:50:45.592,1621446645592
0.614,19/05/2021 14:50:46.092,1621446646092
0.616,19/05/2021 14:50:46.592,1621446646592
0.608,19/05/2021 14:50:47.092,1621446647092
0.616,19/05/2021 14:50:47.592,1621446647592
0.604,19/05/2021 14:50:48.091,1621446648091
0.608,19/05/2021 14:50:48.591,1621446648591
0.592,19/05/2021 14:50:49.091,1621446649091
0.620,19/05/2021 14:50:49.591,1621446649591
0.618,19/05/2021 14:50:50.091,1621446650091
0.621,19/05/2021 14:50:50.591,1621446650591
0.606,19/05/2021 14:50:51.090,1621446651090
0.626,19/05/2021 14:50:51.590,1621446651590
0.602,19/05/2021 14:50:52.090,1621446652090
0.620,19/05/2021 14:50:52.590,1621446652590
0.624,19/05/2021 14:50:53.090,1621446653090
0.616,19/05/2021 14:50:53.590,1621446653590
0.603,19/05/2021 14:50:54.090,1621446654090
0.609,19/05/2021 14:50:54.589,1621446654589
0.617,19/05/2021 14:50:55.089,1621446655089
0.620,19/05/2021 14:50:55.589,1621446655589
0.612,19/05/2021 14:50:56.089,1621446656089
0.605,19/05/2021 14:50:56.589,1621446656589
0.604,19/05/2021 14:50:57.089,1621446657089
0.591,19/05/2021 14:50:57.588,1621446657588
0.612,19/05/2021 14:50:58.088,1621446658088
0.614,19/05/2021 14:50:58.588,1621446658588
0.607,19/05/2021 14:50:59.088,1621446659088
0.617,19/05/2021 14:50:59.588,1621446659588
0.604,19/05/2021 14:51:00.088,1621446660088
0.614,19/05/2021 14:51:00.587,1621446660587
0.615,19/05/2021 14:51:01.087,1621446661087
0.618,19/05/2021 14:51:01.587,1621446661587
0.605,19/05/2021 14:51:02.087,1621446662087
0.605,19/05/2021 14:51:02.587,1621446662587
0.612,19/05/2021 14:51:03.087,1621446663087
0.605,19/05/2021 14:51:03.586,1621446663586
0.607,19/05/2021 14:51:04.086,1621446664086
0.601,19/05/2021 14:51:04.586,1621446664586
0.609,19/05/2021 14:51:05.086,1621446665086
0.615,19/05/2021 14:51:05.586,1621446665586
0.600,19/05/2021 14:51:06.086,1621446666086
0.601,19/05/2021 14:51:06.585,1621446666585
0.611,19/05/2021 14:51:07.085,1621446667085
0.617,19/05/2021 14:51:07.585,1621446667585
0.627,19/05/2021 14:51:08.085,1621446668085
0.609,19/05/2021 14:51:08.585,1621446668585
0.609,19/05/2021 14:51:09.085,1621446669085
0.605,19/05/2021 14:51:09.585,1621446669585
0.615,19/05/2021 14:51:10.084,1621446670084
0.617,19/05/2021 14:51:10.584,1621446670584
0.605,19/05/2021 14:51:11.084,1621446671084
0.610,19/05/2021 14:51:11.584,1621446671584
0.607,19/05/2021 14:51:12.084,1621446672084
0.622,19/05/2021 14:51:12.584,1621446672584
0.605,19/05/2021 14:51:13.083,1621446673083
0.609,19/05/2021 14:51:13.583,1621446673583
0.601,19/05/2021 14:51:14.083,1621446674083
0.599,19/05/2021 14:51:14.583,1621446674583
0.607,19/05/2021 14:51:15.083,1621446675083
0.611,19/05/2021 14:51:15.583,1621446675583
0.619,19/05/2021 14:51:16.082,1621446676082
0.627,19/05/2021 14:51:16.582,1621446676582
0.610,19/05/2021 14:51:17.082,1621446677082
0.610,19/05/2021 14:51:17.582,1621446677582
0.631,19/05/2021 14:51:18.082,1621446678082
0.613,19/05/2021 14:51:18.582,1621446678582
0.617,19/05/2021 14:51:19.081,1621446679081
0.606,19/05/2021 14:51:19.581,1621446679581
0.611,19/05/2021 14:51:20.081,1621446680081
0.640,19/05/2021 14:51:20.581,1621446680581
0.607,19/05/2021 14:51:21.081,1621446681081
0.615,19/05/2021 14:51:21.581,1621446681581
0.632,19/05/2021 14:51:22.080,1621446682080
0.617,19/05/2021 14:51:22.580,1621446682580
0.608,19/05/2021 14:51:23.080,1621446683080
0.611,19/05/2021 14:51:23.580,1621446683580
0.619,19/05/2021 14:51:24.080,1621446684080
0.602,19/05/2021 14:51:24.580,1621446684580
0.614,19/05/2021 14:51:25.080,1621446685080
0.610,19/05/2021 14:51:25.579,1621446685579
0.615,19/05/2021 14:51:26.079,1621446686079
0.615,19/05/2021 14:51:26.579,1621446686579
0.613,19/05/2021 14:51:27.079,1621446687079
0.614,19/05/2021 14:51:27.579,1621446687579
0.598,19/05/2021 14:51:28.079,1621446688079
0.610,19/05/2021 14:51:28.578,1621446688578
0.607,19/05/2021 14:51:29.078,1621446689078
0.609,19/05/2021 14:51:29.578,1621446689578
0.614,19/05/2021 14:51:30.078,1621446690078
0.622,19/05/2021 14:51:30.578,1621446690578
0.613,19/05/2021 14:51:31.078,1621446691078
0.621,19/05/2021 14:51:31.577,1621446691577
0.619,19/05/2021 14:51:32.077,1621446692077
0.604,19/05/2021 14:51:32.577,1621446692577
0.622,19/05/2021 14:51:33.077,1621446693077
0.616,19/05/2021 14:51:33.577,1621446693577
0.619,19/05/2021 14:51:34.077,1621446694077
0.614,19/05/2021 14:51:34.576,1621446694576
0.596,19/05/2021 14:51:35.076,1621446695076
0.630,19/05/2021 14:51:35.576,1621446695576
0.607,19/05/2021 14:51:36.076,1621446696076
0.610,19/05/2021 14:51:36.576,1621446696576
0.621,19/05/2021 14:51:37.076,1621446697076
0.608,19/05/2021 14:51:37.575,1621446697575
0.626,19/05/2021 14:51:38.075,1621446698075
0.618,19/05/2021 14:51:38.575,1621446698575
0.631,19/05/2021 14:51:39.075,1621446699075
0.615,19/05/2021 14:51:39.575,1621446699575
0.613,19/05/2021 14:51:40.075,1621446700075
0.619,19/05/2021 14:51:40.574,1621446700574
0.613,19/05/2021 14:51:41.074,1621446701074
0.624,19/05/2021 14:51:41.574,1621446701574
0.607,19/05/2021 14:51:42.074,1621446702074
0.615,19/05/2021 14:51:42.574,1621446702574
0.606,19/05/2021 14:51:43.074,1621446703074
0.616,19/05/2021 14:51:43.574,1621446703574
0.611,19/05/2021 14:51:44.073,1621446704073
0.629,19/05/2021 14:51:44.573,1621446704573
0.617,19/05/2021 14:51:45.073,1621446705073
0.620,19/05/2021 14:51:45.573,1621446705573
0.615,19/05/2021 14:51:46.073,1621446706073
0.633,19/05/2021 14:51:46.573,1621446706573
0.597,19/05/2021 14:51:47.072,1621446707072
0.612,19/05/2021 14:51:47.572,1621446707572
0.616,19/05/2021 14:51:48.072,1621446708072
0.618,19/05/2021 14:51:48.572,1621446708572
0.621,19/05/2021 14:51:49.072,1621446709072
0.614,19/05/2021 14:51:49.572,1621446709572
0.614,19/05/2021 14:51:50.071,1621446710071
0.613,19/05/2021 14:51:50.571,1621446710571
0.631,19/05/2021 14:51:51.071,1621446711071
0.604,19/05/2021 14:51:51.571,1621446711571
0.617,19/05/2021 14:51:52.071,1621446712071
0.627,19/05/2021 14:51:52.571,1621446712571
0.595,19/05/2021 14:51:53.070,1621446713070
0.622,19/05/2021 14:51:53.570,1621446713570
0.612,19/05/2021 14:51:54.070,1621446714070
0.621,19/05/2021 14:51:54.570,1621446714570
0.630,19/05/2021 14:51:55.070,1621446715070
0.618,19/05/2021 14:51:55.570,1621446715570
0.621,19/05/2021 14:51:56.069,1621446716069
0.625,19/05/2021 14:51:56.569,1621446716569
0.618,19/05/2021 14:51:57.069,1621446717069
0.606,19/05/2021 14:51:57.569,1621446717569
0.623,19/05/2021 14:51:58.069,1621446718069
0.608,19/05/2021 14:51:58.569,1621446718569
0.607,19/05/2021 14:51:59.069,1621446719069
0.607,19/05/2021 14:51:59.568,1621446719568
0.611,19/05/2021 14:52:00.068,1621446720068
0.627,19/05/2021 14:52:00.568,1621446720568
0.604,19/05/2021 14:52:01.068,1621446721068
0.626,19/05/2021 14:52:01.568,1621446721568
0.625,19/05/2021 14:52:02.068,1621446722068
0.618,19/05/2021 14:52:02.567,1621446722567
0.616,19/05/2021 14:52:03.067,1621446723067
0.613,19/05/2021 14:52:03.567,1621446723567
0.611,19/05/2021 14:52:04.067,1621446724067
0.604,19/05/2021 14:52:04.567,1621446724567
0.616,19/05/2021 14:52:05.067,1621446725067
0.614,19/05/2021 14:52:05.566,1621446725566
0.619,19/05/2021 14:52:06.066,1621446726066
0.600,19/05/2021 14:52:06.566,1621446726566
0.617,19/05/2021 14:52:07.066,1621446727066
0.608,19/05/2021 14:52:07.566,1621446727566
0.610,19/05/2021 14:52:08.066,1621446728066
0.627,19/05/2021 14:52:08.565,1621446728565
0.610,19/05/2021 14:52:09.065,1621446729065
0.612,19/05/2021 14:52:09.565,1621446729565
0.600,19/05/2021 14:52:10.065,1621446730065
0.617,19/05/2021 14:52:10.565,1621446730565
0.616,19/05/2021 14:52:11.065,1621446731065
0.618,19/05/2021 14:52:11.564,1621446731564
0.616,19/05/2021 14:52:12.064,1621446732064
0.616,19/05/2021 14:52:12.564,1621446732564
0.611,19/05/2021 14:52:13.064,1621446733064
0.614,19/05/2021 14:52:13.564,1621446733564
0.625,19/05/2021 14:52:14.064,1621446734064
0.603,19/05/2021 14:52:14.564,1621446734564
0.614,19/05/2021 14:52:15.063,1621446735063
0.602,19/05/2021 14:52:15.563,1621446735563
0.619,19/05/2021 14:52:16.063,1621446736063
0.622,19/05/2021 14:52:16.563,1621446736563
0.613,19/05/2021 14:52:17.063,1621446737063
0.605,19/05/2021 14:52:17.563,1621446737563
0.640,19/05/2021 14:52:18.062,1621446738062
0.625,19/05/2021 14:52:18.562,1621446738562
0.612,19/05/2021 14:52:19.062,1621446739062
0.605,19/05/2021 14:52:19.562,1621446739562
0.606,19/05/2021 14:52:20.062,1621446740062
0.606,19/05/2021 14:52:20.562,1621446740562
0.615,19/05/2021 14:52:21.061,1621446741061
0.610,19/05/2021 14:52:21.561,1621446741561
0.617,19/05/2021 14:52:22.061,1621446742061
0.622,19/05/2021 14:52:22.561,1621446742561
0.603,19/05/2021 14:52:23.061,1621446743061
0.625,19/05/2021 14:52:23.561,1621446743561
0.609,19/05/2021 14:52:24.060,1621446744060
0.611,19/05/2021 14:52:24.560,1621446744560
0.607,19/05/2021 14:52:25.060,1621446745060
0.615,19/05/2021 14:52:25.560,1621446745560
0.623,19/05/2021 14:52:26.060,1621446746060
0.620,19/05/2021 14:52:26.560,1621446746560
0.615,19/05/2021 14:52:27.059,1621446747059
0.607,19/05/2021 14:52:27.559,1621446747559
0.628,19/05/2021 14:52:28.059,1621446748059
0.610,19/05/2021 14:52:28.559,1621446748559
0.611,19/05/2021 14:52:29.059,1621446749059
0.613,19/05/2021 14:52:29.559,1621446749559
0.607,19/05/2021 14:52:30.058,1621446750058
0.605,19/05/2021 14:52:30.558,1621446750558
0.618,19/05/2021 14:52:31.058,1621446751058
0.603,19/05/2021 14:52:31.558,1621446751558
0.613,19/05/2021 14:52:32.058,1621446752058
0.611,19/05/2021 14:52:32.558,1621446752558
0.624,19/05/2021 14:52:33.058,1621446753058
0.613,19/05/2021 14:52:33.557,1621446753557
0.610,19/05/2021 14:52:34.057,1621446754057
0.611,19/05/2021 14:52:34.557,1621446754557
0.606,19/05/2021 14:52:35.057,1621446755057
0.628,19/05/2021 14:52:35.557,1621446755557
0.604,19/05/2021 14:52:36.057,1621446756057
0.622,19/05/2021 14:52:36.556,1621446756556
0.618,19/05/2021 14:52:37.056,1621446757056
0.613,19/05/2021 14:52:37.556,1621446757556
0.623,19/05/2021 14:52:38.056,1621446758056
0.639,19/05/2021 14:52:38.556,1621446758556
0.615,19/05/2021 14:52:39.056,1621446759056
0.615,19/05/2021 14:52:39.555,1621446759555
0.601,19/05/2021 14:52:40.055,1621446760055
0.609,19/05/2021 14:52:40.555,1621446760555
0.615,19/05/2021 14:52:41.055,1621446761055
0.621,19/05/2021 14:52:41.555,1621446761555
0.606,19/05/2021 14:52:42.055,1621446762055
0.614,19/05/2021 14:52:42.554,1621446762554
0.606,19/05/2021 14:52:43.054,1621446763054
0.611,19/05/2021 14:52:43.554,1621446763554
0.626,19/05/2021 14:52:44.054,1621446764054
0.606,19/05/2021 14:52:44.554,1621446764554
0.608,19/05/2021 14:52:45.054,1621446765054
0.606,19/05/2021 14:52:45.553,1621446765553
0.602,19/05/2021 14:52:46.053,1621446766053
0.603,19/05/2021 14:52:46.553,1621446766553
0.618,19/05/2021 14:52:47.053,1621446767053
0.605,19/05/2021 14:52:47.553,1621446767553
0.606,19/05/2021 14:52:48.053,1621446768053
0.596,19/05/2021 14:52:48.553,1621446768553
0.701,19/05/2021 14:52:49.052,1621446769052
0.611,19/05/2021 14:52:49.552,1621446769552
0.634,19/05/2021 14:52:50.052,1621446770052
0.681,19/05/2021 14:52:50.552,1621446770552
0.685,19/05/2021 14:52:51.052,1621446771052
0.607,19/05/2021 14:52:51.552,1621446771552
0.605,19/05/2021 14:52:52.051,1621446772051
0.639,19/05/2021 14:52:52.551,1621446772551
0.627,19/05/2021 14:52:53.051,1621446773051
0.638,19/05/2021 14:52:53.551,1621446773551
0.631,19/05/2021 14:52:54.051,1621446774051
0.681,19/05/2021 14:52:54.551,1621446774551
0.646,19/05/2021 14:52:55.050,1621446775050
0.661,19/05/2021 14:52:55.550,1621446775550
0.610,19/05/2021 14:52:56.050,1621446776050
0.626,19/05/2021 14:52:56.550,1621446776550
0.645,19/05/2021 14:52:57.050,1621446777050
0.652,19/05/2021 14:52:57.550,1621446777550
0.631,19/05/2021 14:52:58.049,1621446778049
0.655,19/05/2021 14:52:58.549,1621446778549
0.736,19/05/2021 14:52:59.049,1621446779049
0.631,19/05/2021 14:52:59.549,1621446779549
0.669,19/05/2021 14:53:00.049,1621446780049
0.680,19/05/2021 14:53:00.549,1621446780549
0.691,19/05/2021 14:53:01.048,1621446781048
0.675,19/05/2021 14:53:01.548,1621446781548
0.664,19/05/2021 14:53:02.048,1621446782048
0.695,19/05/2021 14:53:02.548,1621446782548
0.676,19/05/2021 14:53:03.048,1621446783048
0.677,19/05/2021 14:53:03.548,1621446783548
0.649,19/05/2021 14:53:04.048,1621446784048
0.620,19/05/2021 14:53:04.547,1621446784547
0.623,19/05/2021 14:53:05.047,1621446785047
0.638,19/05/2021 14:53:05.547,1621446785547
0.632,19/05/2021 14:53:06.047,1621446786047
0.611,19/05/2021 14:53:06.547,1621446786547
0.619,19/05/2021 14:53:07.047,1621446787047
0.621,19/05/2021 14:53:07.546,1621446787546
0.622,19/05/2021 14:53:08.046,1621446788046
0.612,19/05/2021 14:53:08.546,1621446788546
0.616,19/05/2021 14:53:09.046,1621446789046
0.614,19/05/2021 14:53:09.546,1621446789546
0.606,19/05/2021 14:53:10.046,1621446790046
0.629,19/05/2021 14:53:10.545,1621446790545
0.656,19/05/2021 14:53:11.045,1621446791045
0.619,19/05/2021 14:53:11.545,1621446791545
0.627,19/05/2021 14:53:12.045,1621446792045
0.613,19/05/2021 14:53:12.545,1621446792545
0.623,19/05/2021 14:53:13.045,1621446793045
0.638,19/05/2021 14:53:13.544,1621446793544
0.629,19/05/2021 14:53:14.044,1621446794044
0.622,19/05/2021 14:53:14.544,1621446794544
0.622,19/05/2021 14:53:15.044,1621446795044
0.609,19/05/2021 14:53:15.544,1621446795544
0.626,19/05/2021 14:53:16.044,1621446796044
0.623,19/05/2021 14:53:16.543,1621446796543
0.609,19/05/2021 14:53:17.043,1621446797043
0.621,19/05/2021 14:53:17.543,1621446797543
0.614,19/05/2021 14:53:18.043,1621446798043
0.640,19/05/2021 14:53:18.543,1621446798543
0.623,19/05/2021 14:53:19.043,1621446799043
0.655,19/05/2021 14:53:19.542,1621446799542
0.624,19/05/2021 14:53:20.042,1621446800042
0.616,19/05/2021 14:53:20.542,1621446800542
0.620,19/05/2021 14:53:21.042,1621446801042
0.646,19/05/2021 14:53:21.542,1621446801542
0.663,19/05/2021 14:53:22.042,1621446802042
0.635,19/05/2021 14:53:22.542,1621446802542
0.660,19/05/2021 14:53:23.041,1621446803041
0.671,19/05/2021 14:53:23.541,1621446803541
0.692,19/05/2021 14:53:24.041,1621446804041
0.679,19/05/2021 14:53:24.541,1621446804541
0.684,19/05/2021 14:53:25.041,1621446805041
0.658,19/05/2021 14:53:25.541,1621446805541
0.642,19/05/2021 14:53:26.040,1621446806040
0.647,19/05/2021 14:53:26.540,1621446806540
0.665,19/05/2021 14:53:27.040,1621446807040
0.661,19/05/2021 14:53:27.540,1621446807540
0.651,19/05/2021 14:53:28.040,1621446808040
0.668,19/05/2021 14:53:28.540,1621446808540
0.641,19/05/2021 14:53:29.039,1621446809039
0.655,19/05/2021 14:53:29.539,1621446809539
0.682,19/05/2021 14:53:30.039,1621446810039
0.686,19/05/2021 14:53:30.539,1621446810539
0.684,19/05/2021 14:53:31.039,1621446811039
0.688,19/05/2021 14:53:31.539,1621446811539
0.671,19/05/2021 14:53:32.038,1621446812038
0.680,19/05/2021 14:53:32.538,1621446812538
0.694,19/05/2021 14:53:33.038,1621446813038
0.701,19/05/2021 14:53:33.538,1621446813538
0.690,19/05/2021 14:53:34.038,1621446814038
0.687,19/05/2021 14:53:34.538,1621446814538
0.707,19/05/2021 14:53:35.037,1621446815037
0.692,19/05/2021 14:53:35.537,1621446815537
0.688,19/05/2021 14:53:36.037,1621446816037
0.697,19/05/2021 14:53:36.537,1621446816537
0.694,19/05/2021 14:53:37.037,1621446817037
0.678,19/05/2021 14:53:37.537,1621446817537
0.691,19/05/2021 14:53:38.037,1621446818037
0.686,19/05/2021 14:53:38.536,1621446818536
0.692,19/05/2021 14:53:39.036,1621446819036
0.682,19/05/2021 14:53:39.536,1621446819536
0.700,19/05/2021 14:53:40.036,1621446820036
0.685,19/05/2021 14:53:40.536,1621446820536
0.691,19/05/2021 14:53:41.036,1621446821036
0.699,19/05/2021 14:53:41.535,1621446821535
0.695,19/05/2021 14:53:42.035,1621446822035
0.697,19/05/2021 14:53:42.535,1621446822535
0.684,19/05/2021 14:53:43.035,1621446823035
0.704,19/05/2021 14:53:43.535,1621446823535
0.698,19/05/2021 14:53:44.035,1621446824035
0.691,19/05/2021 14:53:44.534,1621446824534
0.687,19/05/2021 14:53:45.034,1621446825034
0.678,19/05/2021 14:53:45.534,1621446825534
0.692,19/05/2021 14:53:46.034,1621446826034
0.693,19/05/2021 14:53:46.534,1621446826534
0.710,19/05/2021 14:53:47.034,1621446827034
0.715,19/05/2021 14:53:47.533,1621446827533
0.710,19/05/2021 14:53:48.033,1621446828033
0.708,19/05/2021 14:53:48.533,1621446828533
0.706,19/05/2021 14:53:49.033,1621446829033
0.711,19/05/2021 14:53:49.533,1621446829533
0.702,19/05/2021 14:53:50.033,1621446830033
0.706,19/05/2021 14:53:50.532,1621446830532
0.687,19/05/2021 14:53:51.032,1621446831032
0.708,19/05/2021 14:53:51.532,1621446831532
0.713,19/05/2021 14:53:52.032,1621446832032
0.680,19/05/2021 14:53:52.532,1621446832532
0.677,19/05/2021 14:53:53.032,1621446833032
0.688,19/05/2021 14:53:53.532,1621446833532
0.685,19/05/2021 14:53:54.031,1621446834031
0.694,19/05/2021 14:53:54.531,1621446834531
0.690,19/05/2021 14:53:55.031,1621446835031
0.692,19/05/2021 14:53:55.531,1621446835531
0.694,19/05/2021 14:53:56.031,1621446836031
0.707,19/05/2021 14:53:56.531,1621446836531
0.704,19/05/2021 14:53:57.030,1621446837030
0.701,19/05/2021 14:53:57.530,1621446837530
0.696,19/05/2021 14:53:58.030,1621446838030
0.703,19/05/2021 14:53:58.530,1621446838530
0.709,19/05/2021 14:53:59.030,1621446839030
0.696,19/05/2021 14:53:59.530,1621446839530
0.698,19/05/2021 14:54:00.029,1621446840029
0.708,19/05/2021 14:54:00.529,1621446840529
1.632,19/05/2021 14:54:01.029,1621446841029
1.621,19/05/2021 14:54:01.529,1621446841529
1.617,19/05/2021 14:54:02.029,1621446842029
1.635,19/05/2021 14:54:02.529,1621446842529
1.815,19/05/2021 14:54:03.028,1621446843028
2.822,19/05/2021 14:54:03.528,1621446843528
2.866,19/05/2021 14:54:04.028,1621446844028
2.861,19/05/2021 14:54:04.528,1621446844528
2.845,19/05/2021 14:54:05.028,1621446845028
2.852,19/05/2021 14:54:05.528,1621446845528
2.843,19/05/2021 14:54:06.027,1621446846027
2.824,19/05/2021 14:54:06.527,1621446846527
2.892,19/05/2021 14:54:07.027,1621446847027
2.882,19/05/2021 14:54:07.527,1621446847527
2.878,19/05/2021 14:54:08.027,1621446848027
2.868,19/05/2021 14:54:08.527,1621446848527
2.900,19/05/2021 14:54:09.026,1621446849026
2.895,19/05/2021 14:54:09.526,1621446849526
2.886,19/05/2021 14:54:10.026,1621446850026
2.904,19/05/2021 14:54:10.526,1621446850526
2.890,19/05/2021 14:54:11.026,1621446851026
2.908,19/05/2021 14:54:11.526,1621446851526
2.933,19/05/2021 14:54:12.026,1621446852026
2.920,19/05/2021 14:54:12.525,1621446852525
2.915,19/05/2021 14:54:13.025,1621446853025
2.888,19/05/2021 14:54:13.525,1621446853525
2.881,19/05/2021 14:54:14.025,1621446854025
2.857,19/05/2021 14:54:14.525,1621446854525
2.884,19/05/2021 14:54:15.025,1621446855025
2.876,19/05/2021 14:54:15.524,1621446855524
2.907,19/05/2021 14:54:16.024,1621446856024
2.882,19/05/2021 14:54:16.524,1621446856524
2.891,19/05/2021 14:54:17.024,1621446857024
2.900,19/05/2021 14:54:17.524,1621446857524
2.892,19/05/2021 14:54:18.024,1621446858024
2.879,19/05/2021 14:54:18.523,1621446858523
2.877,19/05/2021 14:54:19.023,1621446859023
2.906,19/05/2021 14:54:19.523,1621446859523
2.895,19/05/2021 14:54:20.023,1621446860023
2.895,19/05/2021 14:54:20.523,1621446860523
0.742,19/05/2021 14:54:21.023,1621446861023
0.718,19/05/2021 14:54:21.522,1621446861522
0.730,19/05/2021 14:54:22.022,1621446862022
0.709,19/05/2021 14:54:22.522,1621446862522
0.735,19/05/2021 14:54:23.022,1621446863022
0.746,19/05/2021 14:54:23.522,1621446863522
0.735,19/05/2021 14:54:24.022,1621446864022
0.699,19/05/2021 14:54:24.521,1621446864521
