RMS,TimeStamp,EPOCH
2.649,10/08/2020 13:40:42.074,1597077642074
2.660,10/08/2020 13:40:42.574,1597077642574
2.646,10/08/2020 13:40:43.075,1597077643075
2.655,10/08/2020 13:40:43.575,1597077643575
2.652,10/08/2020 13:40:44.075,1597077644075
2.648,10/08/2020 13:40:44.575,1597077644575
0.530,10/08/2020 13:40:45.076,1597077645076
0.534,10/08/2020 13:40:45.576,1597077645576
0.538,10/08/2020 13:40:46.076,1597077646076
0.535,10/08/2020 13:40:46.576,1597077646576
0.538,10/08/2020 13:40:47.076,1597077647076
0.550,10/08/2020 13:40:47.577,1597077647577
0.536,10/08/2020 13:40:48.077,1597077648077
0.539,10/08/2020 13:40:48.577,1597077648577
0.536,10/08/2020 13:40:49.077,1597077649077
0.517,10/08/2020 13:40:49.578,1597077649578
0.551,10/08/2020 13:40:50.078,1597077650078
0.536,10/08/2020 13:40:50.578,1597077650578
0.537,10/08/2020 13:40:51.078,1597077651078
0.531,10/08/2020 13:40:51.579,1597077651579
0.532,10/08/2020 13:40:52.079,1597077652079
0.535,10/08/2020 13:40:52.579,1597077652579
0.535,10/08/2020 13:40:53.079,1597077653079
0.535,10/08/2020 13:40:53.579,1597077653579
0.541,10/08/2020 13:40:54.080,1597077654080
0.536,10/08/2020 13:40:54.580,1597077654580
0.532,10/08/2020 13:40:55.080,1597077655080
0.524,10/08/2020 13:40:55.580,1597077655580
0.526,10/08/2020 13:40:56.081,1597077656081
0.532,10/08/2020 13:40:56.581,1597077656581
0.528,10/08/2020 13:40:57.081,1597077657081
0.526,10/08/2020 13:40:57.581,1597077657581
0.520,10/08/2020 13:40:58.082,1597077658082
0.519,10/08/2020 13:40:58.582,1597077658582
0.530,10/08/2020 13:40:59.082,1597077659082
0.513,10/08/2020 13:40:59.582,1597077659582
0.514,10/08/2020 13:41:00.082,1597077660082
0.516,10/08/2020 13:41:00.583,1597077660583
0.511,10/08/2020 13:41:01.083,1597077661083
0.518,10/08/2020 13:41:01.583,1597077661583
0.520,10/08/2020 13:41:02.083,1597077662083
0.519,10/08/2020 13:41:02.584,1597077662584
0.508,10/08/2020 13:41:03.084,1597077663084
0.512,10/08/2020 13:41:03.584,1597077663584
0.544,10/08/2020 13:41:04.084,1597077664084
0.521,10/08/2020 13:41:04.584,1597077664584
0.523,10/08/2020 13:41:05.085,1597077665085
0.528,10/08/2020 13:41:05.585,1597077665585
0.524,10/08/2020 13:41:06.085,1597077666085
0.522,10/08/2020 13:41:06.585,1597077666585
0.526,10/08/2020 13:41:07.086,1597077667086
0.511,10/08/2020 13:41:07.586,1597077667586
0.520,10/08/2020 13:41:08.086,1597077668086
0.524,10/08/2020 13:41:08.586,1597077668586
0.525,10/08/2020 13:41:09.087,1597077669087
0.514,10/08/2020 13:41:09.587,1597077669587
0.520,10/08/2020 13:41:10.087,1597077670087
0.514,10/08/2020 13:41:10.587,1597077670587
0.512,10/08/2020 13:41:11.087,1597077671087
0.525,10/08/2020 13:41:11.588,1597077671588
0.526,10/08/2020 13:41:12.088,1597077672088
0.527,10/08/2020 13:41:12.588,1597077672588
0.521,10/08/2020 13:41:13.088,1597077673088
0.525,10/08/2020 13:41:13.589,1597077673589
0.522,10/08/2020 13:41:14.089,1597077674089
0.512,10/08/2020 13:41:14.589,1597077674589
0.519,10/08/2020 13:41:15.089,1597077675089
0.525,10/08/2020 13:41:15.590,1597077675590
0.534,10/08/2020 13:41:16.090,1597077676090
0.524,10/08/2020 13:41:16.590,1597077676590
0.524,10/08/2020 13:41:17.090,1597077677090
0.528,10/08/2020 13:41:17.590,1597077677590
0.531,10/08/2020 13:41:18.091,1597077678091
0.531,10/08/2020 13:41:18.591,1597077678591
0.558,10/08/2020 13:41:19.091,1597077679091
0.562,10/08/2020 13:41:19.591,1597077679591
0.567,10/08/2020 13:41:20.092,1597077680092
0.562,10/08/2020 13:41:20.592,1597077680592
0.553,10/08/2020 13:41:21.092,1597077681092
0.566,10/08/2020 13:41:21.592,1597077681592
0.563,10/08/2020 13:41:22.093,1597077682093
0.563,10/08/2020 13:41:22.593,1597077682593
0.562,10/08/2020 13:41:23.093,1597077683093
0.569,10/08/2020 13:41:23.593,1597077683593
0.554,10/08/2020 13:41:24.093,1597077684093
0.561,10/08/2020 13:41:24.594,1597077684594
0.560,10/08/2020 13:41:25.094,1597077685094
0.550,10/08/2020 13:41:25.594,1597077685594
0.561,10/08/2020 13:41:26.094,1597077686094
0.520,10/08/2020 13:41:26.595,1597077686595
0.528,10/08/2020 13:41:27.095,1597077687095
0.537,10/08/2020 13:41:27.595,1597077687595
0.534,10/08/2020 13:41:28.095,1597077688095
1.286,10/08/2020 13:41:28.595,1597077688595
1.292,10/08/2020 13:41:29.096,1597077689096
1.286,10/08/2020 13:41:29.596,1597077689596
1.292,10/08/2020 13:41:30.096,1597077690096
1.459,10/08/2020 13:41:30.596,1597077690596
2.624,10/08/2020 13:41:31.097,1597077691097
2.646,10/08/2020 13:41:31.597,1597077691597
2.662,10/08/2020 13:41:32.097,1597077692097
2.659,10/08/2020 13:41:32.597,1597077692597
2.651,10/08/2020 13:41:33.098,1597077693098
2.642,10/08/2020 13:41:33.598,1597077693598
2.660,10/08/2020 13:41:34.098,1597077694098
2.650,10/08/2020 13:41:34.598,1597077694598
2.641,10/08/2020 13:41:35.098,1597077695098
2.643,10/08/2020 13:41:35.599,1597077695599
2.643,10/08/2020 13:41:36.099,1597077696099
2.657,10/08/2020 13:41:36.599,1597077696599
2.643,10/08/2020 13:41:37.099,1597077697099
2.641,10/08/2020 13:41:37.600,1597077697600
2.625,10/08/2020 13:41:38.100,1597077698100
2.642,10/08/2020 13:41:38.600,1597077698600
2.647,10/08/2020 13:41:39.100,1597077699100
2.624,10/08/2020 13:41:39.601,1597077699601
2.608,10/08/2020 13:41:40.101,1597077700101
2.609,10/08/2020 13:41:40.601,1597077700601
2.646,10/08/2020 13:41:41.101,1597077701101
2.581,10/08/2020 13:41:41.601,1597077701601
2.633,10/08/2020 13:41:42.102,1597077702102
2.634,10/08/2020 13:41:42.602,1597077702602
2.626,10/08/2020 13:41:43.102,1597077703102
2.629,10/08/2020 13:41:43.602,1597077703602
2.641,10/08/2020 13:41:44.103,1597077704103
2.648,10/08/2020 13:41:44.603,1597077704603
2.644,10/08/2020 13:41:45.103,1597077705103
2.661,10/08/2020 13:41:45.603,1597077705603
2.633,10/08/2020 13:41:46.104,1597077706104
2.647,10/08/2020 13:41:46.604,1597077706604
2.638,10/08/2020 13:41:47.104,1597077707104
2.624,10/08/2020 13:41:47.604,1597077707604
2.628,10/08/2020 13:41:48.104,1597077708104
2.616,10/08/2020 13:41:48.605,1597077708605
2.627,10/08/2020 13:41:49.105,1597077709105
2.625,10/08/2020 13:41:49.605,1597077709605
2.638,10/08/2020 13:41:50.105,1597077710105
2.623,10/08/2020 13:41:50.606,1597077710606
2.637,10/08/2020 13:41:51.106,1597077711106
2.646,10/08/2020 13:41:51.606,1597077711606
2.648,10/08/2020 13:41:52.106,1597077712106
2.638,10/08/2020 13:41:52.606,1597077712606
2.640,10/08/2020 13:41:53.107,1597077713107
2.642,10/08/2020 13:41:53.607,1597077713607
2.618,10/08/2020 13:41:54.107,1597077714107
2.631,10/08/2020 13:41:54.607,1597077714607
2.618,10/08/2020 13:41:55.108,1597077715108
2.611,10/08/2020 13:41:55.608,1597077715608
2.621,10/08/2020 13:41:56.108,1597077716108
2.632,10/08/2020 13:41:56.608,1597077716608
2.642,10/08/2020 13:41:57.109,1597077717109
2.642,10/08/2020 13:41:57.609,1597077717609
2.652,10/08/2020 13:41:58.109,1597077718109
2.641,10/08/2020 13:41:58.609,1597077718609
2.635,10/08/2020 13:41:59.109,1597077719109
2.641,10/08/2020 13:41:59.610,1597077719610
2.624,10/08/2020 13:42:00.110,1597077720110
2.623,10/08/2020 13:42:00.610,1597077720610
2.610,10/08/2020 13:42:01.110,1597077721110
2.617,10/08/2020 13:42:01.611,1597077721611
2.626,10/08/2020 13:42:02.111,1597077722111
2.611,10/08/2020 13:42:02.611,1597077722611
2.627,10/08/2020 13:42:03.111,1597077723111
2.609,10/08/2020 13:42:03.612,1597077723612
2.651,10/08/2020 13:42:04.112,1597077724112
2.636,10/08/2020 13:42:04.612,1597077724612
2.644,10/08/2020 13:42:05.112,1597077725112
2.642,10/08/2020 13:42:05.612,1597077725612
2.650,10/08/2020 13:42:06.113,1597077726113
2.644,10/08/2020 13:42:06.613,1597077726613
2.622,10/08/2020 13:42:07.113,1597077727113
2.636,10/08/2020 13:42:07.613,1597077727613
2.635,10/08/2020 13:42:08.114,1597077728114
0.523,10/08/2020 13:42:08.614,1597077728614
0.517,10/08/2020 13:42:09.114,1597077729114
0.485,10/08/2020 13:42:09.614,1597077729614
0.500,10/08/2020 13:42:10.115,1597077730115
0.496,10/08/2020 13:42:10.615,1597077730615
0.502,10/08/2020 13:42:11.115,1597077731115
0.503,10/08/2020 13:42:11.615,1597077731615
0.492,10/08/2020 13:42:12.115,1597077732115
0.518,10/08/2020 13:42:12.616,1597077732616
0.521,10/08/2020 13:42:13.116,1597077733116
0.520,10/08/2020 13:42:13.616,1597077733616
0.521,10/08/2020 13:42:14.116,1597077734116
0.505,10/08/2020 13:42:14.617,1597077734617
0.515,10/08/2020 13:42:15.117,1597077735117
