ValoresRms,TimeStamp,EPOCH
1.262,07/07/2020 18:15:45.255,1594156545255
1.241,07/07/2020 18:15:45.755,1594156545755
1.252,07/07/2020 18:15:46.255,1594156546255
1.260,07/07/2020 18:15:46.755,1594156546755
1.253,07/07/2020 18:15:47.255,1594156547255
1.240,07/07/2020 18:15:47.755,1594156547755
1.229,07/07/2020 18:15:48.255,1594156548255
1.215,07/07/2020 18:15:48.755,1594156548755
1.234,07/07/2020 18:15:49.256,1594156549256
1.253,07/07/2020 18:15:49.756,1594156549756
1.232,07/07/2020 18:15:50.256,1594156550256
1.262,07/07/2020 18:15:50.756,1594156550756
1.255,07/07/2020 18:15:51.256,1594156551256
1.366,07/07/2020 18:15:51.756,1594156551756
1.322,07/07/2020 18:15:52.256,1594156552256
1.221,07/07/2020 18:15:52.756,1594156552756
1.239,07/07/2020 18:15:53.256,1594156553256
1.245,07/07/2020 18:15:53.756,1594156553756
1.231,07/07/2020 18:15:54.257,1594156554257
1.254,07/07/2020 18:15:54.757,1594156554757
1.239,07/07/2020 18:15:55.257,1594156555257
1.275,07/07/2020 18:15:55.757,1594156555757
1.236,07/07/2020 18:15:56.257,1594156556257
1.232,07/07/2020 18:15:56.757,1594156556757
1.235,07/07/2020 18:15:57.257,1594156557257
1.238,07/07/2020 18:15:57.757,1594156557757
1.212,07/07/2020 18:15:58.257,1594156558257
1.252,07/07/2020 18:15:58.758,1594156558758
1.239,07/07/2020 18:15:59.258,1594156559258
1.238,07/07/2020 18:15:59.758,1594156559758
1.234,07/07/2020 18:16:00.258,1594156560258
1.269,07/07/2020 18:16:00.758,1594156560758
1.241,07/07/2020 18:16:01.258,1594156561258
1.237,07/07/2020 18:16:01.758,1594156561758
1.254,07/07/2020 18:16:02.258,1594156562258
1.241,07/07/2020 18:16:02.758,1594156562758
1.228,07/07/2020 18:16:03.258,1594156563258
1.210,07/07/2020 18:16:03.759,1594156563759
1.244,07/07/2020 18:16:04.259,1594156564259
1.252,07/07/2020 18:16:04.759,1594156564759
1.211,07/07/2020 18:16:05.259,1594156565259
1.235,07/07/2020 18:16:05.759,1594156565759
1.243,07/07/2020 18:16:06.259,1594156566259
1.249,07/07/2020 18:16:06.759,1594156566759
1.232,07/07/2020 18:16:07.259,1594156567259
1.245,07/07/2020 18:16:07.759,1594156567759
1.234,07/07/2020 18:16:08.260,1594156568260
1.213,07/07/2020 18:16:08.760,1594156568760
1.230,07/07/2020 18:16:09.260,1594156569260
1.239,07/07/2020 18:16:09.760,1594156569760
1.256,07/07/2020 18:16:10.260,1594156570260
1.231,07/07/2020 18:16:10.760,1594156570760
1.247,07/07/2020 18:16:11.260,1594156571260
1.237,07/07/2020 18:16:11.760,1594156571760
1.240,07/07/2020 18:16:12.260,1594156572260
1.242,07/07/2020 18:16:12.761,1594156572761
1.243,07/07/2020 18:16:13.261,1594156573261
1.229,07/07/2020 18:16:13.761,1594156573761
1.280,07/07/2020 18:16:14.261,1594156574261
1.282,07/07/2020 18:16:14.761,1594156574761
1.221,07/07/2020 18:16:15.261,1594156575261
1.218,07/07/2020 18:16:15.761,1594156575761
1.226,07/07/2020 18:16:16.261,1594156576261
1.232,07/07/2020 18:16:16.761,1594156576761
1.227,07/07/2020 18:16:17.261,1594156577261
1.268,07/07/2020 18:16:17.762,1594156577762
1.233,07/07/2020 18:16:18.262,1594156578262
1.234,07/07/2020 18:16:18.762,1594156578762
1.208,07/07/2020 18:16:19.262,1594156579262
1.214,07/07/2020 18:16:19.762,1594156579762
1.224,07/07/2020 18:16:20.262,1594156580262
1.252,07/07/2020 18:16:20.762,1594156580762
1.234,07/07/2020 18:16:21.262,1594156581262
1.265,07/07/2020 18:16:21.762,1594156581762
1.248,07/07/2020 18:16:22.263,1594156582263
1.240,07/07/2020 18:16:22.763,1594156582763
1.242,07/07/2020 18:16:23.263,1594156583263
1.237,07/07/2020 18:16:23.763,1594156583763
1.235,07/07/2020 18:16:24.263,1594156584263
1.225,07/07/2020 18:16:24.763,1594156584763
1.239,07/07/2020 18:16:25.263,1594156585263
1.238,07/07/2020 18:16:25.763,1594156585763
1.253,07/07/2020 18:16:26.263,1594156586263
1.233,07/07/2020 18:16:26.763,1594156586763
1.251,07/07/2020 18:16:27.264,1594156587264
1.253,07/07/2020 18:16:27.764,1594156587764
1.265,07/07/2020 18:16:28.264,1594156588264
1.244,07/07/2020 18:16:28.764,1594156588764
1.236,07/07/2020 18:16:29.264,1594156589264
1.234,07/07/2020 18:16:29.764,1594156589764
1.232,07/07/2020 18:16:30.264,1594156590264
1.241,07/07/2020 18:16:30.764,1594156590764
1.223,07/07/2020 18:16:31.264,1594156591264
1.245,07/07/2020 18:16:31.765,1594156591765
1.221,07/07/2020 18:16:32.265,1594156592265
1.223,07/07/2020 18:16:32.765,1594156592765
1.227,07/07/2020 18:16:33.265,1594156593265
1.223,07/07/2020 18:16:33.765,1594156593765
1.223,07/07/2020 18:16:34.265,1594156594265
1.241,07/07/2020 18:16:34.765,1594156594765
1.222,07/07/2020 18:16:35.265,1594156595265
1.224,07/07/2020 18:16:35.765,1594156595765
1.240,07/07/2020 18:16:36.265,1594156596265
1.243,07/07/2020 18:16:36.766,1594156596766
1.232,07/07/2020 18:16:37.266,1594156597266
1.231,07/07/2020 18:16:37.766,1594156597766
1.248,07/07/2020 18:16:38.266,1594156598266
1.259,07/07/2020 18:16:38.766,1594156598766
1.245,07/07/2020 18:16:39.266,1594156599266
1.281,07/07/2020 18:16:39.766,1594156599766
1.220,07/07/2020 18:16:40.266,1594156600266
1.237,07/07/2020 18:16:40.766,1594156600766
1.267,07/07/2020 18:16:41.267,1594156601267
1.234,07/07/2020 18:16:41.767,1594156601767
1.233,07/07/2020 18:16:42.267,1594156602267
1.239,07/07/2020 18:16:42.767,1594156602767
1.253,07/07/2020 18:16:43.267,1594156603267
1.265,07/07/2020 18:16:43.767,1594156603767
1.289,07/07/2020 18:16:44.267,1594156604267
1.245,07/07/2020 18:16:44.767,1594156604767
1.287,07/07/2020 18:16:45.267,1594156605267
1.258,07/07/2020 18:16:45.767,1594156605767
1.279,07/07/2020 18:16:46.268,1594156606268
1.249,07/07/2020 18:16:46.768,1594156606768
1.265,07/07/2020 18:16:47.268,1594156607268
1.255,07/07/2020 18:16:47.768,1594156607768
1.265,07/07/2020 18:16:48.268,1594156608268
1.273,07/07/2020 18:16:48.768,1594156608768
1.242,07/07/2020 18:16:49.268,1594156609268
1.258,07/07/2020 18:16:49.768,1594156609768
1.259,07/07/2020 18:16:50.268,1594156610268
1.258,07/07/2020 18:16:50.769,1594156610769
1.230,07/07/2020 18:16:51.269,1594156611269
1.251,07/07/2020 18:16:51.769,1594156611769
1.253,07/07/2020 18:16:52.269,1594156612269
1.237,07/07/2020 18:16:52.769,1594156612769
1.288,07/07/2020 18:16:53.269,1594156613269
1.268,07/07/2020 18:16:53.769,1594156613769
1.274,07/07/2020 18:16:54.269,1594156614269
1.257,07/07/2020 18:16:54.769,1594156614769
1.257,07/07/2020 18:16:55.270,1594156615270
1.285,07/07/2020 18:16:55.770,1594156615770
1.240,07/07/2020 18:16:56.270,1594156616270
1.263,07/07/2020 18:16:56.770,1594156616770
1.236,07/07/2020 18:16:57.270,1594156617270
1.245,07/07/2020 18:16:57.770,1594156617770
1.275,07/07/2020 18:16:58.270,1594156618270
1.240,07/07/2020 18:16:58.770,1594156618770
1.234,07/07/2020 18:16:59.270,1594156619270
1.245,07/07/2020 18:16:59.770,1594156619770
1.258,07/07/2020 18:17:00.271,1594156620271
1.256,07/07/2020 18:17:00.771,1594156620771
1.249,07/07/2020 18:17:01.271,1594156621271
1.237,07/07/2020 18:17:01.771,1594156621771
1.243,07/07/2020 18:17:02.271,1594156622271
1.228,07/07/2020 18:17:02.771,1594156622771
1.272,07/07/2020 18:17:03.271,1594156623271
1.240,07/07/2020 18:17:03.771,1594156623771
1.245,07/07/2020 18:17:04.271,1594156624271
1.253,07/07/2020 18:17:04.772,1594156624772
1.233,07/07/2020 18:17:05.272,1594156625272
1.275,07/07/2020 18:17:05.772,1594156625772
1.237,07/07/2020 18:17:06.272,1594156626272
1.253,07/07/2020 18:17:06.772,1594156626772
1.262,07/07/2020 18:17:07.272,1594156627272
1.253,07/07/2020 18:17:07.772,1594156627772
1.276,07/07/2020 18:17:08.272,1594156628272
1.272,07/07/2020 18:17:08.772,1594156628772
1.256,07/07/2020 18:17:09.272,1594156629272
1.264,07/07/2020 18:17:09.773,1594156629773
1.274,07/07/2020 18:17:10.273,1594156630273
1.242,07/07/2020 18:17:10.773,1594156630773
1.242,07/07/2020 18:17:11.273,1594156631273
1.259,07/07/2020 18:17:11.773,1594156631773
1.254,07/07/2020 18:17:12.273,1594156632273
1.276,07/07/2020 18:17:12.773,1594156632773
1.246,07/07/2020 18:17:13.273,1594156633273
1.286,07/07/2020 18:17:13.773,1594156633773
1.200,07/07/2020 18:17:14.274,1594156634274
1.241,07/07/2020 18:17:14.774,1594156634774
1.248,07/07/2020 18:17:15.274,1594156635274
1.263,07/07/2020 18:17:15.774,1594156635774
1.281,07/07/2020 18:17:16.274,1594156636274
1.279,07/07/2020 18:17:16.774,1594156636774
1.260,07/07/2020 18:17:17.274,1594156637274
1.254,07/07/2020 18:17:17.774,1594156637774
1.233,07/07/2020 18:17:18.274,1594156638274
1.225,07/07/2020 18:17:18.774,1594156638774
1.258,07/07/2020 18:17:19.275,1594156639275
1.274,07/07/2020 18:17:19.775,1594156639775
1.269,07/07/2020 18:17:20.275,1594156640275
1.258,07/07/2020 18:17:20.775,1594156640775
1.247,07/07/2020 18:17:21.275,1594156641275
1.249,07/07/2020 18:17:21.775,1594156641775
1.262,07/07/2020 18:17:22.275,1594156642275
1.252,07/07/2020 18:17:22.775,1594156642775
1.258,07/07/2020 18:17:23.275,1594156643275
1.227,07/07/2020 18:17:23.776,1594156643776
1.265,07/07/2020 18:17:24.276,1594156644276
1.242,07/07/2020 18:17:24.776,1594156644776
1.262,07/07/2020 18:17:25.276,1594156645276
1.254,07/07/2020 18:17:25.776,1594156645776
1.244,07/07/2020 18:17:26.276,1594156646276
1.246,07/07/2020 18:17:26.776,1594156646776
1.279,07/07/2020 18:17:27.276,1594156647276
1.257,07/07/2020 18:17:27.776,1594156647776
1.255,07/07/2020 18:17:28.277,1594156648277
1.264,07/07/2020 18:17:28.777,1594156648777
1.244,07/07/2020 18:17:29.277,1594156649277
1.248,07/07/2020 18:17:29.777,1594156649777
1.284,07/07/2020 18:17:30.277,1594156650277
1.266,07/07/2020 18:17:30.777,1594156650777
1.256,07/07/2020 18:17:31.277,1594156651277
1.276,07/07/2020 18:17:31.777,1594156651777
1.252,07/07/2020 18:17:32.277,1594156652277
1.243,07/07/2020 18:17:32.777,1594156652777
1.369,07/07/2020 18:17:33.278,1594156653278
1.261,07/07/2020 18:17:33.778,1594156653778
1.263,07/07/2020 18:17:34.278,1594156654278
1.257,07/07/2020 18:17:34.778,1594156654778
1.314,07/07/2020 18:17:35.278,1594156655278
1.323,07/07/2020 18:17:35.778,1594156655778
1.332,07/07/2020 18:17:36.278,1594156656278
1.333,07/07/2020 18:17:36.778,1594156656778
1.341,07/07/2020 18:17:37.278,1594156657278
1.348,07/07/2020 18:17:37.779,1594156657779
1.362,07/07/2020 18:17:38.279,1594156658279
1.344,07/07/2020 18:17:38.779,1594156658779
1.363,07/07/2020 18:17:39.279,1594156659279
1.315,07/07/2020 18:17:39.779,1594156659779
1.317,07/07/2020 18:17:40.279,1594156660279
1.311,07/07/2020 18:17:40.779,1594156660779
1.320,07/07/2020 18:17:41.279,1594156661279
1.317,07/07/2020 18:17:41.779,1594156661779
1.287,07/07/2020 18:17:42.279,1594156662279
1.305,07/07/2020 18:17:42.780,1594156662780
1.306,07/07/2020 18:17:43.280,1594156663280
1.298,07/07/2020 18:17:43.780,1594156663780
1.322,07/07/2020 18:17:44.280,1594156664280
1.351,07/07/2020 18:17:44.780,1594156664780
1.344,07/07/2020 18:17:45.280,1594156665280
1.355,07/07/2020 18:17:45.780,1594156665780
1.378,07/07/2020 18:17:46.280,1594156666280
1.372,07/07/2020 18:17:46.780,1594156666780
1.353,07/07/2020 18:17:47.281,1594156667281
1.359,07/07/2020 18:17:47.781,1594156667781
1.355,07/07/2020 18:17:48.281,1594156668281
1.359,07/07/2020 18:17:48.781,1594156668781
1.361,07/07/2020 18:17:49.281,1594156669281
1.342,07/07/2020 18:17:49.781,1594156669781
1.373,07/07/2020 18:17:50.281,1594156670281
1.370,07/07/2020 18:17:50.781,1594156670781
1.365,07/07/2020 18:17:51.281,1594156671281
1.363,07/07/2020 18:17:51.781,1594156671781
1.365,07/07/2020 18:17:52.282,1594156672282
1.367,07/07/2020 18:17:52.782,1594156672782
1.366,07/07/2020 18:17:53.282,1594156673282
1.390,07/07/2020 18:17:53.782,1594156673782
1.346,07/07/2020 18:17:54.282,1594156674282
1.368,07/07/2020 18:17:54.782,1594156674782
1.359,07/07/2020 18:17:55.282,1594156675282
1.367,07/07/2020 18:17:55.782,1594156675782
1.355,07/07/2020 18:17:56.282,1594156676282
1.356,07/07/2020 18:17:56.783,1594156676783
1.365,07/07/2020 18:17:57.283,1594156677283
1.356,07/07/2020 18:17:57.783,1594156677783
1.354,07/07/2020 18:17:58.283,1594156678283
1.338,07/07/2020 18:17:58.783,1594156678783
1.372,07/07/2020 18:17:59.283,1594156679283
1.355,07/07/2020 18:17:59.783,1594156679783
1.357,07/07/2020 18:18:00.283,1594156680283
1.344,07/07/2020 18:18:00.783,1594156680783
1.371,07/07/2020 18:18:01.284,1594156681284
1.364,07/07/2020 18:18:01.784,1594156681784
1.357,07/07/2020 18:18:02.284,1594156682284
1.358,07/07/2020 18:18:02.784,1594156682784
1.349,07/07/2020 18:18:03.284,1594156683284
1.360,07/07/2020 18:18:03.784,1594156683784
1.354,07/07/2020 18:18:04.284,1594156684284
1.392,07/07/2020 18:18:04.784,1594156684784
1.394,07/07/2020 18:18:05.284,1594156685284
1.351,07/07/2020 18:18:05.784,1594156685784
1.352,07/07/2020 18:18:06.285,1594156686285
1.363,07/07/2020 18:18:06.785,1594156686785
1.374,07/07/2020 18:18:07.285,1594156687285
1.398,07/07/2020 18:18:07.785,1594156687785
1.247,07/07/2020 18:18:08.285,1594156688285
1.262,07/07/2020 18:18:08.785,1594156688785
1.246,07/07/2020 18:18:09.285,1594156689285
1.263,07/07/2020 18:18:09.785,1594156689785
1.259,07/07/2020 18:18:10.285,1594156690285
1.242,07/07/2020 18:18:10.786,1594156690786
1.252,07/07/2020 18:18:11.286,1594156691286
1.258,07/07/2020 18:18:11.786,1594156691786
1.248,07/07/2020 18:18:12.286,1594156692286
1.239,07/07/2020 18:18:12.786,1594156692786
1.240,07/07/2020 18:18:13.286,1594156693286
1.264,07/07/2020 18:18:13.786,1594156693786
1.253,07/07/2020 18:18:14.286,1594156694286
1.250,07/07/2020 18:18:14.786,1594156694786
1.263,07/07/2020 18:18:15.286,1594156695286
1.274,07/07/2020 18:18:15.787,1594156695787
1.267,07/07/2020 18:18:16.287,1594156696287
1.265,07/07/2020 18:18:16.787,1594156696787
1.265,07/07/2020 18:18:17.287,1594156697287
1.244,07/07/2020 18:18:17.787,1594156697787
1.240,07/07/2020 18:18:18.287,1594156698287
1.255,07/07/2020 18:18:18.787,1594156698787
1.252,07/07/2020 18:18:19.287,1594156699287
1.260,07/07/2020 18:18:19.787,1594156699787
1.256,07/07/2020 18:18:20.288,1594156700288
1.260,07/07/2020 18:18:20.788,1594156700788
1.233,07/07/2020 18:18:21.288,1594156701288
1.238,07/07/2020 18:18:21.788,1594156701788
1.269,07/07/2020 18:18:22.288,1594156702288
1.251,07/07/2020 18:18:22.788,1594156702788
1.253,07/07/2020 18:18:23.288,1594156703288
1.247,07/07/2020 18:18:23.788,1594156703788
1.232,07/07/2020 18:18:24.288,1594156704288
1.215,07/07/2020 18:18:24.788,1594156704788
1.230,07/07/2020 18:18:25.289,1594156705289
1.227,07/07/2020 18:18:25.789,1594156705789
1.246,07/07/2020 18:18:26.289,1594156706289
1.247,07/07/2020 18:18:26.789,1594156706789
1.250,07/07/2020 18:18:27.289,1594156707289
1.254,07/07/2020 18:18:27.789,1594156707789
1.275,07/07/2020 18:18:28.289,1594156708289
1.225,07/07/2020 18:18:28.789,1594156708789
1.245,07/07/2020 18:18:29.289,1594156709289
1.245,07/07/2020 18:18:29.790,1594156709790
1.246,07/07/2020 18:18:30.290,1594156710290
1.259,07/07/2020 18:18:30.790,1594156710790
1.276,07/07/2020 18:18:31.290,1594156711290
1.257,07/07/2020 18:18:31.790,1594156711790
1.230,07/07/2020 18:18:32.290,1594156712290
1.328,07/07/2020 18:18:32.790,1594156712790
1.287,07/07/2020 18:18:33.290,1594156713290
1.234,07/07/2020 18:18:33.790,1594156713790
1.231,07/07/2020 18:18:34.290,1594156714290
1.232,07/07/2020 18:18:34.791,1594156714791
1.239,07/07/2020 18:18:35.291,1594156715291
1.270,07/07/2020 18:18:35.791,1594156715791
1.262,07/07/2020 18:18:36.291,1594156716291
1.244,07/07/2020 18:18:36.791,1594156716791
1.240,07/07/2020 18:18:37.291,1594156717291
1.293,07/07/2020 18:18:37.791,1594156717791
1.224,07/07/2020 18:18:38.291,1594156718291
1.253,07/07/2020 18:18:38.791,1594156718791
1.255,07/07/2020 18:18:39.292,1594156719292
1.291,07/07/2020 18:18:39.792,1594156719792
1.264,07/07/2020 18:18:40.292,1594156720292
1.248,07/07/2020 18:18:40.792,1594156720792
1.271,07/07/2020 18:18:41.292,1594156721292
1.275,07/07/2020 18:18:41.792,1594156721792
1.262,07/07/2020 18:18:42.292,1594156722292
1.274,07/07/2020 18:18:42.792,1594156722792
1.253,07/07/2020 18:18:43.292,1594156723292
1.274,07/07/2020 18:18:43.793,1594156723793
1.286,07/07/2020 18:18:44.293,1594156724293
1.262,07/07/2020 18:18:44.793,1594156724793
1.251,07/07/2020 18:18:45.293,1594156725293
1.272,07/07/2020 18:18:45.793,1594156725793
1.254,07/07/2020 18:18:46.293,1594156726293
1.263,07/07/2020 18:18:46.793,1594156726793
1.260,07/07/2020 18:18:47.293,1594156727293
1.247,07/07/2020 18:18:47.793,1594156727793
1.230,07/07/2020 18:18:48.293,1594156728293
1.264,07/07/2020 18:18:48.794,1594156728794
1.234,07/07/2020 18:18:49.294,1594156729294
1.246,07/07/2020 18:18:49.794,1594156729794
1.241,07/07/2020 18:18:50.294,1594156730294
1.243,07/07/2020 18:18:50.794,1594156730794
1.232,07/07/2020 18:18:51.294,1594156731294
1.263,07/07/2020 18:18:51.794,1594156731794
1.259,07/07/2020 18:18:52.294,1594156732294
1.225,07/07/2020 18:18:52.794,1594156732794
1.244,07/07/2020 18:18:53.295,1594156733295
1.266,07/07/2020 18:18:53.795,1594156733795
1.242,07/07/2020 18:18:54.295,1594156734295
1.272,07/07/2020 18:18:54.795,1594156734795
1.235,07/07/2020 18:18:55.295,1594156735295
1.282,07/07/2020 18:18:55.795,1594156735795
1.272,07/07/2020 18:18:56.295,1594156736295
1.274,07/07/2020 18:18:56.795,1594156736795
1.289,07/07/2020 18:18:57.295,1594156737295
1.237,07/07/2020 18:18:57.795,1594156737795
1.234,07/07/2020 18:18:58.296,1594156738296
1.246,07/07/2020 18:18:58.796,1594156738796
1.248,07/07/2020 18:18:59.296,1594156739296
1.237,07/07/2020 18:18:59.796,1594156739796
1.243,07/07/2020 18:19:00.296,1594156740296
1.248,07/07/2020 18:19:00.796,1594156740796
1.252,07/07/2020 18:19:01.296,1594156741296
1.251,07/07/2020 18:19:01.796,1594156741796
1.240,07/07/2020 18:19:02.296,1594156742296
1.284,07/07/2020 18:19:02.797,1594156742797
1.285,07/07/2020 18:19:03.297,1594156743297
1.272,07/07/2020 18:19:03.797,1594156743797
1.270,07/07/2020 18:19:04.297,1594156744297
1.278,07/07/2020 18:19:04.797,1594156744797
1.249,07/07/2020 18:19:05.297,1594156745297
1.325,07/07/2020 18:19:05.797,1594156745797
1.262,07/07/2020 18:19:06.297,1594156746297
1.259,07/07/2020 18:19:06.797,1594156746797
1.322,07/07/2020 18:19:07.297,1594156747297
1.286,07/07/2020 18:19:07.798,1594156747798
1.292,07/07/2020 18:19:08.298,1594156748298
1.260,07/07/2020 18:19:08.798,1594156748798
1.254,07/07/2020 18:19:09.298,1594156749298
1.269,07/07/2020 18:19:09.798,1594156749798
1.251,07/07/2020 18:19:10.298,1594156750298
1.328,07/07/2020 18:19:10.798,1594156750798
1.269,07/07/2020 18:19:11.298,1594156751298
1.251,07/07/2020 18:19:11.798,1594156751798
1.254,07/07/2020 18:19:12.299,1594156752299
1.238,07/07/2020 18:19:12.799,1594156752799
1.265,07/07/2020 18:19:13.299,1594156753299
1.252,07/07/2020 18:19:13.799,1594156753799
1.244,07/07/2020 18:19:14.299,1594156754299
1.286,07/07/2020 18:19:14.799,1594156754799
1.235,07/07/2020 18:19:15.299,1594156755299
1.230,07/07/2020 18:19:15.799,1594156755799
1.225,07/07/2020 18:19:16.299,1594156756299
1.231,07/07/2020 18:19:16.800,1594156756800
1.244,07/07/2020 18:19:17.300,1594156757300
1.270,07/07/2020 18:19:17.800,1594156757800
1.271,07/07/2020 18:19:18.300,1594156758300
1.321,07/07/2020 18:19:18.800,1594156758800
1.246,07/07/2020 18:19:19.300,1594156759300
1.250,07/07/2020 18:19:19.800,1594156759800
1.251,07/07/2020 18:19:20.300,1594156760300
1.253,07/07/2020 18:19:20.800,1594156760800
1.290,07/07/2020 18:19:21.300,1594156761300
1.252,07/07/2020 18:19:21.801,1594156761801
1.275,07/07/2020 18:19:22.301,1594156762301
1.325,07/07/2020 18:19:22.801,1594156762801
1.276,07/07/2020 18:19:23.301,1594156763301
1.262,07/07/2020 18:19:23.801,1594156763801
1.249,07/07/2020 18:19:24.301,1594156764301
1.271,07/07/2020 18:19:24.801,1594156764801
1.227,07/07/2020 18:19:25.301,1594156765301
1.234,07/07/2020 18:19:25.801,1594156765801
1.246,07/07/2020 18:19:26.302,1594156766302
1.220,07/07/2020 18:19:26.802,1594156766802
1.244,07/07/2020 18:19:27.302,1594156767302
1.246,07/07/2020 18:19:27.802,1594156767802
1.242,07/07/2020 18:19:28.302,1594156768302
1.249,07/07/2020 18:19:28.802,1594156768802
1.311,07/07/2020 18:19:29.302,1594156769302
1.249,07/07/2020 18:19:29.802,1594156769802
1.227,07/07/2020 18:19:30.302,1594156770302
1.245,07/07/2020 18:19:30.802,1594156770802
1.255,07/07/2020 18:19:31.303,1594156771303
1.252,07/07/2020 18:19:31.803,1594156771803
1.252,07/07/2020 18:19:32.303,1594156772303
1.268,07/07/2020 18:19:32.803,1594156772803
1.311,07/07/2020 18:19:33.303,1594156773303
1.277,07/07/2020 18:19:33.803,1594156773803
1.275,07/07/2020 18:19:34.303,1594156774303
1.264,07/07/2020 18:19:34.803,1594156774803
1.266,07/07/2020 18:19:35.303,1594156775303
1.261,07/07/2020 18:19:35.804,1594156775804
1.267,07/07/2020 18:19:36.304,1594156776304
1.240,07/07/2020 18:19:36.804,1594156776804
1.255,07/07/2020 18:19:37.304,1594156777304
1.255,07/07/2020 18:19:37.804,1594156777804
1.243,07/07/2020 18:19:38.304,1594156778304
1.235,07/07/2020 18:19:38.804,1594156778804
1.266,07/07/2020 18:19:39.304,1594156779304
1.222,07/07/2020 18:19:39.804,1594156779804
1.235,07/07/2020 18:19:40.304,1594156780304
1.239,07/07/2020 18:19:40.805,1594156780805
1.282,07/07/2020 18:19:41.305,1594156781305
1.249,07/07/2020 18:19:41.805,1594156781805
1.243,07/07/2020 18:19:42.305,1594156782305
1.256,07/07/2020 18:19:42.805,1594156782805
1.242,07/07/2020 18:19:43.305,1594156783305
1.256,07/07/2020 18:19:43.805,1594156783805
1.266,07/07/2020 18:19:44.305,1594156784305
1.282,07/07/2020 18:19:44.805,1594156784805
1.247,07/07/2020 18:19:45.306,1594156785306
1.238,07/07/2020 18:19:45.806,1594156785806
1.230,07/07/2020 18:19:46.306,1594156786306
1.254,07/07/2020 18:19:46.806,1594156786806
1.235,07/07/2020 18:19:47.306,1594156787306
1.237,07/07/2020 18:19:47.806,1594156787806
1.259,07/07/2020 18:19:48.306,1594156788306
1.235,07/07/2020 18:19:48.806,1594156788806
1.253,07/07/2020 18:19:49.306,1594156789306
1.285,07/07/2020 18:19:49.807,1594156789807
1.267,07/07/2020 18:19:50.307,1594156790307
1.265,07/07/2020 18:19:50.807,1594156790807
1.242,07/07/2020 18:19:51.307,1594156791307
1.232,07/07/2020 18:19:51.807,1594156791807
1.214,07/07/2020 18:19:52.307,1594156792307
1.233,07/07/2020 18:19:52.807,1594156792807
1.250,07/07/2020 18:19:53.307,1594156793307
1.245,07/07/2020 18:19:53.807,1594156793807
1.237,07/07/2020 18:19:54.307,1594156794307
1.245,07/07/2020 18:19:54.808,1594156794808
1.231,07/07/2020 18:19:55.308,1594156795308
1.259,07/07/2020 18:19:55.808,1594156795808
1.260,07/07/2020 18:19:56.308,1594156796308
1.254,07/07/2020 18:19:56.808,1594156796808
1.246,07/07/2020 18:19:57.308,1594156797308
1.267,07/07/2020 18:19:57.808,1594156797808
1.251,07/07/2020 18:19:58.308,1594156798308
1.272,07/07/2020 18:19:58.808,1594156798808
1.230,07/07/2020 18:19:59.309,1594156799309
1.283,07/07/2020 18:19:59.809,1594156799809
1.239,07/07/2020 18:20:00.309,1594156800309
1.244,07/07/2020 18:20:00.809,1594156800809
1.278,07/07/2020 18:20:01.309,1594156801309
1.260,07/07/2020 18:20:01.809,1594156801809
1.263,07/07/2020 18:20:02.309,1594156802309
1.296,07/07/2020 18:20:02.809,1594156802809
1.271,07/07/2020 18:20:03.309,1594156803309
1.261,07/07/2020 18:20:03.809,1594156803809
1.285,07/07/2020 18:20:04.310,1594156804310
1.277,07/07/2020 18:20:04.810,1594156804810
1.271,07/07/2020 18:20:05.310,1594156805310
1.286,07/07/2020 18:20:05.810,1594156805810
1.286,07/07/2020 18:20:06.310,1594156806310
1.273,07/07/2020 18:20:06.810,1594156806810
1.282,07/07/2020 18:20:07.310,1594156807310
1.250,07/07/2020 18:20:07.810,1594156807810
1.263,07/07/2020 18:20:08.310,1594156808310
1.279,07/07/2020 18:20:08.811,1594156808811
1.248,07/07/2020 18:20:09.311,1594156809311
1.264,07/07/2020 18:20:09.811,1594156809811
1.234,07/07/2020 18:20:10.311,1594156810311
1.252,07/07/2020 18:20:10.811,1594156810811
1.240,07/07/2020 18:20:11.311,1594156811311
1.239,07/07/2020 18:20:11.811,1594156811811
1.243,07/07/2020 18:20:12.311,1594156812311
1.289,07/07/2020 18:20:12.811,1594156812811
1.240,07/07/2020 18:20:13.311,1594156813311
1.239,07/07/2020 18:20:13.812,1594156813812
1.263,07/07/2020 18:20:14.312,1594156814312
1.245,07/07/2020 18:20:14.812,1594156814812
1.249,07/07/2020 18:20:15.312,1594156815312
1.238,07/07/2020 18:20:15.812,1594156815812
1.238,07/07/2020 18:20:16.312,1594156816312
1.239,07/07/2020 18:20:16.812,1594156816812
1.230,07/07/2020 18:20:17.312,1594156817312
1.252,07/07/2020 18:20:17.812,1594156817812
1.231,07/07/2020 18:20:18.313,1594156818313
1.249,07/07/2020 18:20:18.813,1594156818813
1.268,07/07/2020 18:20:19.313,1594156819313
1.245,07/07/2020 18:20:19.813,1594156819813
1.249,07/07/2020 18:20:20.313,1594156820313
1.246,07/07/2020 18:20:20.813,1594156820813
1.241,07/07/2020 18:20:21.313,1594156821313
1.235,07/07/2020 18:20:21.813,1594156821813
1.232,07/07/2020 18:20:22.313,1594156822313
1.266,07/07/2020 18:20:22.813,1594156822813
1.273,07/07/2020 18:20:23.314,1594156823314
1.238,07/07/2020 18:20:23.814,1594156823814
1.256,07/07/2020 18:20:24.314,1594156824314
