ValoresRms,Tempo,TimeStamp
9.822,23/05/2020 15:44:13.039,1590259453039
9.822,23/05/2020 15:44:13.539,1590259453539
9.822,23/05/2020 15:44:14.039,1590259454039
9.822,23/05/2020 15:44:14.539,1590259454539
9.822,23/05/2020 15:44:15.039,1590259455039
9.822,23/05/2020 15:44:15.539,1590259455539
9.822,23/05/2020 15:44:16.039,1590259456039
9.822,23/05/2020 15:44:16.539,1590259456539
9.822,23/05/2020 15:44:17.039,1590259457039
9.822,23/05/2020 15:44:17.539,1590259457539
9.822,23/05/2020 15:44:18.039,1590259458039
9.822,23/05/2020 15:44:18.539,1590259458539
9.822,23/05/2020 15:44:19.039,1590259459039
9.822,23/05/2020 15:44:19.539,1590259459539
9.822,23/05/2020 15:44:20.039,1590259460039
9.822,23/05/2020 15:44:20.539,1590259460539
9.822,23/05/2020 15:44:21.039,1590259461039
9.822,23/05/2020 15:44:21.539,1590259461539
9.822,23/05/2020 15:44:22.039,1590259462039
9.822,23/05/2020 15:44:22.539,1590259462539
9.822,23/05/2020 15:44:23.039,1590259463039
9.822,23/05/2020 15:44:23.539,1590259463539
9.822,23/05/2020 15:44:24.039,1590259464039
9.822,23/05/2020 15:44:24.539,1590259464539
9.822,23/05/2020 15:44:25.039,1590259465039
9.822,23/05/2020 15:44:25.539,1590259465539
9.822,23/05/2020 15:44:26.039,1590259466039
9.822,23/05/2020 15:44:26.539,1590259466539
9.822,23/05/2020 15:44:27.039,1590259467039
9.822,23/05/2020 15:44:27.539,1590259467539
9.822,23/05/2020 15:44:28.039,1590259468039
9.822,23/05/2020 15:44:28.539,1590259468539
9.822,23/05/2020 15:44:29.039,1590259469039
9.822,23/05/2020 15:44:29.539,1590259469539
9.822,23/05/2020 15:44:30.039,1590259470039
9.822,23/05/2020 15:44:30.539,1590259470539
9.822,23/05/2020 15:44:31.039,1590259471039
9.822,23/05/2020 15:44:31.539,1590259471539
9.822,23/05/2020 15:44:32.039,1590259472039
9.822,23/05/2020 15:44:32.539,1590259472539
9.822,23/05/2020 15:44:33.039,1590259473039
9.822,23/05/2020 15:44:33.539,1590259473539
9.822,23/05/2020 15:44:34.039,1590259474039
9.822,23/05/2020 15:44:34.539,1590259474539
9.822,23/05/2020 15:44:35.039,1590259475039
9.822,23/05/2020 15:44:35.539,1590259475539
9.822,23/05/2020 15:44:36.039,1590259476039
9.822,23/05/2020 15:44:36.539,1590259476539
9.822,23/05/2020 15:44:37.039,1590259477039
9.822,23/05/2020 15:44:37.539,1590259477539
9.822,23/05/2020 15:44:38.039,1590259478039
9.822,23/05/2020 15:44:38.539,1590259478539
9.822,23/05/2020 15:44:39.039,1590259479039
9.822,23/05/2020 15:44:39.539,1590259479539
9.822,23/05/2020 15:44:40.039,1590259480039
9.822,23/05/2020 15:44:40.539,1590259480539
9.822,23/05/2020 15:44:41.039,1590259481039
9.822,23/05/2020 15:44:41.539,1590259481539
9.822,23/05/2020 15:44:42.039,1590259482039
9.822,23/05/2020 15:44:42.539,1590259482539
9.822,23/05/2020 15:44:43.039,1590259483039
9.822,23/05/2020 15:44:43.539,1590259483539
9.822,23/05/2020 15:44:44.039,1590259484039
9.822,23/05/2020 15:44:44.539,1590259484539
9.822,23/05/2020 15:44:45.039,1590259485039
9.822,23/05/2020 15:44:45.539,1590259485539
9.822,23/05/2020 15:44:46.039,1590259486039
9.822,23/05/2020 15:44:46.539,1590259486539
9.822,23/05/2020 15:44:47.039,1590259487039
9.822,23/05/2020 15:44:47.539,1590259487539
9.822,23/05/2020 15:44:48.039,1590259488039
9.822,23/05/2020 15:44:48.539,1590259488539
9.822,23/05/2020 15:44:49.039,1590259489039
9.822,23/05/2020 15:44:49.539,1590259489539
9.822,23/05/2020 15:44:50.039,1590259490039
9.822,23/05/2020 15:44:50.539,1590259490539
9.822,23/05/2020 15:44:51.039,1590259491039
9.822,23/05/2020 15:44:51.539,1590259491539
9.822,23/05/2020 15:44:52.039,1590259492039
9.822,23/05/2020 15:44:52.539,1590259492539
9.822,23/05/2020 15:44:53.039,1590259493039
9.822,23/05/2020 15:44:53.539,1590259493539
9.822,23/05/2020 15:44:54.039,1590259494039
9.822,23/05/2020 15:44:54.539,1590259494539
9.822,23/05/2020 15:44:55.039,1590259495039
9.822,23/05/2020 15:44:55.539,1590259495539
9.822,23/05/2020 15:44:56.039,1590259496039
9.822,23/05/2020 15:44:56.539,1590259496539
9.822,23/05/2020 15:44:57.039,1590259497039
9.822,23/05/2020 15:44:57.539,1590259497539
9.822,23/05/2020 15:44:58.039,1590259498039
9.822,23/05/2020 15:44:58.539,1590259498539
9.822,23/05/2020 15:44:59.039,1590259499039
9.822,23/05/2020 15:44:59.539,1590259499539
9.822,23/05/2020 15:45:00.039,1590259500039
9.822,23/05/2020 15:45:00.539,1590259500539
9.822,23/05/2020 15:45:01.039,1590259501039
9.822,23/05/2020 15:45:01.539,1590259501539
9.822,23/05/2020 15:45:02.039,1590259502039
9.822,23/05/2020 15:45:02.539,1590259502539
9.822,23/05/2020 15:45:03.039,1590259503039
9.822,23/05/2020 15:45:03.539,1590259503539
9.822,23/05/2020 15:45:04.039,1590259504039
9.822,23/05/2020 15:45:04.539,1590259504539
9.822,23/05/2020 15:45:05.039,1590259505039
9.822,23/05/2020 15:45:05.539,1590259505539
9.822,23/05/2020 15:45:06.039,1590259506039
9.822,23/05/2020 15:45:06.539,1590259506539
9.822,23/05/2020 15:45:07.039,1590259507039
9.822,23/05/2020 15:45:07.539,1590259507539
9.822,23/05/2020 15:45:08.039,1590259508039
9.822,23/05/2020 15:45:08.539,1590259508539
9.822,23/05/2020 15:45:09.039,1590259509039
9.822,23/05/2020 15:45:09.539,1590259509539
9.822,23/05/2020 15:45:10.039,1590259510039
9.822,23/05/2020 15:45:10.539,1590259510539
9.822,23/05/2020 15:45:11.039,1590259511039
9.822,23/05/2020 15:45:11.539,1590259511539
9.822,23/05/2020 15:45:12.039,1590259512039
9.822,23/05/2020 15:45:12.539,1590259512539
9.822,23/05/2020 15:45:13.039,1590259513039
9.822,23/05/2020 15:45:13.539,1590259513539
9.822,23/05/2020 15:45:14.039,1590259514039
9.822,23/05/2020 15:45:14.539,1590259514539
9.822,23/05/2020 15:45:15.039,1590259515039
9.822,23/05/2020 15:45:15.539,1590259515539
9.822,23/05/2020 15:45:16.039,1590259516039
9.822,23/05/2020 15:45:16.539,1590259516539
9.822,23/05/2020 15:45:17.039,1590259517039
9.822,23/05/2020 15:45:17.539,1590259517539
9.822,23/05/2020 15:45:18.039,1590259518039
9.822,23/05/2020 15:45:18.539,1590259518539
9.822,23/05/2020 15:45:19.039,1590259519039
9.822,23/05/2020 15:45:19.539,1590259519539
9.822,23/05/2020 15:45:20.039,1590259520039
9.822,23/05/2020 15:45:20.539,1590259520539
9.822,23/05/2020 15:45:21.039,1590259521039
9.822,23/05/2020 15:45:21.539,1590259521539
9.822,23/05/2020 15:45:22.039,1590259522039
9.822,23/05/2020 15:45:22.539,1590259522539
9.822,23/05/2020 15:45:23.039,1590259523039
9.822,23/05/2020 15:45:23.539,1590259523539
9.822,23/05/2020 15:45:24.039,1590259524039
9.822,23/05/2020 15:45:24.539,1590259524539
9.822,23/05/2020 15:45:25.039,1590259525039
9.822,23/05/2020 15:45:25.539,1590259525539
9.822,23/05/2020 15:45:26.039,1590259526039
9.822,23/05/2020 15:45:26.539,1590259526539
9.822,23/05/2020 15:45:27.039,1590259527039
9.822,23/05/2020 15:45:27.539,1590259527539
9.822,23/05/2020 15:45:28.039,1590259528039
9.822,23/05/2020 15:45:28.539,1590259528539
9.822,23/05/2020 15:45:29.039,1590259529039
9.822,23/05/2020 15:45:29.539,1590259529539
9.822,23/05/2020 15:45:30.039,1590259530039
9.822,23/05/2020 15:45:30.539,1590259530539
9.822,23/05/2020 15:45:31.039,1590259531039
9.822,23/05/2020 15:45:31.539,1590259531539
9.822,23/05/2020 15:45:32.039,1590259532039
9.822,23/05/2020 15:45:32.539,1590259532539
9.822,23/05/2020 15:45:33.039,1590259533039
9.822,23/05/2020 15:45:33.539,1590259533539
9.822,23/05/2020 15:45:34.039,1590259534039
9.822,23/05/2020 15:45:34.539,1590259534539
9.822,23/05/2020 15:45:35.039,1590259535039
9.822,23/05/2020 15:45:35.539,1590259535539
9.822,23/05/2020 15:45:36.039,1590259536039
9.822,23/05/2020 15:45:36.539,1590259536539
9.822,23/05/2020 15:45:37.039,1590259537039
9.822,23/05/2020 15:45:37.539,1590259537539
9.822,23/05/2020 15:45:38.039,1590259538039
9.822,23/05/2020 15:45:38.539,1590259538539
9.822,23/05/2020 15:45:39.039,1590259539039
9.822,23/05/2020 15:45:39.539,1590259539539
9.822,23/05/2020 15:45:40.039,1590259540039
9.822,23/05/2020 15:45:40.539,1590259540539
9.822,23/05/2020 15:45:41.039,1590259541039
9.822,23/05/2020 15:45:41.539,1590259541539
9.822,23/05/2020 15:45:42.039,1590259542039
9.822,23/05/2020 15:45:42.539,1590259542539
9.822,23/05/2020 15:45:43.039,1590259543039
9.822,23/05/2020 15:45:43.539,1590259543539
9.822,23/05/2020 15:45:44.039,1590259544039
9.822,23/05/2020 15:45:44.539,1590259544539
9.822,23/05/2020 15:45:45.039,1590259545039
9.822,23/05/2020 15:45:45.539,1590259545539
9.822,23/05/2020 15:45:46.039,1590259546039
9.822,23/05/2020 15:45:46.539,1590259546539
9.822,23/05/2020 15:45:47.039,1590259547039
9.822,23/05/2020 15:45:47.539,1590259547539
9.822,23/05/2020 15:45:48.039,1590259548039
9.822,23/05/2020 15:45:48.539,1590259548539
9.822,23/05/2020 15:45:49.039,1590259549039
9.822,23/05/2020 15:45:49.539,1590259549539
9.822,23/05/2020 15:45:50.039,1590259550039
9.822,23/05/2020 15:45:50.539,1590259550539
9.822,23/05/2020 15:45:51.039,1590259551039
9.822,23/05/2020 15:45:51.539,1590259551539
9.822,23/05/2020 15:45:52.039,1590259552039
9.822,23/05/2020 15:45:52.539,1590259552539
9.822,23/05/2020 15:45:53.039,1590259553039
9.822,23/05/2020 15:45:53.539,1590259553539
9.822,23/05/2020 15:45:54.039,1590259554039
9.822,23/05/2020 15:45:54.539,1590259554539
9.822,23/05/2020 15:45:55.039,1590259555039
9.822,23/05/2020 15:45:55.539,1590259555539
9.822,23/05/2020 15:45:56.039,1590259556039
9.822,23/05/2020 15:45:56.539,1590259556539
9.822,23/05/2020 15:45:57.039,1590259557039
9.822,23/05/2020 15:45:57.539,1590259557539
9.822,23/05/2020 15:45:58.039,1590259558039
9.822,23/05/2020 15:45:58.539,1590259558539
9.822,23/05/2020 15:45:59.039,1590259559039
9.822,23/05/2020 15:45:59.539,1590259559539
9.822,23/05/2020 15:46:00.039,1590259560039
9.822,23/05/2020 15:46:00.539,1590259560539
9.822,23/05/2020 15:46:01.039,1590259561039
9.822,23/05/2020 15:46:01.539,1590259561539
9.822,23/05/2020 15:46:02.039,1590259562039
9.822,23/05/2020 15:46:02.539,1590259562539
9.822,23/05/2020 15:46:03.039,1590259563039
9.822,23/05/2020 15:46:03.539,1590259563539
9.822,23/05/2020 15:46:04.039,1590259564039
9.822,23/05/2020 15:46:04.539,1590259564539
9.822,23/05/2020 15:46:05.039,1590259565039
9.822,23/05/2020 15:46:05.539,1590259565539
9.822,23/05/2020 15:46:06.039,1590259566039
9.822,23/05/2020 15:46:06.539,1590259566539
9.822,23/05/2020 15:46:07.039,1590259567039
9.822,23/05/2020 15:46:07.539,1590259567539
9.822,23/05/2020 15:46:08.039,1590259568039
9.822,23/05/2020 15:46:08.539,1590259568539
9.822,23/05/2020 15:46:09.039,1590259569039
9.822,23/05/2020 15:46:09.539,1590259569539
9.822,23/05/2020 15:46:10.039,1590259570039
9.822,23/05/2020 15:46:10.539,1590259570539
9.822,23/05/2020 15:46:11.039,1590259571039
9.822,23/05/2020 15:46:11.539,1590259571539
9.822,23/05/2020 15:46:12.039,1590259572039
9.822,23/05/2020 15:46:12.539,1590259572539
9.822,23/05/2020 15:46:13.039,1590259573039
9.822,23/05/2020 15:46:13.539,1590259573539
9.822,23/05/2020 15:46:14.039,1590259574039
9.822,23/05/2020 15:46:14.539,1590259574539
9.822,23/05/2020 15:46:15.039,1590259575039
9.822,23/05/2020 15:46:15.539,1590259575539
9.822,23/05/2020 15:46:16.039,1590259576039
9.822,23/05/2020 15:46:16.539,1590259576539
9.822,23/05/2020 15:46:17.039,1590259577039
9.822,23/05/2020 15:46:17.539,1590259577539
9.822,23/05/2020 15:46:18.039,1590259578039
9.822,23/05/2020 15:46:18.539,1590259578539
9.822,23/05/2020 15:46:19.039,1590259579039
9.822,23/05/2020 15:46:19.539,1590259579539
9.822,23/05/2020 15:46:20.039,1590259580039
9.822,23/05/2020 15:46:20.539,1590259580539
9.822,23/05/2020 15:46:21.039,1590259581039
9.822,23/05/2020 15:46:21.539,1590259581539
9.822,23/05/2020 15:46:22.039,1590259582039
9.822,23/05/2020 15:46:22.539,1590259582539
9.822,23/05/2020 15:46:23.039,1590259583039
9.822,23/05/2020 15:46:23.539,1590259583539
9.822,23/05/2020 15:46:24.039,1590259584039
9.822,23/05/2020 15:46:24.539,1590259584539
9.822,23/05/2020 15:46:25.039,1590259585039
9.822,23/05/2020 15:46:25.539,1590259585539
9.822,23/05/2020 15:46:26.039,1590259586039
9.822,23/05/2020 15:46:26.539,1590259586539
9.822,23/05/2020 15:46:27.039,1590259587039
9.822,23/05/2020 15:46:27.539,1590259587539
9.822,23/05/2020 15:46:28.039,1590259588039
9.822,23/05/2020 15:46:28.539,1590259588539
9.822,23/05/2020 15:46:29.039,1590259589039
9.822,23/05/2020 15:46:29.539,1590259589539
9.822,23/05/2020 15:46:30.039,1590259590039
9.822,23/05/2020 15:46:30.539,1590259590539
9.822,23/05/2020 15:46:31.039,1590259591039
9.822,23/05/2020 15:46:31.539,1590259591539
9.822,23/05/2020 15:46:32.039,1590259592039
9.822,23/05/2020 15:46:32.539,1590259592539
9.822,23/05/2020 15:46:33.039,1590259593039
9.822,23/05/2020 15:46:33.539,1590259593539
9.822,23/05/2020 15:46:34.039,1590259594039
9.822,23/05/2020 15:46:34.539,1590259594539
9.822,23/05/2020 15:46:35.039,1590259595039
9.822,23/05/2020 15:46:35.539,1590259595539
9.822,23/05/2020 15:46:36.039,1590259596039
9.822,23/05/2020 15:46:36.539,1590259596539
9.822,23/05/2020 15:46:37.039,1590259597039
9.822,23/05/2020 15:46:37.539,1590259597539
9.822,23/05/2020 15:46:38.039,1590259598039
9.822,23/05/2020 15:46:38.539,1590259598539
9.822,23/05/2020 15:46:39.039,1590259599039
9.822,23/05/2020 15:46:39.539,1590259599539
9.822,23/05/2020 15:46:40.039,1590259600039
9.822,23/05/2020 15:46:40.539,1590259600539
9.822,23/05/2020 15:46:41.039,1590259601039
9.822,23/05/2020 15:46:41.539,1590259601539
9.822,23/05/2020 15:46:42.039,1590259602039
9.822,23/05/2020 15:46:42.539,1590259602539
9.822,23/05/2020 15:46:43.039,1590259603039
9.822,23/05/2020 15:46:43.539,1590259603539
9.822,23/05/2020 15:46:44.039,1590259604039
9.822,23/05/2020 15:46:44.539,1590259604539
9.822,23/05/2020 15:46:45.039,1590259605039
9.822,23/05/2020 15:46:45.539,1590259605539
9.822,23/05/2020 15:46:46.039,1590259606039
9.822,23/05/2020 15:46:46.539,1590259606539
9.822,23/05/2020 15:46:47.039,1590259607039
9.822,23/05/2020 15:46:47.539,1590259607539
9.822,23/05/2020 15:46:48.039,1590259608039
9.822,23/05/2020 15:46:48.539,1590259608539
9.822,23/05/2020 15:46:49.039,1590259609039
9.822,23/05/2020 15:46:49.539,1590259609539
9.822,23/05/2020 15:46:50.039,1590259610039
9.822,23/05/2020 15:46:50.539,1590259610539
9.822,23/05/2020 15:46:51.039,1590259611039
9.822,23/05/2020 15:46:51.539,1590259611539
9.822,23/05/2020 15:46:52.039,1590259612039
9.822,23/05/2020 15:46:52.539,1590259612539
9.822,23/05/2020 15:46:53.039,1590259613039
9.822,23/05/2020 15:46:53.539,1590259613539
9.822,23/05/2020 15:46:54.039,1590259614039
9.822,23/05/2020 15:46:54.539,1590259614539
9.822,23/05/2020 15:46:55.039,1590259615039
9.822,23/05/2020 15:46:55.539,1590259615539
9.822,23/05/2020 15:46:56.039,1590259616039
9.822,23/05/2020 15:46:56.539,1590259616539
9.822,23/05/2020 15:46:57.039,1590259617039
9.822,23/05/2020 15:46:57.539,1590259617539
9.822,23/05/2020 15:46:58.039,1590259618039
9.822,23/05/2020 15:46:58.539,1590259618539
9.822,23/05/2020 15:46:59.039,1590259619039
9.822,23/05/2020 15:46:59.539,1590259619539
9.822,23/05/2020 15:47:00.039,1590259620039
9.822,23/05/2020 15:47:00.539,1590259620539
9.822,23/05/2020 15:47:01.039,1590259621039
9.822,23/05/2020 15:47:01.539,1590259621539
9.822,23/05/2020 15:47:02.039,1590259622039
9.822,23/05/2020 15:47:02.539,1590259622539
9.822,23/05/2020 15:47:03.039,1590259623039
9.822,23/05/2020 15:47:03.539,1590259623539
9.822,23/05/2020 15:47:04.039,1590259624039
9.822,23/05/2020 15:47:04.539,1590259624539
9.822,23/05/2020 15:47:05.039,1590259625039
9.822,23/05/2020 15:47:05.539,1590259625539
9.822,23/05/2020 15:47:06.039,1590259626039
9.822,23/05/2020 15:47:06.539,1590259626539
9.822,23/05/2020 15:47:07.039,1590259627039
9.822,23/05/2020 15:47:07.539,1590259627539
9.822,23/05/2020 15:47:08.039,1590259628039
9.822,23/05/2020 15:47:08.539,1590259628539
9.822,23/05/2020 15:47:09.039,1590259629039
9.822,23/05/2020 15:47:09.539,1590259629539
9.822,23/05/2020 15:47:10.039,1590259630039
9.822,23/05/2020 15:47:10.539,1590259630539
9.822,23/05/2020 15:47:11.039,1590259631039
9.822,23/05/2020 15:47:11.539,1590259631539
9.822,23/05/2020 15:47:12.039,1590259632039
9.822,23/05/2020 15:47:12.539,1590259632539
9.822,23/05/2020 15:47:13.039,1590259633039
9.822,23/05/2020 15:47:13.539,1590259633539
9.822,23/05/2020 15:47:14.039,1590259634039
9.822,23/05/2020 15:47:14.539,1590259634539
9.822,23/05/2020 15:47:15.039,1590259635039
9.822,23/05/2020 15:47:15.539,1590259635539
9.822,23/05/2020 15:47:16.039,1590259636039
9.822,23/05/2020 15:47:16.539,1590259636539
9.822,23/05/2020 15:47:17.039,1590259637039
9.822,23/05/2020 15:47:17.539,1590259637539
9.822,23/05/2020 15:47:18.039,1590259638039
9.822,23/05/2020 15:47:18.539,1590259638539
9.822,23/05/2020 15:47:19.039,1590259639039
