ValoresRms,Tempo,TimeStamp
0.074,31/05/2020 16:44:48.124,1590954288124
0.070,31/05/2020 16:44:48.624,1590954288624
0.069,31/05/2020 16:44:49.124,1590954289124
0.073,31/05/2020 16:44:49.624,1590954289624
0.071,31/05/2020 16:44:50.124,1590954290124
0.072,31/05/2020 16:44:50.624,1590954290624
0.071,31/05/2020 16:44:51.124,1590954291124
0.074,31/05/2020 16:44:51.624,1590954291624
0.073,31/05/2020 16:44:52.124,1590954292124
0.071,31/05/2020 16:44:52.624,1590954292624
0.066,31/05/2020 16:44:53.124,1590954293124
0.071,31/05/2020 16:44:53.624,1590954293624
0.070,31/05/2020 16:44:54.124,1590954294124
0.068,31/05/2020 16:44:54.624,1590954294624
0.072,31/05/2020 16:44:55.124,1590954295124
0.069,31/05/2020 16:44:55.624,1590954295624
0.070,31/05/2020 16:44:56.124,1590954296124
0.072,31/05/2020 16:44:56.624,1590954296624
0.069,31/05/2020 16:44:57.124,1590954297124
0.066,31/05/2020 16:44:57.624,1590954297624
0.070,31/05/2020 16:44:58.124,1590954298124
0.075,31/05/2020 16:44:58.624,1590954298624
0.069,31/05/2020 16:44:59.124,1590954299124
0.069,31/05/2020 16:44:59.624,1590954299624
0.076,31/05/2020 16:45:00.124,1590954300124
0.076,31/05/2020 16:45:00.624,1590954300624
0.073,31/05/2020 16:45:01.124,1590954301124
0.069,31/05/2020 16:45:01.624,1590954301624
0.072,31/05/2020 16:45:02.124,1590954302124
0.072,31/05/2020 16:45:02.624,1590954302624
0.073,31/05/2020 16:45:03.124,1590954303124
0.074,31/05/2020 16:45:03.624,1590954303624
0.070,31/05/2020 16:45:04.124,1590954304124
0.075,31/05/2020 16:45:04.624,1590954304624
0.071,31/05/2020 16:45:05.124,1590954305124
0.073,31/05/2020 16:45:05.624,1590954305624
0.070,31/05/2020 16:45:06.124,1590954306124
0.074,31/05/2020 16:45:06.624,1590954306624
0.071,31/05/2020 16:45:07.124,1590954307124
0.071,31/05/2020 16:45:07.624,1590954307624
0.067,31/05/2020 16:45:08.124,1590954308124
0.069,31/05/2020 16:45:08.624,1590954308624
