ValoresRms,Tempo,TimeStamp
0.083,01/06/2020 21:45:00.886,1591058700886
0.081,01/06/2020 21:45:01.386,1591058701386
0.079,01/06/2020 21:45:01.886,1591058701886
0.072,01/06/2020 21:45:02.386,1591058702386
0.080,01/06/2020 21:45:02.886,1591058702886
0.080,01/06/2020 21:45:03.386,1591058703386
0.082,01/06/2020 21:45:03.886,1591058703886
0.084,01/06/2020 21:45:04.386,1591058704386
0.081,01/06/2020 21:45:04.886,1591058704886
0.078,01/06/2020 21:45:05.386,1591058705386
0.082,01/06/2020 21:45:05.886,1591058705886
0.078,01/06/2020 21:45:06.386,1591058706386
0.073,01/06/2020 21:45:06.886,1591058706886
0.082,01/06/2020 21:45:07.386,1591058707386
0.079,01/06/2020 21:45:07.886,1591058707886
0.079,01/06/2020 21:45:08.386,1591058708386
0.079,01/06/2020 21:45:08.886,1591058708886
0.080,01/06/2020 21:45:09.386,1591058709386
0.080,01/06/2020 21:45:09.886,1591058709886
0.084,01/06/2020 21:45:10.386,1591058710386
0.084,01/06/2020 21:45:10.886,1591058710886
0.075,01/06/2020 21:45:11.386,1591058711386
0.082,01/06/2020 21:45:11.886,1591058711886
0.077,01/06/2020 21:45:12.386,1591058712386
0.079,01/06/2020 21:45:12.886,1591058712886
0.080,01/06/2020 21:45:13.386,1591058713386
0.078,01/06/2020 21:45:13.886,1591058713886
0.083,01/06/2020 21:45:14.386,1591058714386
0.082,01/06/2020 21:45:14.886,1591058714886
0.077,01/06/2020 21:45:15.386,1591058715386
0.078,01/06/2020 21:45:15.886,1591058715886
0.078,01/06/2020 21:45:16.386,1591058716386
0.079,01/06/2020 21:45:16.886,1591058716886
0.074,01/06/2020 21:45:17.386,1591058717386
0.076,01/06/2020 21:45:17.886,1591058717886
0.078,01/06/2020 21:45:18.386,1591058718386
0.080,01/06/2020 21:45:18.886,1591058718886
0.079,01/06/2020 21:45:19.386,1591058719386
0.075,01/06/2020 21:45:19.886,1591058719886
0.079,01/06/2020 21:45:20.386,1591058720386
0.076,01/06/2020 21:45:20.886,1591058720886
0.077,01/06/2020 21:45:21.386,1591058721386
0.077,01/06/2020 21:45:21.886,1591058721886
0.077,01/06/2020 21:45:22.386,1591058722386
0.081,01/06/2020 21:45:22.886,1591058722886
0.078,01/06/2020 21:45:23.386,1591058723386
0.078,01/06/2020 21:45:23.886,1591058723886
0.077,01/06/2020 21:45:24.386,1591058724386
0.082,01/06/2020 21:45:24.886,1591058724886
0.082,01/06/2020 21:45:25.386,1591058725386
0.077,01/06/2020 21:45:25.886,1591058725886
0.078,01/06/2020 21:45:26.386,1591058726386
0.076,01/06/2020 21:45:26.886,1591058726886
0.077,01/06/2020 21:45:27.386,1591058727386
0.075,01/06/2020 21:45:27.886,1591058727886
0.079,01/06/2020 21:45:28.386,1591058728386
0.079,01/06/2020 21:45:28.886,1591058728886
0.076,01/06/2020 21:45:29.386,1591058729386
0.076,01/06/2020 21:45:29.886,1591058729886
0.063,01/06/2020 21:45:30.386,1591058730386
0.078,01/06/2020 21:45:30.886,1591058730886
0.078,01/06/2020 21:45:31.386,1591058731386
0.079,01/06/2020 21:45:31.886,1591058731886
0.070,01/06/2020 21:45:32.386,1591058732386
0.078,01/06/2020 21:45:32.886,1591058732886
0.080,01/06/2020 21:45:33.386,1591058733386
0.079,01/06/2020 21:45:33.886,1591058733886
0.077,01/06/2020 21:45:34.386,1591058734386
0.076,01/06/2020 21:45:34.886,1591058734886
0.076,01/06/2020 21:45:35.386,1591058735386
0.078,01/06/2020 21:45:35.886,1591058735886
0.079,01/06/2020 21:45:36.386,1591058736386
0.070,01/06/2020 21:45:36.886,1591058736886
0.079,01/06/2020 21:45:37.386,1591058737386
0.081,01/06/2020 21:45:37.886,1591058737886
0.077,01/06/2020 21:45:38.386,1591058738386
