ValoresRms,Tempo,TimeStamp
9.822,24/05/2020 03:18:36.095,1590301116095
9.822,24/05/2020 03:18:36.595,1590301116595
9.818,24/05/2020 03:18:37.095,1590301117095
9.822,24/05/2020 03:18:37.595,1590301117595
9.822,24/05/2020 03:18:38.095,1590301118095
9.822,24/05/2020 03:18:38.595,1590301118595
9.822,24/05/2020 03:18:39.095,1590301119095
9.822,24/05/2020 03:18:39.595,1590301119595
9.822,24/05/2020 03:18:40.095,1590301120095
9.822,24/05/2020 03:18:40.595,1590301120595
9.822,24/05/2020 03:18:41.095,1590301121095
9.822,24/05/2020 03:18:41.595,1590301121595
9.822,24/05/2020 03:18:42.095,1590301122095
9.822,24/05/2020 03:18:42.595,1590301122595
9.822,24/05/2020 03:18:43.095,1590301123095
9.822,24/05/2020 03:18:43.595,1590301123595
9.822,24/05/2020 03:18:44.095,1590301124095
9.822,24/05/2020 03:18:44.595,1590301124595
9.822,24/05/2020 03:18:45.095,1590301125095
9.822,24/05/2020 03:18:45.595,1590301125595
9.822,24/05/2020 03:18:46.095,1590301126095
9.822,24/05/2020 03:18:46.595,1590301126595
9.822,24/05/2020 03:18:47.095,1590301127095
9.822,24/05/2020 03:18:47.595,1590301127595
9.822,24/05/2020 03:18:48.095,1590301128095
9.822,24/05/2020 03:18:48.595,1590301128595
9.822,24/05/2020 03:18:49.095,1590301129095
9.822,24/05/2020 03:18:49.595,1590301129595
9.822,24/05/2020 03:18:50.095,1590301130095
9.822,24/05/2020 03:18:50.595,1590301130595
9.822,24/05/2020 03:18:51.095,1590301131095
9.822,24/05/2020 03:18:51.595,1590301131595
9.822,24/05/2020 03:18:52.095,1590301132095
9.822,24/05/2020 03:18:52.595,1590301132595
9.822,24/05/2020 03:18:53.095,1590301133095
9.822,24/05/2020 03:18:53.595,1590301133595
9.822,24/05/2020 03:18:54.095,1590301134095
9.822,24/05/2020 03:18:54.595,1590301134595
9.822,24/05/2020 03:18:55.095,1590301135095
9.822,24/05/2020 03:18:55.595,1590301135595
9.822,24/05/2020 03:18:56.095,1590301136095
9.822,24/05/2020 03:18:56.595,1590301136595
9.820,24/05/2020 03:18:57.095,1590301137095
9.822,24/05/2020 03:18:57.595,1590301137595
9.822,24/05/2020 03:18:58.095,1590301138095
9.822,24/05/2020 03:18:58.595,1590301138595
9.822,24/05/2020 03:18:59.095,1590301139095
9.822,24/05/2020 03:18:59.595,1590301139595
9.822,24/05/2020 03:19:00.095,1590301140095
9.822,24/05/2020 03:19:00.595,1590301140595
9.822,24/05/2020 03:19:01.095,1590301141095
9.822,24/05/2020 03:19:01.595,1590301141595
9.822,24/05/2020 03:19:02.095,1590301142095
9.822,24/05/2020 03:19:02.595,1590301142595
9.822,24/05/2020 03:19:03.095,1590301143095
9.822,24/05/2020 03:19:03.595,1590301143595
9.822,24/05/2020 03:19:04.095,1590301144095
9.822,24/05/2020 03:19:04.595,1590301144595
9.822,24/05/2020 03:19:05.095,1590301145095
9.822,24/05/2020 03:19:05.595,1590301145595
9.822,24/05/2020 03:19:06.095,1590301146095
9.822,24/05/2020 03:19:06.595,1590301146595
9.822,24/05/2020 03:19:07.095,1590301147095
9.822,24/05/2020 03:19:07.595,1590301147595
9.822,24/05/2020 03:19:08.095,1590301148095
9.822,24/05/2020 03:19:08.595,1590301148595
9.822,24/05/2020 03:19:09.095,1590301149095
9.822,24/05/2020 03:19:09.595,1590301149595
9.822,24/05/2020 03:19:10.095,1590301150095
9.822,24/05/2020 03:19:10.595,1590301150595
9.822,24/05/2020 03:19:11.095,1590301151095
9.822,24/05/2020 03:19:11.595,1590301151595
9.822,24/05/2020 03:19:12.095,1590301152095
9.822,24/05/2020 03:19:12.595,1590301152595
9.822,24/05/2020 03:19:13.095,1590301153095
9.822,24/05/2020 03:19:13.595,1590301153595
9.822,24/05/2020 03:19:14.095,1590301154095
9.822,24/05/2020 03:19:14.595,1590301154595
9.822,24/05/2020 03:19:15.095,1590301155095
9.822,24/05/2020 03:19:15.595,1590301155595
9.822,24/05/2020 03:19:16.095,1590301156095
9.822,24/05/2020 03:19:16.595,1590301156595
9.818,24/05/2020 03:19:17.095,1590301157095
9.822,24/05/2020 03:19:17.595,1590301157595
9.822,24/05/2020 03:19:18.095,1590301158095
9.822,24/05/2020 03:19:18.595,1590301158595
9.822,24/05/2020 03:19:19.095,1590301159095
9.822,24/05/2020 03:19:19.595,1590301159595
9.822,24/05/2020 03:19:20.095,1590301160095
9.822,24/05/2020 03:19:20.595,1590301160595
9.822,24/05/2020 03:19:21.095,1590301161095
9.822,24/05/2020 03:19:21.595,1590301161595
9.822,24/05/2020 03:19:22.095,1590301162095
9.822,24/05/2020 03:19:22.595,1590301162595
9.822,24/05/2020 03:19:23.095,1590301163095
9.822,24/05/2020 03:19:23.595,1590301163595
9.822,24/05/2020 03:19:24.095,1590301164095
9.822,24/05/2020 03:19:24.595,1590301164595
9.822,24/05/2020 03:19:25.095,1590301165095
9.822,24/05/2020 03:19:25.595,1590301165595
9.822,24/05/2020 03:19:26.095,1590301166095
9.822,24/05/2020 03:19:26.595,1590301166595
9.821,24/05/2020 03:19:27.095,1590301167095
9.822,24/05/2020 03:19:27.595,1590301167595
9.822,24/05/2020 03:19:28.095,1590301168095
9.822,24/05/2020 03:19:28.595,1590301168595
9.822,24/05/2020 03:19:29.095,1590301169095
9.822,24/05/2020 03:19:29.595,1590301169595
9.822,24/05/2020 03:19:30.095,1590301170095
9.822,24/05/2020 03:19:30.595,1590301170595
9.822,24/05/2020 03:19:31.095,1590301171095
9.822,24/05/2020 03:19:31.595,1590301171595
