ValoresRms,Tempo,TimeStamp
9.821,26/05/2020 20:14:13.861,1590534853861
9.820,26/05/2020 20:14:14.361,1590534854361
9.819,26/05/2020 20:14:14.861,1590534854861
9.822,26/05/2020 20:14:15.361,1590534855361
9.822,26/05/2020 20:14:15.861,1590534855861
9.822,26/05/2020 20:14:16.361,1590534856361
9.820,26/05/2020 20:14:16.861,1590534856861
9.821,26/05/2020 20:14:17.361,1590534857361
9.822,26/05/2020 20:14:17.861,1590534857861
9.820,26/05/2020 20:14:18.361,1590534858361
9.822,26/05/2020 20:14:18.861,1590534858861
9.820,26/05/2020 20:14:19.361,1590534859361
9.819,26/05/2020 20:14:19.861,1590534859861
9.822,26/05/2020 20:14:20.361,1590534860361
9.822,26/05/2020 20:14:20.861,1590534860861
9.822,26/05/2020 20:14:21.361,1590534861361
9.820,26/05/2020 20:14:21.861,1590534861861
9.822,26/05/2020 20:14:22.361,1590534862361
9.819,26/05/2020 20:14:22.861,1590534862861
9.822,26/05/2020 20:14:23.361,1590534863361
9.822,26/05/2020 20:14:23.861,1590534863861
9.821,26/05/2020 20:14:24.361,1590534864361
9.822,26/05/2020 20:14:24.861,1590534864861
9.822,26/05/2020 20:14:25.361,1590534865361
9.822,26/05/2020 20:14:25.861,1590534865861
9.822,26/05/2020 20:14:26.361,1590534866361
9.821,26/05/2020 20:14:26.861,1590534866861
9.820,26/05/2020 20:14:27.361,1590534867361
9.822,26/05/2020 20:14:27.861,1590534867861
9.822,26/05/2020 20:14:28.361,1590534868361
9.820,26/05/2020 20:14:28.861,1590534868861
9.822,26/05/2020 20:14:29.361,1590534869361
9.822,26/05/2020 20:14:29.861,1590534869861
9.821,26/05/2020 20:14:30.361,1590534870361
9.822,26/05/2020 20:14:30.861,1590534870861
9.820,26/05/2020 20:14:31.361,1590534871361
9.821,26/05/2020 20:14:31.861,1590534871861
9.821,26/05/2020 20:14:32.361,1590534872361
9.820,26/05/2020 20:14:32.861,1590534872861
9.821,26/05/2020 20:14:33.361,1590534873361
9.820,26/05/2020 20:14:33.861,1590534873861
9.821,26/05/2020 20:14:34.361,1590534874361
9.822,26/05/2020 20:14:34.861,1590534874861
9.822,26/05/2020 20:14:35.361,1590534875361
9.822,26/05/2020 20:14:35.861,1590534875861
9.822,26/05/2020 20:14:36.361,1590534876361
9.822,26/05/2020 20:14:36.861,1590534876861
9.821,26/05/2020 20:14:37.361,1590534877361
9.822,26/05/2020 20:14:37.861,1590534877861
9.822,26/05/2020 20:14:38.361,1590534878361
9.820,26/05/2020 20:14:38.861,1590534878861
9.822,26/05/2020 20:14:39.361,1590534879361
9.822,26/05/2020 20:14:39.861,1590534879861
9.819,26/05/2020 20:14:40.361,1590534880361
9.822,26/05/2020 20:14:40.861,1590534880861
9.822,26/05/2020 20:14:41.361,1590534881361
9.822,26/05/2020 20:14:41.861,1590534881861
9.822,26/05/2020 20:14:42.361,1590534882361
9.822,26/05/2020 20:14:42.861,1590534882861
9.822,26/05/2020 20:14:43.361,1590534883361
9.817,26/05/2020 20:14:43.861,1590534883861
9.822,26/05/2020 20:14:44.361,1590534884361
9.822,26/05/2020 20:14:44.861,1590534884861
9.822,26/05/2020 20:14:45.361,1590534885361
9.822,26/05/2020 20:14:45.861,1590534885861
9.822,26/05/2020 20:14:46.361,1590534886361
9.822,26/05/2020 20:14:46.861,1590534886861
9.820,26/05/2020 20:14:47.361,1590534887361
9.822,26/05/2020 20:14:47.861,1590534887861
9.822,26/05/2020 20:14:48.361,1590534888361
9.822,26/05/2020 20:14:48.861,1590534888861
9.820,26/05/2020 20:14:49.361,1590534889361
9.821,26/05/2020 20:14:49.861,1590534889861
9.821,26/05/2020 20:14:50.361,1590534890361
9.822,26/05/2020 20:14:50.861,1590534890861
