ValoresRms,Tempo,TimeStamp
9.822,23/05/2020 12:20:01.848,1590247201848
9.822,23/05/2020 12:20:02.348,1590247202348
9.822,23/05/2020 12:20:02.848,1590247202848
9.822,23/05/2020 12:20:03.348,1590247203348
9.822,23/05/2020 12:20:03.848,1590247203848
9.822,23/05/2020 12:20:04.348,1590247204348
9.822,23/05/2020 12:20:04.848,1590247204848
9.822,23/05/2020 12:20:05.348,1590247205348
9.822,23/05/2020 12:20:05.848,1590247205848
9.822,23/05/2020 12:20:06.348,1590247206348
9.822,23/05/2020 12:20:06.848,1590247206848
9.822,23/05/2020 12:20:07.348,1590247207348
9.822,23/05/2020 12:20:07.848,1590247207848
9.822,23/05/2020 12:20:08.348,1590247208348
9.822,23/05/2020 12:20:08.848,1590247208848
9.822,23/05/2020 12:20:09.348,1590247209348
9.822,23/05/2020 12:20:09.848,1590247209848
9.822,23/05/2020 12:20:10.348,1590247210348
9.822,23/05/2020 12:20:10.848,1590247210848
9.822,23/05/2020 12:20:11.348,1590247211348
9.822,23/05/2020 12:20:11.848,1590247211848
9.822,23/05/2020 12:20:12.348,1590247212348
9.822,23/05/2020 12:20:12.848,1590247212848
9.822,23/05/2020 12:20:13.348,1590247213348
9.822,23/05/2020 12:20:13.848,1590247213848
9.822,23/05/2020 12:20:14.348,1590247214348
9.822,23/05/2020 12:20:14.848,1590247214848
9.822,23/05/2020 12:20:15.348,1590247215348
9.822,23/05/2020 12:20:15.848,1590247215848
9.822,23/05/2020 12:20:16.348,1590247216348
9.822,23/05/2020 12:20:16.848,1590247216848
9.822,23/05/2020 12:20:17.348,1590247217348
9.822,23/05/2020 12:20:17.848,1590247217848
9.822,23/05/2020 12:20:18.348,1590247218348
9.822,23/05/2020 12:20:18.848,1590247218848
9.822,23/05/2020 12:20:19.348,1590247219348
9.822,23/05/2020 12:20:19.848,1590247219848
9.822,23/05/2020 12:20:20.348,1590247220348
9.822,23/05/2020 12:20:20.848,1590247220848
9.822,23/05/2020 12:20:21.348,1590247221348
9.822,23/05/2020 12:20:21.848,1590247221848
9.822,23/05/2020 12:20:22.348,1590247222348
9.822,23/05/2020 12:20:22.848,1590247222848
9.822,23/05/2020 12:20:23.348,1590247223348
9.822,23/05/2020 12:20:23.848,1590247223848
9.822,23/05/2020 12:20:24.348,1590247224348
9.822,23/05/2020 12:20:24.848,1590247224848
9.822,23/05/2020 12:20:25.348,1590247225348
9.822,23/05/2020 12:20:25.848,1590247225848
9.822,23/05/2020 12:20:26.348,1590247226348
9.822,23/05/2020 12:20:26.848,1590247226848
9.822,23/05/2020 12:20:27.348,1590247227348
9.822,23/05/2020 12:20:27.848,1590247227848
9.822,23/05/2020 12:20:28.348,1590247228348
9.822,23/05/2020 12:20:28.848,1590247228848
9.822,23/05/2020 12:20:29.348,1590247229348
9.822,23/05/2020 12:20:29.848,1590247229848
9.822,23/05/2020 12:20:30.348,1590247230348
9.822,23/05/2020 12:20:30.848,1590247230848
9.822,23/05/2020 12:20:31.348,1590247231348
9.822,23/05/2020 12:20:31.848,1590247231848
9.822,23/05/2020 12:20:32.348,1590247232348
9.822,23/05/2020 12:20:32.848,1590247232848
9.822,23/05/2020 12:20:33.348,1590247233348
9.822,23/05/2020 12:20:33.848,1590247233848
9.822,23/05/2020 12:20:34.348,1590247234348
9.822,23/05/2020 12:20:34.848,1590247234848
9.822,23/05/2020 12:20:35.348,1590247235348
9.822,23/05/2020 12:20:35.848,1590247235848
9.822,23/05/2020 12:20:36.348,1590247236348
9.822,23/05/2020 12:20:36.848,1590247236848
9.822,23/05/2020 12:20:37.348,1590247237348
9.822,23/05/2020 12:20:37.848,1590247237848
9.822,23/05/2020 12:20:38.348,1590247238348
9.822,23/05/2020 12:20:38.848,1590247238848
9.822,23/05/2020 12:20:39.348,1590247239348
9.822,23/05/2020 12:20:39.848,1590247239848
9.822,23/05/2020 12:20:40.348,1590247240348
9.822,23/05/2020 12:20:40.848,1590247240848
9.822,23/05/2020 12:20:41.348,1590247241348
9.822,23/05/2020 12:20:41.848,1590247241848
9.822,23/05/2020 12:20:42.348,1590247242348
9.822,23/05/2020 12:20:42.848,1590247242848
9.822,23/05/2020 12:20:43.348,1590247243348
9.822,23/05/2020 12:20:43.848,1590247243848
9.822,23/05/2020 12:20:44.348,1590247244348
9.822,23/05/2020 12:20:44.848,1590247244848
9.822,23/05/2020 12:20:45.348,1590247245348
9.822,23/05/2020 12:20:45.848,1590247245848
9.822,23/05/2020 12:20:46.348,1590247246348
9.822,23/05/2020 12:20:46.848,1590247246848
9.822,23/05/2020 12:20:47.348,1590247247348
9.822,23/05/2020 12:20:47.848,1590247247848
9.822,23/05/2020 12:20:48.348,1590247248348
9.822,23/05/2020 12:20:48.848,1590247248848
