ValoresRms,Tempo,TimeStamp
0.027,31/05/2020 03:57:14.048,1590908234048
0.044,31/05/2020 03:57:14.548,1590908234548
0.032,31/05/2020 03:57:15.048,1590908235048
0.032,31/05/2020 03:57:15.548,1590908235548
0.030,31/05/2020 03:57:16.048,1590908236048
0.032,31/05/2020 03:57:16.548,1590908236548
0.034,31/05/2020 03:57:17.048,1590908237048
0.032,31/05/2020 03:57:17.548,1590908237548
0.031,31/05/2020 03:57:18.048,1590908238048
0.036,31/05/2020 03:57:18.548,1590908238548
0.033,31/05/2020 03:57:19.048,1590908239048
0.034,31/05/2020 03:57:19.548,1590908239548
0.028,31/05/2020 03:57:20.048,1590908240048
0.031,31/05/2020 03:57:20.548,1590908240548
0.031,31/05/2020 03:57:21.048,1590908241048
0.028,31/05/2020 03:57:21.548,1590908241548
0.032,31/05/2020 03:57:22.048,1590908242048
0.039,31/05/2020 03:57:22.548,1590908242548
0.034,31/05/2020 03:57:23.048,1590908243048
0.031,31/05/2020 03:57:23.548,1590908243548
0.033,31/05/2020 03:57:24.048,1590908244048
0.052,31/05/2020 03:57:24.548,1590908244548
0.029,31/05/2020 03:57:25.048,1590908245048
0.029,31/05/2020 03:57:25.548,1590908245548
0.033,31/05/2020 03:57:26.048,1590908246048
0.030,31/05/2020 03:57:26.548,1590908246548
0.027,31/05/2020 03:57:27.048,1590908247048
0.030,31/05/2020 03:57:27.548,1590908247548
0.032,31/05/2020 03:57:28.048,1590908248048
0.017,31/05/2020 03:57:28.548,1590908248548
0.030,31/05/2020 03:57:29.048,1590908249048
0.030,31/05/2020 03:57:29.548,1590908249548
0.030,31/05/2020 03:57:30.048,1590908250048
0.022,31/05/2020 03:57:30.548,1590908250548
0.029,31/05/2020 03:57:31.048,1590908251048
0.038,31/05/2020 03:57:31.548,1590908251548
0.028,31/05/2020 03:57:32.048,1590908252048
0.031,31/05/2020 03:57:32.548,1590908252548
0.028,31/05/2020 03:57:33.048,1590908253048
0.031,31/05/2020 03:57:33.548,1590908253548
0.031,31/05/2020 03:57:34.048,1590908254048
0.034,31/05/2020 03:57:34.548,1590908254548
0.031,31/05/2020 03:57:35.048,1590908255048
0.034,31/05/2020 03:57:35.548,1590908255548
0.032,31/05/2020 03:57:36.048,1590908256048
0.031,31/05/2020 03:57:36.548,1590908256548
0.030,31/05/2020 03:57:37.048,1590908257048
0.034,31/05/2020 03:57:37.548,1590908257548
0.033,31/05/2020 03:57:38.048,1590908258048
0.029,31/05/2020 03:57:38.548,1590908258548
0.027,31/05/2020 03:57:39.048,1590908259048
