ValoresRms,Tempo,TimeStamp
9.822,23/05/2020 09:51:23.911,1590238283911
9.822,23/05/2020 09:51:24.411,1590238284411
9.822,23/05/2020 09:51:24.911,1590238284911
9.818,23/05/2020 09:51:25.411,1590238285411
9.822,23/05/2020 09:51:25.911,1590238285911
9.822,23/05/2020 09:51:26.411,1590238286411
9.822,23/05/2020 09:51:26.911,1590238286911
9.822,23/05/2020 09:51:27.411,1590238287411
9.822,23/05/2020 09:51:27.911,1590238287911
9.822,23/05/2020 09:51:28.411,1590238288411
9.822,23/05/2020 09:51:28.911,1590238288911
9.822,23/05/2020 09:51:29.411,1590238289411
9.822,23/05/2020 09:51:29.911,1590238289911
9.822,23/05/2020 09:51:30.411,1590238290411
9.822,23/05/2020 09:51:30.911,1590238290911
9.822,23/05/2020 09:51:31.411,1590238291411
9.822,23/05/2020 09:51:31.911,1590238291911
9.822,23/05/2020 09:51:32.411,1590238292411
9.822,23/05/2020 09:51:32.911,1590238292911
9.822,23/05/2020 09:51:33.411,1590238293411
9.822,23/05/2020 09:51:33.911,1590238293911
9.822,23/05/2020 09:51:34.411,1590238294411
9.822,23/05/2020 09:51:34.911,1590238294911
9.818,23/05/2020 09:51:35.411,1590238295411
9.822,23/05/2020 09:51:35.911,1590238295911
9.822,23/05/2020 09:51:36.411,1590238296411
9.822,23/05/2020 09:51:36.911,1590238296911
9.822,23/05/2020 09:51:37.411,1590238297411
9.822,23/05/2020 09:51:37.911,1590238297911
9.822,23/05/2020 09:51:38.411,1590238298411
9.822,23/05/2020 09:51:38.911,1590238298911
9.822,23/05/2020 09:51:39.411,1590238299411
9.822,23/05/2020 09:51:39.911,1590238299911
9.822,23/05/2020 09:51:40.411,1590238300411
9.822,23/05/2020 09:51:40.911,1590238300911
9.822,23/05/2020 09:51:41.411,1590238301411
9.822,23/05/2020 09:51:41.911,1590238301911
9.822,23/05/2020 09:51:42.411,1590238302411
9.822,23/05/2020 09:51:42.911,1590238302911
9.822,23/05/2020 09:51:43.411,1590238303411
9.822,23/05/2020 09:51:43.911,1590238303911
9.822,23/05/2020 09:51:44.411,1590238304411
9.822,23/05/2020 09:51:44.911,1590238304911
9.816,23/05/2020 09:51:45.411,1590238305411
9.822,23/05/2020 09:51:45.911,1590238305911
9.822,23/05/2020 09:51:46.411,1590238306411
9.822,23/05/2020 09:51:46.911,1590238306911
9.822,23/05/2020 09:51:47.411,1590238307411
9.822,23/05/2020 09:51:47.911,1590238307911
9.822,23/05/2020 09:51:48.411,1590238308411
9.822,23/05/2020 09:51:48.911,1590238308911
9.822,23/05/2020 09:51:49.411,1590238309411
9.822,23/05/2020 09:51:49.911,1590238309911
9.822,23/05/2020 09:51:50.411,1590238310411
9.822,23/05/2020 09:51:50.911,1590238310911
9.822,23/05/2020 09:51:51.411,1590238311411
9.822,23/05/2020 09:51:51.911,1590238311911
9.822,23/05/2020 09:51:52.411,1590238312411
9.822,23/05/2020 09:51:52.911,1590238312911
9.822,23/05/2020 09:51:53.411,1590238313411
9.822,23/05/2020 09:51:53.911,1590238313911
9.822,23/05/2020 09:51:54.411,1590238314411
9.822,23/05/2020 09:51:54.911,1590238314911
9.817,23/05/2020 09:51:55.411,1590238315411
9.822,23/05/2020 09:51:55.911,1590238315911
9.822,23/05/2020 09:51:56.411,1590238316411
9.822,23/05/2020 09:51:56.911,1590238316911
9.822,23/05/2020 09:51:57.411,1590238317411
9.822,23/05/2020 09:51:57.911,1590238317911
9.822,23/05/2020 09:51:58.411,1590238318411
9.822,23/05/2020 09:51:58.911,1590238318911
9.822,23/05/2020 09:51:59.411,1590238319411
9.822,23/05/2020 09:51:59.911,1590238319911
9.822,23/05/2020 09:52:00.411,1590238320411
9.822,23/05/2020 09:52:00.911,1590238320911
9.822,23/05/2020 09:52:01.411,1590238321411
9.822,23/05/2020 09:52:01.911,1590238321911
9.822,23/05/2020 09:52:02.411,1590238322411
9.822,23/05/2020 09:52:02.911,1590238322911
9.822,23/05/2020 09:52:03.411,1590238323411
9.822,23/05/2020 09:52:03.911,1590238323911
9.822,23/05/2020 09:52:04.411,1590238324411
9.822,23/05/2020 09:52:04.911,1590238324911
9.812,23/05/2020 09:52:05.411,1590238325411
9.822,23/05/2020 09:52:05.911,1590238325911
9.822,23/05/2020 09:52:06.411,1590238326411
9.822,23/05/2020 09:52:06.911,1590238326911
9.822,23/05/2020 09:52:07.411,1590238327411
9.822,23/05/2020 09:52:07.911,1590238327911
9.822,23/05/2020 09:52:08.411,1590238328411
9.822,23/05/2020 09:52:08.911,1590238328911
9.822,23/05/2020 09:52:09.411,1590238329411
9.822,23/05/2020 09:52:09.911,1590238329911
9.822,23/05/2020 09:52:10.411,1590238330411
9.822,23/05/2020 09:52:10.911,1590238330911
9.822,23/05/2020 09:52:11.411,1590238331411
9.822,23/05/2020 09:52:11.911,1590238331911
9.822,23/05/2020 09:52:12.411,1590238332411
9.822,23/05/2020 09:52:12.911,1590238332911
9.822,23/05/2020 09:52:13.411,1590238333411
9.822,23/05/2020 09:52:13.911,1590238333911
9.822,23/05/2020 09:52:14.411,1590238334411
9.822,23/05/2020 09:52:14.911,1590238334911
9.819,23/05/2020 09:52:15.411,1590238335411
9.822,23/05/2020 09:52:15.911,1590238335911
9.822,23/05/2020 09:52:16.411,1590238336411
9.822,23/05/2020 09:52:16.911,1590238336911
9.822,23/05/2020 09:52:17.411,1590238337411
9.822,23/05/2020 09:52:17.911,1590238337911
9.822,23/05/2020 09:52:18.411,1590238338411
9.822,23/05/2020 09:52:18.911,1590238338911
9.822,23/05/2020 09:52:19.411,1590238339411
9.822,23/05/2020 09:52:19.911,1590238339911
9.822,23/05/2020 09:52:20.411,1590238340411
9.822,23/05/2020 09:52:20.911,1590238340911
9.822,23/05/2020 09:52:21.411,1590238341411
9.822,23/05/2020 09:52:21.911,1590238341911
9.822,23/05/2020 09:52:22.411,1590238342411
9.822,23/05/2020 09:52:22.911,1590238342911
9.822,23/05/2020 09:52:23.411,1590238343411
9.822,23/05/2020 09:52:23.911,1590238343911
9.822,23/05/2020 09:52:24.411,1590238344411
9.822,23/05/2020 09:52:24.911,1590238344911
9.822,23/05/2020 09:52:25.411,1590238345411
9.822,23/05/2020 09:52:25.911,1590238345911
9.822,23/05/2020 09:52:26.411,1590238346411
9.822,23/05/2020 09:52:26.911,1590238346911
9.822,23/05/2020 09:52:27.411,1590238347411
9.822,23/05/2020 09:52:27.911,1590238347911
9.822,23/05/2020 09:52:28.411,1590238348411
9.822,23/05/2020 09:52:28.911,1590238348911
9.822,23/05/2020 09:52:29.411,1590238349411
