ValoresRms,Tempo,TimeStamp
0.087,29/05/2020 19:32:51.907,1590791571907
0.082,29/05/2020 19:32:52.407,1590791572407
0.094,29/05/2020 19:32:52.907,1590791572907
0.091,29/05/2020 19:32:53.407,1590791573407
0.081,29/05/2020 19:32:53.907,1590791573907
0.087,29/05/2020 19:32:54.407,1590791574407
0.088,29/05/2020 19:32:54.907,1590791574907
0.084,29/05/2020 19:32:55.407,1590791575407
0.086,29/05/2020 19:32:55.907,1590791575907
0.084,29/05/2020 19:32:56.407,1590791576407
0.087,29/05/2020 19:32:56.907,1590791576907
0.091,29/05/2020 19:32:57.407,1590791577407
0.068,29/05/2020 19:32:57.907,1590791577907
0.082,29/05/2020 19:32:58.407,1590791578407
0.081,29/05/2020 19:32:58.907,1590791578907
0.086,29/05/2020 19:32:59.407,1590791579407
0.093,29/05/2020 19:32:59.907,1590791579907
0.084,29/05/2020 19:33:00.407,1590791580407
0.086,29/05/2020 19:33:00.907,1590791580907
0.091,29/05/2020 19:33:01.407,1590791581407
0.091,29/05/2020 19:33:01.907,1590791581907
0.084,29/05/2020 19:33:02.407,1590791582407
0.086,29/05/2020 19:33:02.907,1590791582907
0.067,29/05/2020 19:33:03.407,1590791583407
0.090,29/05/2020 19:33:03.907,1590791583907
0.088,29/05/2020 19:33:04.407,1590791584407
0.089,29/05/2020 19:33:04.907,1590791584907
0.087,29/05/2020 19:33:05.407,1590791585407
0.087,29/05/2020 19:33:05.907,1590791585907
0.091,29/05/2020 19:33:06.407,1590791586407
0.087,29/05/2020 19:33:06.907,1590791586907
0.088,29/05/2020 19:33:07.407,1590791587407
0.083,29/05/2020 19:33:07.907,1590791587907
0.087,29/05/2020 19:33:08.407,1590791588407
0.090,29/05/2020 19:33:08.907,1590791588907
0.090,29/05/2020 19:33:09.407,1590791589407
0.088,29/05/2020 19:33:09.907,1590791589907
0.085,29/05/2020 19:33:10.407,1590791590407
0.087,29/05/2020 19:33:10.907,1590791590907
0.089,29/05/2020 19:33:11.407,1590791591407
0.086,29/05/2020 19:33:11.907,1590791591907
0.086,29/05/2020 19:33:12.407,1590791592407
0.082,29/05/2020 19:33:12.907,1590791592907
0.057,29/05/2020 19:33:13.407,1590791593407
0.085,29/05/2020 19:33:13.907,1590791593907
0.085,29/05/2020 19:33:14.407,1590791594407
0.082,29/05/2020 19:33:14.907,1590791594907
0.067,29/05/2020 19:33:15.407,1590791595407
0.082,29/05/2020 19:33:15.907,1590791595907
0.083,29/05/2020 19:33:16.407,1590791596407
0.081,29/05/2020 19:33:16.907,1590791596907
0.085,29/05/2020 19:33:17.407,1590791597407
0.082,29/05/2020 19:33:17.907,1590791597907
0.089,29/05/2020 19:33:18.407,1590791598407
0.087,29/05/2020 19:33:18.907,1590791598907
0.082,29/05/2020 19:33:19.407,1590791599407
0.085,29/05/2020 19:33:19.907,1590791599907
0.083,29/05/2020 19:33:20.407,1590791600407
0.082,29/05/2020 19:33:20.907,1590791600907
0.083,29/05/2020 19:33:21.407,1590791601407
0.085,29/05/2020 19:33:21.907,1590791601907
0.084,29/05/2020 19:33:22.407,1590791602407
0.082,29/05/2020 19:33:22.907,1590791602907
0.080,29/05/2020 19:33:23.407,1590791603407
0.083,29/05/2020 19:33:23.907,1590791603907
0.084,29/05/2020 19:33:24.407,1590791604407
0.089,29/05/2020 19:33:24.907,1590791604907
0.082,29/05/2020 19:33:25.407,1590791605407
0.082,29/05/2020 19:33:25.907,1590791605907
0.089,29/05/2020 19:33:26.407,1590791606407
0.090,29/05/2020 19:33:26.907,1590791606907
0.091,29/05/2020 19:33:27.407,1590791607407
0.084,29/05/2020 19:33:27.907,1590791607907
0.088,29/05/2020 19:33:28.407,1590791608407
0.087,29/05/2020 19:33:28.907,1590791608907
0.088,29/05/2020 19:33:29.407,1590791609407
0.084,29/05/2020 19:33:29.907,1590791609907
0.086,29/05/2020 19:33:30.407,1590791610407
0.085,29/05/2020 19:33:30.907,1590791610907
0.095,29/05/2020 19:33:31.407,1590791611407
0.089,29/05/2020 19:33:31.907,1590791611907
0.087,29/05/2020 19:33:32.407,1590791612407
0.084,29/05/2020 19:33:32.907,1590791612907
0.084,29/05/2020 19:33:33.407,1590791613407
0.087,29/05/2020 19:33:33.907,1590791613907
0.085,29/05/2020 19:33:34.407,1590791614407
0.086,29/05/2020 19:33:34.907,1590791614907
0.086,29/05/2020 19:33:35.407,1590791615407
0.087,29/05/2020 19:33:35.907,1590791615907
0.088,29/05/2020 19:33:36.407,1590791616407
0.094,29/05/2020 19:33:36.907,1590791616907
0.091,29/05/2020 19:33:37.407,1590791617407
0.091,29/05/2020 19:33:37.907,1590791617907
0.086,29/05/2020 19:33:38.407,1590791618407
0.090,29/05/2020 19:33:38.907,1590791618907
0.087,29/05/2020 19:33:39.407,1590791619407
0.094,29/05/2020 19:33:39.907,1590791619907
0.092,29/05/2020 19:33:40.407,1590791620407
0.089,29/05/2020 19:33:40.907,1590791620907
0.087,29/05/2020 19:33:41.407,1590791621407
0.084,29/05/2020 19:33:41.907,1590791621907
0.087,29/05/2020 19:33:42.407,1590791622407
0.087,29/05/2020 19:33:42.907,1590791622907
0.088,29/05/2020 19:33:43.407,1590791623407
0.084,29/05/2020 19:33:43.907,1590791623907
0.082,29/05/2020 19:33:44.407,1590791624407
0.087,29/05/2020 19:33:44.907,1590791624907
0.084,29/05/2020 19:33:45.407,1590791625407
0.095,29/05/2020 19:33:45.907,1590791625907
0.088,29/05/2020 19:33:46.407,1590791626407
0.090,29/05/2020 19:33:46.907,1590791626907
0.084,29/05/2020 19:33:47.407,1590791627407
0.096,29/05/2020 19:33:47.907,1590791627907
0.095,29/05/2020 19:33:48.407,1590791628407
0.094,29/05/2020 19:33:48.907,1590791628907
0.087,29/05/2020 19:33:49.407,1590791629407
0.086,29/05/2020 19:33:49.907,1590791629907
0.085,29/05/2020 19:33:50.407,1590791630407
0.087,29/05/2020 19:33:50.907,1590791630907
0.085,29/05/2020 19:33:51.407,1590791631407
0.091,29/05/2020 19:33:51.907,1590791631907
0.098,29/05/2020 19:33:52.407,1590791632407
0.087,29/05/2020 19:33:52.907,1590791632907
0.090,29/05/2020 19:33:53.407,1590791633407
0.089,29/05/2020 19:33:53.907,1590791633907
0.091,29/05/2020 19:33:54.407,1590791634407
0.093,29/05/2020 19:33:54.907,1590791634907
0.087,29/05/2020 19:33:55.407,1590791635407
0.090,29/05/2020 19:33:55.907,1590791635907
0.090,29/05/2020 19:33:56.407,1590791636407
0.097,29/05/2020 19:33:56.907,1590791636907
0.090,29/05/2020 19:33:57.407,1590791637407
0.093,29/05/2020 19:33:57.907,1590791637907
0.087,29/05/2020 19:33:58.407,1590791638407
0.092,29/05/2020 19:33:58.907,1590791638907
0.093,29/05/2020 19:33:59.407,1590791639407
0.086,29/05/2020 19:33:59.907,1590791639907
0.086,29/05/2020 19:34:00.407,1590791640407
0.090,29/05/2020 19:34:00.907,1590791640907
0.090,29/05/2020 19:34:01.407,1590791641407
0.089,29/05/2020 19:34:01.907,1590791641907
0.095,29/05/2020 19:34:02.407,1590791642407
0.089,29/05/2020 19:34:02.907,1590791642907
0.092,29/05/2020 19:34:03.407,1590791643407
0.093,29/05/2020 19:34:03.907,1590791643907
0.091,29/05/2020 19:34:04.407,1590791644407
0.088,29/05/2020 19:34:04.907,1590791644907
0.096,29/05/2020 19:34:05.407,1590791645407
0.087,29/05/2020 19:34:05.907,1590791645907
0.092,29/05/2020 19:34:06.407,1590791646407
0.090,29/05/2020 19:34:06.907,1590791646907
0.084,29/05/2020 19:34:07.407,1590791647407
0.087,29/05/2020 19:34:07.907,1590791647907
0.090,29/05/2020 19:34:08.407,1590791648407
0.087,29/05/2020 19:34:08.907,1590791648907
0.085,29/05/2020 19:34:09.407,1590791649407
0.092,29/05/2020 19:34:09.907,1590791649907
0.079,29/05/2020 19:34:10.407,1590791650407
0.086,29/05/2020 19:34:10.907,1590791650907
0.083,29/05/2020 19:34:11.407,1590791651407
0.084,29/05/2020 19:34:11.907,1590791651907
0.086,29/05/2020 19:34:12.407,1590791652407
0.088,29/05/2020 19:34:12.907,1590791652907
0.085,29/05/2020 19:34:13.407,1590791653407
0.084,29/05/2020 19:34:13.907,1590791653907
0.090,29/05/2020 19:34:14.407,1590791654407
0.089,29/05/2020 19:34:14.907,1590791654907
0.078,29/05/2020 19:34:15.407,1590791655407
0.084,29/05/2020 19:34:15.907,1590791655907
0.083,29/05/2020 19:34:16.407,1590791656407
0.084,29/05/2020 19:34:16.907,1590791656907
0.084,29/05/2020 19:34:17.407,1590791657407
0.086,29/05/2020 19:34:17.907,1590791657907
0.083,29/05/2020 19:34:18.407,1590791658407
0.079,29/05/2020 19:34:18.907,1590791658907
0.085,29/05/2020 19:34:19.407,1590791659407
0.088,29/05/2020 19:34:19.907,1590791659907
0.085,29/05/2020 19:34:20.407,1590791660407
0.089,29/05/2020 19:34:20.907,1590791660907
0.087,29/05/2020 19:34:21.407,1590791661407
0.085,29/05/2020 19:34:21.907,1590791661907
0.085,29/05/2020 19:34:22.407,1590791662407
0.091,29/05/2020 19:34:22.907,1590791662907
0.090,29/05/2020 19:34:23.407,1590791663407
0.084,29/05/2020 19:34:23.907,1590791663907
0.089,29/05/2020 19:34:24.407,1590791664407
0.082,29/05/2020 19:34:24.907,1590791664907
0.085,29/05/2020 19:34:25.407,1590791665407
0.091,29/05/2020 19:34:25.907,1590791665907
0.087,29/05/2020 19:34:26.407,1590791666407
0.101,29/05/2020 19:34:26.907,1590791666907
0.089,29/05/2020 19:34:27.407,1590791667407
0.086,29/05/2020 19:34:27.907,1590791667907
0.074,29/05/2020 19:34:28.407,1590791668407
0.078,29/05/2020 19:34:28.907,1590791668907
0.083,29/05/2020 19:34:29.407,1590791669407
0.087,29/05/2020 19:34:29.907,1590791669907
0.084,29/05/2020 19:34:30.407,1590791670407
0.093,29/05/2020 19:34:30.907,1590791670907
0.083,29/05/2020 19:34:31.407,1590791671407
0.085,29/05/2020 19:34:31.907,1590791671907
0.085,29/05/2020 19:34:32.407,1590791672407
0.066,29/05/2020 19:34:32.907,1590791672907
0.060,29/05/2020 19:34:33.407,1590791673407
0.085,29/05/2020 19:34:33.907,1590791673907
0.080,29/05/2020 19:34:34.407,1590791674407
0.087,29/05/2020 19:34:34.907,1590791674907
0.094,29/05/2020 19:34:35.407,1590791675407
0.092,29/05/2020 19:34:35.907,1590791675907
0.085,29/05/2020 19:34:36.407,1590791676407
0.082,29/05/2020 19:34:36.907,1590791676907
0.085,29/05/2020 19:34:37.407,1590791677407
0.085,29/05/2020 19:34:37.907,1590791677907
0.086,29/05/2020 19:34:38.407,1590791678407
0.085,29/05/2020 19:34:38.907,1590791678907
0.085,29/05/2020 19:34:39.407,1590791679407
0.090,29/05/2020 19:34:39.907,1590791679907
0.083,29/05/2020 19:34:40.407,1590791680407
0.082,29/05/2020 19:34:40.907,1590791680907
0.081,29/05/2020 19:34:41.407,1590791681407
0.080,29/05/2020 19:34:41.907,1590791681907
0.084,29/05/2020 19:34:42.407,1590791682407
0.070,29/05/2020 19:34:42.907,1590791682907
0.080,29/05/2020 19:34:43.407,1590791683407
0.085,29/05/2020 19:34:43.907,1590791683907
0.081,29/05/2020 19:34:44.407,1590791684407
