ValoresRms,Tempo,TimeStamp
9.822,24/05/2020 05:33:27.883,1590309207883
9.822,24/05/2020 05:33:28.383,1590309208383
9.822,24/05/2020 05:33:28.883,1590309208883
9.822,24/05/2020 05:33:29.383,1590309209383
9.822,24/05/2020 05:33:29.883,1590309209883
9.822,24/05/2020 05:33:30.383,1590309210383
9.822,24/05/2020 05:33:30.883,1590309210883
9.822,24/05/2020 05:33:31.383,1590309211383
9.822,24/05/2020 05:33:31.883,1590309211883
9.822,24/05/2020 05:33:32.383,1590309212383
9.822,24/05/2020 05:33:32.883,1590309212883
9.822,24/05/2020 05:33:33.383,1590309213383
9.822,24/05/2020 05:33:33.883,1590309213883
9.822,24/05/2020 05:33:34.383,1590309214383
9.822,24/05/2020 05:33:34.883,1590309214883
9.822,24/05/2020 05:33:35.383,1590309215383
9.822,24/05/2020 05:33:35.883,1590309215883
9.822,24/05/2020 05:33:36.383,1590309216383
9.822,24/05/2020 05:33:36.883,1590309216883
9.822,24/05/2020 05:33:37.383,1590309217383
9.822,24/05/2020 05:33:37.883,1590309217883
9.822,24/05/2020 05:33:38.383,1590309218383
9.822,24/05/2020 05:33:38.883,1590309218883
9.822,24/05/2020 05:33:39.383,1590309219383
9.822,24/05/2020 05:33:39.883,1590309219883
9.822,24/05/2020 05:33:40.383,1590309220383
9.822,24/05/2020 05:33:40.883,1590309220883
9.822,24/05/2020 05:33:41.383,1590309221383
9.822,24/05/2020 05:33:41.883,1590309221883
9.822,24/05/2020 05:33:42.383,1590309222383
9.822,24/05/2020 05:33:42.883,1590309222883
9.822,24/05/2020 05:33:43.383,1590309223383
9.822,24/05/2020 05:33:43.883,1590309223883
9.822,24/05/2020 05:33:44.383,1590309224383
9.822,24/05/2020 05:33:44.883,1590309224883
9.822,24/05/2020 05:33:45.383,1590309225383
9.822,24/05/2020 05:33:45.883,1590309225883
9.822,24/05/2020 05:33:46.383,1590309226383
9.822,24/05/2020 05:33:46.883,1590309226883
9.822,24/05/2020 05:33:47.383,1590309227383
9.822,24/05/2020 05:33:47.883,1590309227883
9.822,24/05/2020 05:33:48.383,1590309228383
9.822,24/05/2020 05:33:48.883,1590309228883
9.822,24/05/2020 05:33:49.383,1590309229383
9.822,24/05/2020 05:33:49.883,1590309229883
9.822,24/05/2020 05:33:50.383,1590309230383
9.822,24/05/2020 05:33:50.883,1590309230883
9.822,24/05/2020 05:33:51.383,1590309231383
9.822,24/05/2020 05:33:51.883,1590309231883
9.822,24/05/2020 05:33:52.383,1590309232383
9.822,24/05/2020 05:33:52.883,1590309232883
9.822,24/05/2020 05:33:53.383,1590309233383
9.822,24/05/2020 05:33:53.883,1590309233883
9.822,24/05/2020 05:33:54.383,1590309234383
9.822,24/05/2020 05:33:54.883,1590309234883
