ValoresRms,Tempo,TimeStamp
9.822,22/05/2020 21:02:04.309,1590192124309
9.822,22/05/2020 21:02:04.809,1590192124809
9.822,22/05/2020 21:02:05.309,1590192125309
9.822,22/05/2020 21:02:05.809,1590192125809
9.822,22/05/2020 21:02:06.309,1590192126309
9.822,22/05/2020 21:02:06.809,1590192126809
9.822,22/05/2020 21:02:07.309,1590192127309
9.822,22/05/2020 21:02:07.809,1590192127809
9.822,22/05/2020 21:02:08.309,1590192128309
9.822,22/05/2020 21:02:08.809,1590192128809
9.822,22/05/2020 21:02:09.309,1590192129309
9.822,22/05/2020 21:02:09.809,1590192129809
9.822,22/05/2020 21:02:10.309,1590192130309
9.822,22/05/2020 21:02:10.809,1590192130809
9.822,22/05/2020 21:02:11.309,1590192131309
9.822,22/05/2020 21:02:11.809,1590192131809
9.822,22/05/2020 21:02:12.309,1590192132309
9.822,22/05/2020 21:02:12.809,1590192132809
9.822,22/05/2020 21:02:13.309,1590192133309
9.822,22/05/2020 21:02:13.809,1590192133809
9.822,22/05/2020 21:02:14.309,1590192134309
9.822,22/05/2020 21:02:14.809,1590192134809
9.822,22/05/2020 21:02:15.309,1590192135309
9.822,22/05/2020 21:02:15.809,1590192135809
9.822,22/05/2020 21:02:16.309,1590192136309
9.822,22/05/2020 21:02:16.809,1590192136809
9.822,22/05/2020 21:02:17.309,1590192137309
9.822,22/05/2020 21:02:17.809,1590192137809
9.822,22/05/2020 21:02:18.309,1590192138309
9.822,22/05/2020 21:02:18.809,1590192138809
9.822,22/05/2020 21:02:19.309,1590192139309
9.822,22/05/2020 21:02:19.809,1590192139809
9.822,22/05/2020 21:02:20.309,1590192140309
9.822,22/05/2020 21:02:20.809,1590192140809
9.822,22/05/2020 21:02:21.309,1590192141309
9.822,22/05/2020 21:02:21.809,1590192141809
9.822,22/05/2020 21:02:22.309,1590192142309
9.822,22/05/2020 21:02:22.809,1590192142809
9.822,22/05/2020 21:02:23.309,1590192143309
9.822,22/05/2020 21:02:23.809,1590192143809
9.822,22/05/2020 21:02:24.309,1590192144309
9.822,22/05/2020 21:02:24.809,1590192144809
9.822,22/05/2020 21:02:25.309,1590192145309
9.822,22/05/2020 21:02:25.809,1590192145809
9.822,22/05/2020 21:02:26.309,1590192146309
9.822,22/05/2020 21:02:26.809,1590192146809
9.822,22/05/2020 21:02:27.309,1590192147309
9.822,22/05/2020 21:02:27.809,1590192147809
9.822,22/05/2020 21:02:28.309,1590192148309
9.822,22/05/2020 21:02:28.809,1590192148809
9.822,22/05/2020 21:02:29.309,1590192149309
9.822,22/05/2020 21:02:29.809,1590192149809
9.822,22/05/2020 21:02:30.309,1590192150309
9.822,22/05/2020 21:02:30.809,1590192150809
9.822,22/05/2020 21:02:31.309,1590192151309
9.822,22/05/2020 21:02:31.809,1590192151809
9.822,22/05/2020 21:02:32.309,1590192152309
9.822,22/05/2020 21:02:32.809,1590192152809
9.822,22/05/2020 21:02:33.309,1590192153309
9.822,22/05/2020 21:02:33.809,1590192153809
9.822,22/05/2020 21:02:34.309,1590192154309
9.822,22/05/2020 21:02:34.809,1590192154809
9.822,22/05/2020 21:02:35.309,1590192155309
9.822,22/05/2020 21:02:35.809,1590192155809
9.822,22/05/2020 21:02:36.309,1590192156309
9.822,22/05/2020 21:02:36.809,1590192156809
9.822,22/05/2020 21:02:37.309,1590192157309
9.822,22/05/2020 21:02:37.809,1590192157809
9.822,22/05/2020 21:02:38.309,1590192158309
9.822,22/05/2020 21:02:38.809,1590192158809
9.822,22/05/2020 21:02:39.309,1590192159309
9.822,22/05/2020 21:02:39.809,1590192159809
9.822,22/05/2020 21:02:40.309,1590192160309
9.822,22/05/2020 21:02:40.809,1590192160809
9.822,22/05/2020 21:02:41.309,1590192161309
9.822,22/05/2020 21:02:41.809,1590192161809
9.822,22/05/2020 21:02:42.309,1590192162309
9.822,22/05/2020 21:02:42.809,1590192162809
9.822,22/05/2020 21:02:43.309,1590192163309
9.822,22/05/2020 21:02:43.809,1590192163809
9.822,22/05/2020 21:02:44.309,1590192164309
9.822,22/05/2020 21:02:44.809,1590192164809
9.822,22/05/2020 21:02:45.309,1590192165309
9.822,22/05/2020 21:02:45.809,1590192165809
9.822,22/05/2020 21:02:46.309,1590192166309
9.822,22/05/2020 21:02:46.809,1590192166809
9.822,22/05/2020 21:02:47.309,1590192167309
9.822,22/05/2020 21:02:47.809,1590192167809
9.822,22/05/2020 21:02:48.309,1590192168309
9.822,22/05/2020 21:02:48.809,1590192168809
9.822,22/05/2020 21:02:49.309,1590192169309
9.822,22/05/2020 21:02:49.809,1590192169809
9.822,22/05/2020 21:02:50.309,1590192170309
9.822,22/05/2020 21:02:50.809,1590192170809
9.822,22/05/2020 21:02:51.309,1590192171309
9.822,22/05/2020 21:02:51.809,1590192171809
9.822,22/05/2020 21:02:52.309,1590192172309
9.822,22/05/2020 21:02:52.809,1590192172809
9.822,22/05/2020 21:02:53.309,1590192173309
9.822,22/05/2020 21:02:53.809,1590192173809
9.822,22/05/2020 21:02:54.309,1590192174309
9.822,22/05/2020 21:02:54.809,1590192174809
9.822,22/05/2020 21:02:55.309,1590192175309
9.822,22/05/2020 21:02:55.809,1590192175809
9.822,22/05/2020 21:02:56.309,1590192176309
9.822,22/05/2020 21:02:56.809,1590192176809
9.822,22/05/2020 21:02:57.309,1590192177309
9.822,22/05/2020 21:02:57.809,1590192177809
9.822,22/05/2020 21:02:58.309,1590192178309
9.822,22/05/2020 21:02:58.809,1590192178809
9.822,22/05/2020 21:02:59.309,1590192179309
9.822,22/05/2020 21:02:59.809,1590192179809
9.822,22/05/2020 21:03:00.309,1590192180309
9.822,22/05/2020 21:03:00.809,1590192180809
9.822,22/05/2020 21:03:01.309,1590192181309
9.822,22/05/2020 21:03:01.809,1590192181809
9.822,22/05/2020 21:03:02.309,1590192182309
9.822,22/05/2020 21:03:02.809,1590192182809
9.822,22/05/2020 21:03:03.309,1590192183309
9.822,22/05/2020 21:03:03.809,1590192183809
9.822,22/05/2020 21:03:04.309,1590192184309
9.822,22/05/2020 21:03:04.809,1590192184809
9.822,22/05/2020 21:03:05.309,1590192185309
9.822,22/05/2020 21:03:05.809,1590192185809
9.822,22/05/2020 21:03:06.309,1590192186309
9.822,22/05/2020 21:03:06.809,1590192186809
9.822,22/05/2020 21:03:07.309,1590192187309
9.822,22/05/2020 21:03:07.809,1590192187809
9.822,22/05/2020 21:03:08.309,1590192188309
9.822,22/05/2020 21:03:08.809,1590192188809
9.822,22/05/2020 21:03:09.309,1590192189309
9.822,22/05/2020 21:03:09.809,1590192189809
9.822,22/05/2020 21:03:10.309,1590192190309
9.822,22/05/2020 21:03:10.809,1590192190809
9.822,22/05/2020 21:03:11.309,1590192191309
9.822,22/05/2020 21:03:11.809,1590192191809
9.822,22/05/2020 21:03:12.309,1590192192309
9.820,22/05/2020 21:03:12.809,1590192192809
9.822,22/05/2020 21:03:13.309,1590192193309
9.822,22/05/2020 21:03:13.809,1590192193809
9.822,22/05/2020 21:03:14.309,1590192194309
9.822,22/05/2020 21:03:14.809,1590192194809
9.822,22/05/2020 21:03:15.309,1590192195309
9.822,22/05/2020 21:03:15.809,1590192195809
9.822,22/05/2020 21:03:16.309,1590192196309
9.822,22/05/2020 21:03:16.809,1590192196809
9.822,22/05/2020 21:03:17.309,1590192197309
9.822,22/05/2020 21:03:17.809,1590192197809
9.822,22/05/2020 21:03:18.309,1590192198309
9.822,22/05/2020 21:03:18.809,1590192198809
9.822,22/05/2020 21:03:19.309,1590192199309
9.822,22/05/2020 21:03:19.809,1590192199809
9.822,22/05/2020 21:03:20.309,1590192200309
9.822,22/05/2020 21:03:20.809,1590192200809
9.822,22/05/2020 21:03:21.309,1590192201309
9.822,22/05/2020 21:03:21.809,1590192201809
9.822,22/05/2020 21:03:22.309,1590192202309
9.821,22/05/2020 21:03:22.809,1590192202809
9.822,22/05/2020 21:03:23.309,1590192203309
9.822,22/05/2020 21:03:23.809,1590192203809
9.822,22/05/2020 21:03:24.309,1590192204309
9.822,22/05/2020 21:03:24.809,1590192204809
9.822,22/05/2020 21:03:25.309,1590192205309
9.822,22/05/2020 21:03:25.809,1590192205809
9.822,22/05/2020 21:03:26.309,1590192206309
9.822,22/05/2020 21:03:26.809,1590192206809
9.822,22/05/2020 21:03:27.309,1590192207309
9.822,22/05/2020 21:03:27.809,1590192207809
9.822,22/05/2020 21:03:28.309,1590192208309
9.822,22/05/2020 21:03:28.809,1590192208809
9.822,22/05/2020 21:03:29.309,1590192209309
9.822,22/05/2020 21:03:29.809,1590192209809
9.822,22/05/2020 21:03:30.309,1590192210309
9.822,22/05/2020 21:03:30.809,1590192210809
9.822,22/05/2020 21:03:31.309,1590192211309
9.822,22/05/2020 21:03:31.809,1590192211809
9.822,22/05/2020 21:03:32.309,1590192212309
9.822,22/05/2020 21:03:32.809,1590192212809
9.822,22/05/2020 21:03:33.309,1590192213309
9.822,22/05/2020 21:03:33.809,1590192213809
9.822,22/05/2020 21:03:34.309,1590192214309
9.822,22/05/2020 21:03:34.809,1590192214809
9.822,22/05/2020 21:03:35.309,1590192215309
9.822,22/05/2020 21:03:35.809,1590192215809
9.822,22/05/2020 21:03:36.309,1590192216309
9.822,22/05/2020 21:03:36.809,1590192216809
9.822,22/05/2020 21:03:37.309,1590192217309
9.822,22/05/2020 21:03:37.809,1590192217809
9.822,22/05/2020 21:03:38.309,1590192218309
9.822,22/05/2020 21:03:38.809,1590192218809
9.822,22/05/2020 21:03:39.309,1590192219309
9.822,22/05/2020 21:03:39.809,1590192219809
9.822,22/05/2020 21:03:40.309,1590192220309
9.822,22/05/2020 21:03:40.809,1590192220809
9.822,22/05/2020 21:03:41.309,1590192221309
9.822,22/05/2020 21:03:41.809,1590192221809
9.822,22/05/2020 21:03:42.309,1590192222309
9.822,22/05/2020 21:03:42.809,1590192222809
9.822,22/05/2020 21:03:43.309,1590192223309
9.822,22/05/2020 21:03:43.809,1590192223809
9.822,22/05/2020 21:03:44.309,1590192224309
9.822,22/05/2020 21:03:44.809,1590192224809
9.822,22/05/2020 21:03:45.309,1590192225309
9.822,22/05/2020 21:03:45.809,1590192225809
9.822,22/05/2020 21:03:46.309,1590192226309
9.822,22/05/2020 21:03:46.809,1590192226809
9.822,22/05/2020 21:03:47.309,1590192227309
9.822,22/05/2020 21:03:47.809,1590192227809
9.822,22/05/2020 21:03:48.309,1590192228309
9.822,22/05/2020 21:03:48.809,1590192228809
9.822,22/05/2020 21:03:49.309,1590192229309
9.822,22/05/2020 21:03:49.809,1590192229809
9.822,22/05/2020 21:03:50.309,1590192230309
9.822,22/05/2020 21:03:50.809,1590192230809
9.822,22/05/2020 21:03:51.309,1590192231309
9.822,22/05/2020 21:03:51.809,1590192231809
9.822,22/05/2020 21:03:52.309,1590192232309
9.822,22/05/2020 21:03:52.809,1590192232809
9.822,22/05/2020 21:03:53.309,1590192233309
9.822,22/05/2020 21:03:53.809,1590192233809
9.822,22/05/2020 21:03:54.309,1590192234309
9.822,22/05/2020 21:03:54.809,1590192234809
9.822,22/05/2020 21:03:55.309,1590192235309
9.822,22/05/2020 21:03:55.809,1590192235809
9.822,22/05/2020 21:03:56.309,1590192236309
9.822,22/05/2020 21:03:56.809,1590192236809
9.822,22/05/2020 21:03:57.309,1590192237309
9.822,22/05/2020 21:03:57.809,1590192237809
9.822,22/05/2020 21:03:58.309,1590192238309
9.822,22/05/2020 21:03:58.809,1590192238809
9.822,22/05/2020 21:03:59.309,1590192239309
9.822,22/05/2020 21:03:59.809,1590192239809
9.822,22/05/2020 21:04:00.309,1590192240309
9.822,22/05/2020 21:04:00.809,1590192240809
9.822,22/05/2020 21:04:01.309,1590192241309
9.822,22/05/2020 21:04:01.809,1590192241809
9.822,22/05/2020 21:04:02.309,1590192242309
9.822,22/05/2020 21:04:02.809,1590192242809
9.822,22/05/2020 21:04:03.309,1590192243309
9.822,22/05/2020 21:04:03.809,1590192243809
9.822,22/05/2020 21:04:04.309,1590192244309
9.822,22/05/2020 21:04:04.809,1590192244809
9.822,22/05/2020 21:04:05.309,1590192245309
9.822,22/05/2020 21:04:05.809,1590192245809
9.822,22/05/2020 21:04:06.309,1590192246309
9.822,22/05/2020 21:04:06.809,1590192246809
9.822,22/05/2020 21:04:07.309,1590192247309
9.822,22/05/2020 21:04:07.809,1590192247809
9.822,22/05/2020 21:04:08.309,1590192248309
9.822,22/05/2020 21:04:08.809,1590192248809
9.822,22/05/2020 21:04:09.309,1590192249309
9.822,22/05/2020 21:04:09.809,1590192249809
9.822,22/05/2020 21:04:10.309,1590192250309
9.822,22/05/2020 21:04:10.809,1590192250809
9.822,22/05/2020 21:04:11.309,1590192251309
9.822,22/05/2020 21:04:11.809,1590192251809
9.822,22/05/2020 21:04:12.309,1590192252309
9.822,22/05/2020 21:04:12.809,1590192252809
9.822,22/05/2020 21:04:13.309,1590192253309
9.822,22/05/2020 21:04:13.809,1590192253809
9.822,22/05/2020 21:04:14.309,1590192254309
9.822,22/05/2020 21:04:14.809,1590192254809
9.822,22/05/2020 21:04:15.309,1590192255309
9.822,22/05/2020 21:04:15.809,1590192255809
9.822,22/05/2020 21:04:16.309,1590192256309
9.822,22/05/2020 21:04:16.809,1590192256809
9.822,22/05/2020 21:04:17.309,1590192257309
9.822,22/05/2020 21:04:17.809,1590192257809
9.822,22/05/2020 21:04:18.309,1590192258309
9.822,22/05/2020 21:04:18.809,1590192258809
9.822,22/05/2020 21:04:19.309,1590192259309
9.822,22/05/2020 21:04:19.809,1590192259809
9.822,22/05/2020 21:04:20.309,1590192260309
9.822,22/05/2020 21:04:20.809,1590192260809
9.822,22/05/2020 21:04:21.309,1590192261309
9.822,22/05/2020 21:04:21.809,1590192261809
9.822,22/05/2020 21:04:22.309,1590192262309
9.822,22/05/2020 21:04:22.809,1590192262809
9.822,22/05/2020 21:04:23.309,1590192263309
9.822,22/05/2020 21:04:23.809,1590192263809
9.822,22/05/2020 21:04:24.309,1590192264309
9.821,22/05/2020 21:04:24.809,1590192264809
9.822,22/05/2020 21:04:25.309,1590192265309
9.822,22/05/2020 21:04:25.809,1590192265809
9.822,22/05/2020 21:04:26.309,1590192266309
9.822,22/05/2020 21:04:26.809,1590192266809
9.822,22/05/2020 21:04:27.309,1590192267309
9.822,22/05/2020 21:04:27.809,1590192267809
9.822,22/05/2020 21:04:28.309,1590192268309
9.822,22/05/2020 21:04:28.809,1590192268809
9.822,22/05/2020 21:04:29.309,1590192269309
9.822,22/05/2020 21:04:29.809,1590192269809
9.822,22/05/2020 21:04:30.309,1590192270309
9.822,22/05/2020 21:04:30.809,1590192270809
9.822,22/05/2020 21:04:31.309,1590192271309
9.822,22/05/2020 21:04:31.809,1590192271809
9.822,22/05/2020 21:04:32.309,1590192272309
9.822,22/05/2020 21:04:32.809,1590192272809
9.822,22/05/2020 21:04:33.309,1590192273309
9.822,22/05/2020 21:04:33.809,1590192273809
9.822,22/05/2020 21:04:34.309,1590192274309
9.822,22/05/2020 21:04:34.809,1590192274809
9.822,22/05/2020 21:04:35.309,1590192275309
9.822,22/05/2020 21:04:35.809,1590192275809
9.822,22/05/2020 21:04:36.309,1590192276309
9.822,22/05/2020 21:04:36.809,1590192276809
9.822,22/05/2020 21:04:37.309,1590192277309
9.822,22/05/2020 21:04:37.809,1590192277809
9.822,22/05/2020 21:04:38.309,1590192278309
9.822,22/05/2020 21:04:38.809,1590192278809
9.822,22/05/2020 21:04:39.309,1590192279309
9.822,22/05/2020 21:04:39.809,1590192279809
9.822,22/05/2020 21:04:40.309,1590192280309
9.822,22/05/2020 21:04:40.809,1590192280809
9.822,22/05/2020 21:04:41.309,1590192281309
9.822,22/05/2020 21:04:41.809,1590192281809
9.822,22/05/2020 21:04:42.309,1590192282309
9.822,22/05/2020 21:04:42.809,1590192282809
9.822,22/05/2020 21:04:43.309,1590192283309
9.822,22/05/2020 21:04:43.809,1590192283809
9.822,22/05/2020 21:04:44.309,1590192284309
9.822,22/05/2020 21:04:44.809,1590192284809
9.822,22/05/2020 21:04:45.309,1590192285309
9.822,22/05/2020 21:04:45.809,1590192285809
9.822,22/05/2020 21:04:46.309,1590192286309
9.822,22/05/2020 21:04:46.809,1590192286809
9.822,22/05/2020 21:04:47.309,1590192287309
9.822,22/05/2020 21:04:47.809,1590192287809
9.822,22/05/2020 21:04:48.309,1590192288309
9.822,22/05/2020 21:04:48.809,1590192288809
9.822,22/05/2020 21:04:49.309,1590192289309
9.822,22/05/2020 21:04:49.809,1590192289809
9.822,22/05/2020 21:04:50.309,1590192290309
9.822,22/05/2020 21:04:50.809,1590192290809
9.817,22/05/2020 21:04:51.309,1590192291309
9.822,22/05/2020 21:04:51.809,1590192291809
9.822,22/05/2020 21:04:52.309,1590192292309
9.822,22/05/2020 21:04:52.809,1590192292809
9.822,22/05/2020 21:04:53.309,1590192293309
9.822,22/05/2020 21:04:53.809,1590192293809
9.822,22/05/2020 21:04:54.309,1590192294309
9.822,22/05/2020 21:04:54.809,1590192294809
9.822,22/05/2020 21:04:55.309,1590192295309
9.822,22/05/2020 21:04:55.809,1590192295809
9.822,22/05/2020 21:04:56.309,1590192296309
9.822,22/05/2020 21:04:56.809,1590192296809
9.822,22/05/2020 21:04:57.309,1590192297309
9.822,22/05/2020 21:04:57.809,1590192297809
9.822,22/05/2020 21:04:58.309,1590192298309
9.822,22/05/2020 21:04:58.809,1590192298809
9.822,22/05/2020 21:04:59.309,1590192299309
9.822,22/05/2020 21:04:59.809,1590192299809
9.822,22/05/2020 21:05:00.309,1590192300309
9.822,22/05/2020 21:05:00.809,1590192300809
9.822,22/05/2020 21:05:01.309,1590192301309
9.822,22/05/2020 21:05:01.809,1590192301809
