ValoresRms,Tempo,TimeStamp
9.822,27/05/2020 19:08:16.999,1590617296999
9.822,27/05/2020 19:08:17.499,1590617297499
9.822,27/05/2020 19:08:17.999,1590617297999
9.822,27/05/2020 19:08:18.499,1590617298499
9.822,27/05/2020 19:08:18.999,1590617298999
9.822,27/05/2020 19:08:19.499,1590617299499
9.822,27/05/2020 19:08:19.999,1590617299999
9.822,27/05/2020 19:08:20.499,1590617300499
9.822,27/05/2020 19:08:20.999,1590617300999
9.822,27/05/2020 19:08:21.499,1590617301499
9.822,27/05/2020 19:08:21.999,1590617301999
9.822,27/05/2020 19:08:22.499,1590617302499
9.822,27/05/2020 19:08:22.999,1590617302999
9.822,27/05/2020 19:08:23.499,1590617303499
9.822,27/05/2020 19:08:23.999,1590617303999
9.822,27/05/2020 19:08:24.499,1590617304499
9.822,27/05/2020 19:08:24.999,1590617304999
9.822,27/05/2020 19:08:25.499,1590617305499
9.822,27/05/2020 19:08:25.999,1590617305999
9.822,27/05/2020 19:08:26.499,1590617306499
9.822,27/05/2020 19:08:26.999,1590617306999
9.822,27/05/2020 19:08:27.499,1590617307499
9.822,27/05/2020 19:08:27.999,1590617307999
9.822,27/05/2020 19:08:28.499,1590617308499
9.822,27/05/2020 19:08:28.999,1590617308999
9.822,27/05/2020 19:08:29.499,1590617309499
9.822,27/05/2020 19:08:29.999,1590617309999
9.822,27/05/2020 19:08:30.499,1590617310499
9.822,27/05/2020 19:08:30.999,1590617310999
9.822,27/05/2020 19:08:31.499,1590617311499
9.822,27/05/2020 19:08:31.999,1590617311999
9.822,27/05/2020 19:08:32.499,1590617312499
9.822,27/05/2020 19:08:32.999,1590617312999
9.822,27/05/2020 19:08:33.499,1590617313499
9.822,27/05/2020 19:08:33.999,1590617313999
9.822,27/05/2020 19:08:34.499,1590617314499
9.822,27/05/2020 19:08:34.999,1590617314999
9.822,27/05/2020 19:08:35.499,1590617315499
9.822,27/05/2020 19:08:35.999,1590617315999
9.822,27/05/2020 19:08:36.499,1590617316499
9.822,27/05/2020 19:08:36.999,1590617316999
9.822,27/05/2020 19:08:37.499,1590617317499
9.822,27/05/2020 19:08:37.999,1590617317999
9.822,27/05/2020 19:08:38.499,1590617318499
9.822,27/05/2020 19:08:38.999,1590617318999
9.822,27/05/2020 19:08:39.499,1590617319499
9.822,27/05/2020 19:08:39.999,1590617319999
9.822,27/05/2020 19:08:40.499,1590617320499
9.822,27/05/2020 19:08:40.999,1590617320999
