ValoresRms,Tempo,TimeStamp
9.822,23/05/2020 16:05:33.252,1590260733252
9.822,23/05/2020 16:05:33.752,1590260733752
9.822,23/05/2020 16:05:34.252,1590260734252
9.822,23/05/2020 16:05:34.752,1590260734752
9.822,23/05/2020 16:05:35.252,1590260735252
9.822,23/05/2020 16:05:35.752,1590260735752
9.822,23/05/2020 16:05:36.252,1590260736252
9.822,23/05/2020 16:05:36.752,1590260736752
9.822,23/05/2020 16:05:37.252,1590260737252
9.822,23/05/2020 16:05:37.752,1590260737752
9.822,23/05/2020 16:05:38.252,1590260738252
9.822,23/05/2020 16:05:38.752,1590260738752
9.822,23/05/2020 16:05:39.252,1590260739252
9.822,23/05/2020 16:05:39.752,1590260739752
9.822,23/05/2020 16:05:40.252,1590260740252
9.822,23/05/2020 16:05:40.752,1590260740752
9.822,23/05/2020 16:05:41.252,1590260741252
9.822,23/05/2020 16:05:41.752,1590260741752
9.822,23/05/2020 16:05:42.252,1590260742252
9.822,23/05/2020 16:05:42.752,1590260742752
9.822,23/05/2020 16:05:43.252,1590260743252
9.822,23/05/2020 16:05:43.752,1590260743752
9.822,23/05/2020 16:05:44.252,1590260744252
9.822,23/05/2020 16:05:44.752,1590260744752
9.822,23/05/2020 16:05:45.252,1590260745252
9.822,23/05/2020 16:05:45.752,1590260745752
9.822,23/05/2020 16:05:46.252,1590260746252
9.822,23/05/2020 16:05:46.752,1590260746752
9.822,23/05/2020 16:05:47.252,1590260747252
9.822,23/05/2020 16:05:47.752,1590260747752
9.822,23/05/2020 16:05:48.252,1590260748252
9.822,23/05/2020 16:05:48.752,1590260748752
9.822,23/05/2020 16:05:49.252,1590260749252
9.822,23/05/2020 16:05:49.752,1590260749752
9.822,23/05/2020 16:05:50.252,1590260750252
9.822,23/05/2020 16:05:50.752,1590260750752
9.822,23/05/2020 16:05:51.252,1590260751252
9.822,23/05/2020 16:05:51.752,1590260751752
9.822,23/05/2020 16:05:52.252,1590260752252
9.822,23/05/2020 16:05:52.752,1590260752752
9.822,23/05/2020 16:05:53.252,1590260753252
9.822,23/05/2020 16:05:53.752,1590260753752
9.822,23/05/2020 16:05:54.252,1590260754252
9.822,23/05/2020 16:05:54.752,1590260754752
9.822,23/05/2020 16:05:55.252,1590260755252
9.822,23/05/2020 16:05:55.752,1590260755752
9.822,23/05/2020 16:05:56.252,1590260756252
9.822,23/05/2020 16:05:56.752,1590260756752
9.822,23/05/2020 16:05:57.252,1590260757252
9.822,23/05/2020 16:05:57.752,1590260757752
9.822,23/05/2020 16:05:58.252,1590260758252
9.822,23/05/2020 16:05:58.752,1590260758752
9.822,23/05/2020 16:05:59.252,1590260759252
9.822,23/05/2020 16:05:59.752,1590260759752
9.822,23/05/2020 16:06:00.252,1590260760252
9.822,23/05/2020 16:06:00.752,1590260760752
9.822,23/05/2020 16:06:01.252,1590260761252
9.822,23/05/2020 16:06:01.752,1590260761752
9.822,23/05/2020 16:06:02.252,1590260762252
9.822,23/05/2020 16:06:02.752,1590260762752
9.822,23/05/2020 16:06:03.252,1590260763252
9.822,23/05/2020 16:06:03.752,1590260763752
9.822,23/05/2020 16:06:04.252,1590260764252
9.822,23/05/2020 16:06:04.752,1590260764752
9.822,23/05/2020 16:06:05.252,1590260765252
9.822,23/05/2020 16:06:05.752,1590260765752
9.822,23/05/2020 16:06:06.252,1590260766252
9.822,23/05/2020 16:06:06.752,1590260766752
9.822,23/05/2020 16:06:07.252,1590260767252
9.822,23/05/2020 16:06:07.752,1590260767752
9.822,23/05/2020 16:06:08.252,1590260768252
9.822,23/05/2020 16:06:08.752,1590260768752
9.822,23/05/2020 16:06:09.252,1590260769252
9.822,23/05/2020 16:06:09.752,1590260769752
9.822,23/05/2020 16:06:10.252,1590260770252
9.822,23/05/2020 16:06:10.752,1590260770752
9.822,23/05/2020 16:06:11.252,1590260771252
9.822,23/05/2020 16:06:11.752,1590260771752
9.822,23/05/2020 16:06:12.252,1590260772252
9.822,23/05/2020 16:06:12.752,1590260772752
9.822,23/05/2020 16:06:13.252,1590260773252
9.822,23/05/2020 16:06:13.752,1590260773752
9.822,23/05/2020 16:06:14.252,1590260774252
9.822,23/05/2020 16:06:14.752,1590260774752
9.822,23/05/2020 16:06:15.252,1590260775252
9.822,23/05/2020 16:06:15.752,1590260775752
9.822,23/05/2020 16:06:16.252,1590260776252
9.822,23/05/2020 16:06:16.752,1590260776752
9.822,23/05/2020 16:06:17.252,1590260777252
9.822,23/05/2020 16:06:17.752,1590260777752
9.822,23/05/2020 16:06:18.252,1590260778252
