ValoresRms,Tempo,TimeStamp
0.100,01/06/2020 13:33:09.647,1591029189647
0.108,01/06/2020 13:33:10.147,1591029190147
0.111,01/06/2020 13:33:10.647,1591029190647
0.108,01/06/2020 13:33:11.147,1591029191147
0.111,01/06/2020 13:33:11.647,1591029191647
0.105,01/06/2020 13:33:12.147,1591029192147
0.109,01/06/2020 13:33:12.647,1591029192647
0.108,01/06/2020 13:33:13.147,1591029193147
0.105,01/06/2020 13:33:13.647,1591029193647
0.104,01/06/2020 13:33:14.147,1591029194147
0.105,01/06/2020 13:33:14.647,1591029194647
0.110,01/06/2020 13:33:15.147,1591029195147
0.110,01/06/2020 13:33:15.647,1591029195647
0.106,01/06/2020 13:33:16.147,1591029196147
0.104,01/06/2020 13:33:16.647,1591029196647
0.109,01/06/2020 13:33:17.147,1591029197147
0.108,01/06/2020 13:33:17.647,1591029197647
0.099,01/06/2020 13:33:18.147,1591029198147
0.109,01/06/2020 13:33:18.647,1591029198647
0.108,01/06/2020 13:33:19.147,1591029199147
0.105,01/06/2020 13:33:19.647,1591029199647
0.081,01/06/2020 13:33:20.147,1591029200147
0.104,01/06/2020 13:33:20.647,1591029200647
0.106,01/06/2020 13:33:21.147,1591029201147
0.107,01/06/2020 13:33:21.647,1591029201647
0.102,01/06/2020 13:33:22.147,1591029202147
0.100,01/06/2020 13:33:22.647,1591029202647
0.108,01/06/2020 13:33:23.147,1591029203147
0.108,01/06/2020 13:33:23.647,1591029203647
0.105,01/06/2020 13:33:24.147,1591029204147
0.105,01/06/2020 13:33:24.647,1591029204647
0.106,01/06/2020 13:33:25.147,1591029205147
0.110,01/06/2020 13:33:25.647,1591029205647
0.109,01/06/2020 13:33:26.147,1591029206147
0.101,01/06/2020 13:33:26.647,1591029206647
0.107,01/06/2020 13:33:27.147,1591029207147
0.111,01/06/2020 13:33:27.647,1591029207647
0.110,01/06/2020 13:33:28.147,1591029208147
0.110,01/06/2020 13:33:28.647,1591029208647
0.107,01/06/2020 13:33:29.147,1591029209147
0.110,01/06/2020 13:33:29.647,1591029209647
0.108,01/06/2020 13:33:30.147,1591029210147
0.103,01/06/2020 13:33:30.647,1591029210647
0.099,01/06/2020 13:33:31.147,1591029211147
0.110,01/06/2020 13:33:31.647,1591029211647
0.108,01/06/2020 13:33:32.147,1591029212147
0.111,01/06/2020 13:33:32.647,1591029212647
0.111,01/06/2020 13:33:33.147,1591029213147
0.108,01/06/2020 13:33:33.647,1591029213647
0.107,01/06/2020 13:33:34.147,1591029214147
0.112,01/06/2020 13:33:34.647,1591029214647
0.101,01/06/2020 13:33:35.147,1591029215147
0.112,01/06/2020 13:33:35.647,1591029215647
0.108,01/06/2020 13:33:36.147,1591029216147
0.115,01/06/2020 13:33:36.647,1591029216647
0.111,01/06/2020 13:33:37.147,1591029217147
0.109,01/06/2020 13:33:37.647,1591029217647
0.109,01/06/2020 13:33:38.147,1591029218147
0.111,01/06/2020 13:33:38.647,1591029218647
0.104,01/06/2020 13:33:39.147,1591029219147
0.098,01/06/2020 13:33:39.647,1591029219647
0.109,01/06/2020 13:33:40.147,1591029220147
0.106,01/06/2020 13:33:40.647,1591029220647
0.106,01/06/2020 13:33:41.147,1591029221147
0.107,01/06/2020 13:33:41.647,1591029221647
0.112,01/06/2020 13:33:42.147,1591029222147
0.110,01/06/2020 13:33:42.647,1591029222647
0.110,01/06/2020 13:33:43.147,1591029223147
0.100,01/06/2020 13:33:43.647,1591029223647
0.109,01/06/2020 13:33:44.147,1591029224147
0.105,01/06/2020 13:33:44.647,1591029224647
0.107,01/06/2020 13:33:45.147,1591029225147
0.111,01/06/2020 13:33:45.647,1591029225647
0.111,01/06/2020 13:33:46.147,1591029226147
0.108,01/06/2020 13:33:46.647,1591029226647
0.110,01/06/2020 13:33:47.147,1591029227147
0.105,01/06/2020 13:33:47.647,1591029227647
0.104,01/06/2020 13:33:48.147,1591029228147
0.109,01/06/2020 13:33:48.647,1591029228647
0.111,01/06/2020 13:33:49.147,1591029229147
0.109,01/06/2020 13:33:49.647,1591029229647
0.111,01/06/2020 13:33:50.147,1591029230147
0.114,01/06/2020 13:33:50.647,1591029230647
0.112,01/06/2020 13:33:51.147,1591029231147
0.115,01/06/2020 13:33:51.647,1591029231647
0.105,01/06/2020 13:33:52.147,1591029232147
0.106,01/06/2020 13:33:52.647,1591029232647
0.111,01/06/2020 13:33:53.147,1591029233147
0.107,01/06/2020 13:33:53.647,1591029233647
0.107,01/06/2020 13:33:54.147,1591029234147
0.113,01/06/2020 13:33:54.647,1591029234647
0.109,01/06/2020 13:33:55.147,1591029235147
0.106,01/06/2020 13:33:55.647,1591029235647
0.105,01/06/2020 13:33:56.147,1591029236147
0.097,01/06/2020 13:33:56.647,1591029236647
0.111,01/06/2020 13:33:57.147,1591029237147
0.106,01/06/2020 13:33:57.647,1591029237647
0.110,01/06/2020 13:33:58.147,1591029238147
0.107,01/06/2020 13:33:58.647,1591029238647
0.110,01/06/2020 13:33:59.147,1591029239147
0.102,01/06/2020 13:33:59.647,1591029239647
0.113,01/06/2020 13:34:00.147,1591029240147
0.103,01/06/2020 13:34:00.647,1591029240647
0.108,01/06/2020 13:34:01.147,1591029241147
0.112,01/06/2020 13:34:01.647,1591029241647
0.113,01/06/2020 13:34:02.147,1591029242147
0.119,01/06/2020 13:34:02.647,1591029242647
0.114,01/06/2020 13:34:03.147,1591029243147
0.115,01/06/2020 13:34:03.647,1591029243647
0.115,01/06/2020 13:34:04.147,1591029244147
0.115,01/06/2020 13:34:04.647,1591029244647
0.109,01/06/2020 13:34:05.147,1591029245147
0.113,01/06/2020 13:34:05.647,1591029245647
0.114,01/06/2020 13:34:06.147,1591029246147
0.105,01/06/2020 13:34:06.647,1591029246647
0.107,01/06/2020 13:34:07.147,1591029247147
