ValoresRms,Tempo,TimeStamp
9.822,24/05/2020 04:59:57.457,1590307197457
9.822,24/05/2020 04:59:57.957,1590307197957
9.822,24/05/2020 04:59:58.457,1590307198457
9.822,24/05/2020 04:59:58.957,1590307198957
9.822,24/05/2020 04:59:59.457,1590307199457
9.822,24/05/2020 04:59:59.957,1590307199957
9.822,24/05/2020 05:00:00.457,1590307200457
9.822,24/05/2020 05:00:00.957,1590307200957
9.822,24/05/2020 05:00:01.457,1590307201457
9.822,24/05/2020 05:00:01.957,1590307201957
9.822,24/05/2020 05:00:02.457,1590307202457
9.822,24/05/2020 05:00:02.957,1590307202957
9.822,24/05/2020 05:00:03.457,1590307203457
9.822,24/05/2020 05:00:03.957,1590307203957
9.822,24/05/2020 05:00:04.457,1590307204457
9.822,24/05/2020 05:00:04.957,1590307204957
9.822,24/05/2020 05:00:05.457,1590307205457
9.821,24/05/2020 05:00:05.957,1590307205957
9.822,24/05/2020 05:00:06.457,1590307206457
9.822,24/05/2020 05:00:06.957,1590307206957
9.822,24/05/2020 05:00:07.457,1590307207457
9.822,24/05/2020 05:00:07.957,1590307207957
9.822,24/05/2020 05:00:08.457,1590307208457
9.822,24/05/2020 05:00:08.957,1590307208957
9.822,24/05/2020 05:00:09.457,1590307209457
9.822,24/05/2020 05:00:09.957,1590307209957
9.822,24/05/2020 05:00:10.457,1590307210457
9.822,24/05/2020 05:00:10.957,1590307210957
9.822,24/05/2020 05:00:11.457,1590307211457
9.822,24/05/2020 05:00:11.957,1590307211957
9.822,24/05/2020 05:00:12.457,1590307212457
9.822,24/05/2020 05:00:12.957,1590307212957
9.822,24/05/2020 05:00:13.457,1590307213457
9.822,24/05/2020 05:00:13.957,1590307213957
9.822,24/05/2020 05:00:14.457,1590307214457
9.822,24/05/2020 05:00:14.957,1590307214957
9.822,24/05/2020 05:00:15.457,1590307215457
9.822,24/05/2020 05:00:15.957,1590307215957
9.822,24/05/2020 05:00:16.457,1590307216457
9.822,24/05/2020 05:00:16.957,1590307216957
9.822,24/05/2020 05:00:17.457,1590307217457
9.822,24/05/2020 05:00:17.957,1590307217957
9.822,24/05/2020 05:00:18.457,1590307218457
9.822,24/05/2020 05:00:18.957,1590307218957
9.822,24/05/2020 05:00:19.457,1590307219457
9.822,24/05/2020 05:00:19.957,1590307219957
9.822,24/05/2020 05:00:20.457,1590307220457
9.822,24/05/2020 05:00:20.957,1590307220957
9.822,24/05/2020 05:00:21.457,1590307221457
9.822,24/05/2020 05:00:21.957,1590307221957
9.822,24/05/2020 05:00:22.457,1590307222457
9.822,24/05/2020 05:00:22.957,1590307222957
9.822,24/05/2020 05:00:23.457,1590307223457
9.822,24/05/2020 05:00:23.957,1590307223957
9.822,24/05/2020 05:00:24.457,1590307224457
9.822,24/05/2020 05:00:24.957,1590307224957
9.822,24/05/2020 05:00:25.457,1590307225457
9.822,24/05/2020 05:00:25.957,1590307225957
9.822,24/05/2020 05:00:26.457,1590307226457
9.822,24/05/2020 05:00:26.957,1590307226957
9.822,24/05/2020 05:00:27.457,1590307227457
9.822,24/05/2020 05:00:27.957,1590307227957
9.822,24/05/2020 05:00:28.457,1590307228457
9.822,24/05/2020 05:00:28.957,1590307228957
9.822,24/05/2020 05:00:29.457,1590307229457
9.821,24/05/2020 05:00:29.957,1590307229957
9.822,24/05/2020 05:00:30.457,1590307230457
9.822,24/05/2020 05:00:30.957,1590307230957
9.822,24/05/2020 05:00:31.457,1590307231457
9.822,24/05/2020 05:00:31.957,1590307231957
9.822,24/05/2020 05:00:32.457,1590307232457
9.822,24/05/2020 05:00:32.957,1590307232957
9.822,24/05/2020 05:00:33.457,1590307233457
9.822,24/05/2020 05:00:33.957,1590307233957
9.822,24/05/2020 05:00:34.457,1590307234457
