ValoresRms,Tempo,TimeStamp
9.822,23/05/2020 09:56:28.637,1590238588637
9.822,23/05/2020 09:56:29.137,1590238589137
9.822,23/05/2020 09:56:29.637,1590238589637
9.822,23/05/2020 09:56:30.137,1590238590137
9.822,23/05/2020 09:56:30.637,1590238590637
9.822,23/05/2020 09:56:31.137,1590238591137
9.822,23/05/2020 09:56:31.637,1590238591637
9.822,23/05/2020 09:56:32.137,1590238592137
9.822,23/05/2020 09:56:32.637,1590238592637
9.822,23/05/2020 09:56:33.137,1590238593137
9.822,23/05/2020 09:56:33.637,1590238593637
9.822,23/05/2020 09:56:34.137,1590238594137
9.822,23/05/2020 09:56:34.637,1590238594637
9.821,23/05/2020 09:56:35.137,1590238595137
9.822,23/05/2020 09:56:35.637,1590238595637
9.822,23/05/2020 09:56:36.137,1590238596137
9.822,23/05/2020 09:56:36.637,1590238596637
9.822,23/05/2020 09:56:37.137,1590238597137
9.822,23/05/2020 09:56:37.637,1590238597637
9.822,23/05/2020 09:56:38.137,1590238598137
9.822,23/05/2020 09:56:38.637,1590238598637
9.822,23/05/2020 09:56:39.137,1590238599137
9.822,23/05/2020 09:56:39.637,1590238599637
9.822,23/05/2020 09:56:40.137,1590238600137
9.822,23/05/2020 09:56:40.637,1590238600637
9.822,23/05/2020 09:56:41.137,1590238601137
9.822,23/05/2020 09:56:41.637,1590238601637
9.822,23/05/2020 09:56:42.137,1590238602137
9.822,23/05/2020 09:56:42.637,1590238602637
9.822,23/05/2020 09:56:43.137,1590238603137
9.822,23/05/2020 09:56:43.637,1590238603637
9.822,23/05/2020 09:56:44.137,1590238604137
9.822,23/05/2020 09:56:44.637,1590238604637
9.822,23/05/2020 09:56:45.137,1590238605137
9.822,23/05/2020 09:56:45.637,1590238605637
9.822,23/05/2020 09:56:46.137,1590238606137
9.822,23/05/2020 09:56:46.637,1590238606637
9.822,23/05/2020 09:56:47.137,1590238607137
9.822,23/05/2020 09:56:47.637,1590238607637
9.822,23/05/2020 09:56:48.137,1590238608137
9.822,23/05/2020 09:56:48.637,1590238608637
9.822,23/05/2020 09:56:49.137,1590238609137
9.822,23/05/2020 09:56:49.637,1590238609637
9.822,23/05/2020 09:56:50.137,1590238610137
9.822,23/05/2020 09:56:50.637,1590238610637
9.822,23/05/2020 09:56:51.137,1590238611137
9.822,23/05/2020 09:56:51.637,1590238611637
9.822,23/05/2020 09:56:52.137,1590238612137
9.822,23/05/2020 09:56:52.637,1590238612637
9.822,23/05/2020 09:56:53.137,1590238613137
9.822,23/05/2020 09:56:53.637,1590238613637
9.822,23/05/2020 09:56:54.137,1590238614137
9.822,23/05/2020 09:56:54.637,1590238614637
9.819,23/05/2020 09:56:55.137,1590238615137
9.822,23/05/2020 09:56:55.637,1590238615637
9.822,23/05/2020 09:56:56.137,1590238616137
9.822,23/05/2020 09:56:56.637,1590238616637
9.822,23/05/2020 09:56:57.137,1590238617137
9.822,23/05/2020 09:56:57.637,1590238617637
9.822,23/05/2020 09:56:58.137,1590238618137
9.822,23/05/2020 09:56:58.637,1590238618637
9.822,23/05/2020 09:56:59.137,1590238619137
9.822,23/05/2020 09:56:59.637,1590238619637
9.822,23/05/2020 09:57:00.137,1590238620137
9.822,23/05/2020 09:57:00.637,1590238620637
