ValoresRms,Tempo,TimeStamp
9.822,24/05/2020 02:00:45.203,1590296445203
9.822,24/05/2020 02:00:45.703,1590296445703
9.822,24/05/2020 02:00:46.203,1590296446203
9.820,24/05/2020 02:00:46.703,1590296446703
9.822,24/05/2020 02:00:47.203,1590296447203
9.822,24/05/2020 02:00:47.703,1590296447703
9.822,24/05/2020 02:00:48.203,1590296448203
9.822,24/05/2020 02:00:48.703,1590296448703
9.822,24/05/2020 02:00:49.203,1590296449203
9.822,24/05/2020 02:00:49.703,1590296449703
9.822,24/05/2020 02:00:50.203,1590296450203
9.822,24/05/2020 02:00:50.703,1590296450703
9.822,24/05/2020 02:00:51.203,1590296451203
9.822,24/05/2020 02:00:51.703,1590296451703
9.822,24/05/2020 02:00:52.203,1590296452203
9.822,24/05/2020 02:00:52.703,1590296452703
9.822,24/05/2020 02:00:53.203,1590296453203
9.822,24/05/2020 02:00:53.703,1590296453703
9.822,24/05/2020 02:00:54.203,1590296454203
9.822,24/05/2020 02:00:54.703,1590296454703
9.822,24/05/2020 02:00:55.203,1590296455203
9.822,24/05/2020 02:00:55.703,1590296455703
9.822,24/05/2020 02:00:56.203,1590296456203
9.820,24/05/2020 02:00:56.703,1590296456703
9.822,24/05/2020 02:00:57.203,1590296457203
9.822,24/05/2020 02:00:57.703,1590296457703
9.822,24/05/2020 02:00:58.203,1590296458203
9.822,24/05/2020 02:00:58.703,1590296458703
9.822,24/05/2020 02:00:59.203,1590296459203
9.822,24/05/2020 02:00:59.703,1590296459703
9.822,24/05/2020 02:01:00.203,1590296460203
9.822,24/05/2020 02:01:00.703,1590296460703
9.822,24/05/2020 02:01:01.203,1590296461203
9.822,24/05/2020 02:01:01.703,1590296461703
9.822,24/05/2020 02:01:02.203,1590296462203
9.822,24/05/2020 02:01:02.703,1590296462703
9.822,24/05/2020 02:01:03.203,1590296463203
9.822,24/05/2020 02:01:03.703,1590296463703
9.822,24/05/2020 02:01:04.203,1590296464203
9.822,24/05/2020 02:01:04.703,1590296464703
9.822,24/05/2020 02:01:05.203,1590296465203
9.822,24/05/2020 02:01:05.703,1590296465703
9.822,24/05/2020 02:01:06.203,1590296466203
9.817,24/05/2020 02:01:06.703,1590296466703
9.822,24/05/2020 02:01:07.203,1590296467203
9.822,24/05/2020 02:01:07.703,1590296467703
9.822,24/05/2020 02:01:08.203,1590296468203
9.822,24/05/2020 02:01:08.703,1590296468703
9.822,24/05/2020 02:01:09.203,1590296469203
9.822,24/05/2020 02:01:09.703,1590296469703
9.822,24/05/2020 02:01:10.203,1590296470203
9.822,24/05/2020 02:01:10.703,1590296470703
9.822,24/05/2020 02:01:11.203,1590296471203
9.822,24/05/2020 02:01:11.703,1590296471703
9.822,24/05/2020 02:01:12.203,1590296472203
9.822,24/05/2020 02:01:12.703,1590296472703
9.816,24/05/2020 02:01:13.203,1590296473203
9.822,24/05/2020 02:01:13.703,1590296473703
9.822,24/05/2020 02:01:14.203,1590296474203
9.822,24/05/2020 02:01:14.703,1590296474703
9.822,24/05/2020 02:01:15.203,1590296475203
9.822,24/05/2020 02:01:15.703,1590296475703
9.822,24/05/2020 02:01:16.203,1590296476203
9.822,24/05/2020 02:01:16.703,1590296476703
9.822,24/05/2020 02:01:17.203,1590296477203
9.822,24/05/2020 02:01:17.703,1590296477703
9.822,24/05/2020 02:01:18.203,1590296478203
9.822,24/05/2020 02:01:18.703,1590296478703
9.822,24/05/2020 02:01:19.203,1590296479203
9.822,24/05/2020 02:01:19.703,1590296479703
9.822,24/05/2020 02:01:20.203,1590296480203
9.822,24/05/2020 02:01:20.703,1590296480703
9.822,24/05/2020 02:01:21.203,1590296481203
9.822,24/05/2020 02:01:21.703,1590296481703
9.822,24/05/2020 02:01:22.203,1590296482203
9.822,24/05/2020 02:01:22.703,1590296482703
9.822,24/05/2020 02:01:23.203,1590296483203
9.822,24/05/2020 02:01:23.703,1590296483703
9.822,24/05/2020 02:01:24.203,1590296484203
9.822,24/05/2020 02:01:24.703,1590296484703
9.822,24/05/2020 02:01:25.203,1590296485203
9.822,24/05/2020 02:01:25.703,1590296485703
9.822,24/05/2020 02:01:26.203,1590296486203
9.822,24/05/2020 02:01:26.703,1590296486703
9.822,24/05/2020 02:01:27.203,1590296487203
9.822,24/05/2020 02:01:27.703,1590296487703
9.822,24/05/2020 02:01:28.203,1590296488203
9.822,24/05/2020 02:01:28.703,1590296488703
9.822,24/05/2020 02:01:29.203,1590296489203
9.822,24/05/2020 02:01:29.703,1590296489703
9.822,24/05/2020 02:01:30.203,1590296490203
9.822,24/05/2020 02:01:30.703,1590296490703
9.822,24/05/2020 02:01:31.203,1590296491203
9.822,24/05/2020 02:01:31.703,1590296491703
9.822,24/05/2020 02:01:32.203,1590296492203
9.822,24/05/2020 02:01:32.703,1590296492703
9.822,24/05/2020 02:01:33.203,1590296493203
9.822,24/05/2020 02:01:33.703,1590296493703
9.822,24/05/2020 02:01:34.203,1590296494203
9.822,24/05/2020 02:01:34.703,1590296494703
9.822,24/05/2020 02:01:35.203,1590296495203
9.822,24/05/2020 02:01:35.703,1590296495703
9.822,24/05/2020 02:01:36.203,1590296496203
9.822,24/05/2020 02:01:36.703,1590296496703
9.822,24/05/2020 02:01:37.203,1590296497203
9.822,24/05/2020 02:01:37.703,1590296497703
9.822,24/05/2020 02:01:38.203,1590296498203
9.822,24/05/2020 02:01:38.703,1590296498703
9.822,24/05/2020 02:01:39.203,1590296499203
9.822,24/05/2020 02:01:39.703,1590296499703
9.822,24/05/2020 02:01:40.203,1590296500203
9.822,24/05/2020 02:01:40.703,1590296500703
9.822,24/05/2020 02:01:41.203,1590296501203
9.822,24/05/2020 02:01:41.703,1590296501703
9.822,24/05/2020 02:01:42.203,1590296502203
9.822,24/05/2020 02:01:42.703,1590296502703
9.822,24/05/2020 02:01:43.203,1590296503203
9.822,24/05/2020 02:01:43.703,1590296503703
9.822,24/05/2020 02:01:44.203,1590296504203
9.822,24/05/2020 02:01:44.703,1590296504703
9.822,24/05/2020 02:01:45.203,1590296505203
9.822,24/05/2020 02:01:45.703,1590296505703
9.822,24/05/2020 02:01:46.203,1590296506203
9.820,24/05/2020 02:01:46.703,1590296506703
9.822,24/05/2020 02:01:47.203,1590296507203
9.822,24/05/2020 02:01:47.703,1590296507703
9.822,24/05/2020 02:01:48.203,1590296508203
9.822,24/05/2020 02:01:48.703,1590296508703
9.822,24/05/2020 02:01:49.203,1590296509203
9.822,24/05/2020 02:01:49.703,1590296509703
9.822,24/05/2020 02:01:50.203,1590296510203
9.822,24/05/2020 02:01:50.703,1590296510703
9.822,24/05/2020 02:01:51.203,1590296511203
9.822,24/05/2020 02:01:51.703,1590296511703
9.822,24/05/2020 02:01:52.203,1590296512203
9.822,24/05/2020 02:01:52.703,1590296512703
9.822,24/05/2020 02:01:53.203,1590296513203
9.822,24/05/2020 02:01:53.703,1590296513703
9.822,24/05/2020 02:01:54.203,1590296514203
9.822,24/05/2020 02:01:54.703,1590296514703
9.822,24/05/2020 02:01:55.203,1590296515203
9.822,24/05/2020 02:01:55.703,1590296515703
9.822,24/05/2020 02:01:56.203,1590296516203
9.820,24/05/2020 02:01:56.703,1590296516703
9.822,24/05/2020 02:01:57.203,1590296517203
9.822,24/05/2020 02:01:57.703,1590296517703
9.822,24/05/2020 02:01:58.203,1590296518203
9.822,24/05/2020 02:01:58.703,1590296518703
9.822,24/05/2020 02:01:59.203,1590296519203
9.822,24/05/2020 02:01:59.703,1590296519703
9.822,24/05/2020 02:02:00.203,1590296520203
9.822,24/05/2020 02:02:00.703,1590296520703
9.822,24/05/2020 02:02:01.203,1590296521203
9.822,24/05/2020 02:02:01.703,1590296521703
9.822,24/05/2020 02:02:02.203,1590296522203
9.822,24/05/2020 02:02:02.703,1590296522703
9.822,24/05/2020 02:02:03.203,1590296523203
9.822,24/05/2020 02:02:03.703,1590296523703
9.822,24/05/2020 02:02:04.203,1590296524203
9.822,24/05/2020 02:02:04.703,1590296524703
9.822,24/05/2020 02:02:05.203,1590296525203
9.822,24/05/2020 02:02:05.703,1590296525703
9.822,24/05/2020 02:02:06.203,1590296526203
9.822,24/05/2020 02:02:06.703,1590296526703
9.822,24/05/2020 02:02:07.203,1590296527203
9.822,24/05/2020 02:02:07.703,1590296527703
9.822,24/05/2020 02:02:08.203,1590296528203
9.822,24/05/2020 02:02:08.703,1590296528703
9.822,24/05/2020 02:02:09.203,1590296529203
9.822,24/05/2020 02:02:09.703,1590296529703
9.822,24/05/2020 02:02:10.203,1590296530203
9.822,24/05/2020 02:02:10.703,1590296530703
9.822,24/05/2020 02:02:11.203,1590296531203
9.822,24/05/2020 02:02:11.703,1590296531703
9.821,24/05/2020 02:02:12.203,1590296532203
9.822,24/05/2020 02:02:12.703,1590296532703
9.822,24/05/2020 02:02:13.203,1590296533203
9.822,24/05/2020 02:02:13.703,1590296533703
9.822,24/05/2020 02:02:14.203,1590296534203
9.822,24/05/2020 02:02:14.703,1590296534703
9.822,24/05/2020 02:02:15.203,1590296535203
9.822,24/05/2020 02:02:15.703,1590296535703
9.822,24/05/2020 02:02:16.203,1590296536203
9.822,24/05/2020 02:02:16.703,1590296536703
9.822,24/05/2020 02:02:17.203,1590296537203
9.822,24/05/2020 02:02:17.703,1590296537703
9.822,24/05/2020 02:02:18.203,1590296538203
9.822,24/05/2020 02:02:18.703,1590296538703
9.822,24/05/2020 02:02:19.203,1590296539203
9.822,24/05/2020 02:02:19.703,1590296539703
9.822,24/05/2020 02:02:20.203,1590296540203
9.822,24/05/2020 02:02:20.703,1590296540703
9.822,24/05/2020 02:02:21.203,1590296541203
9.822,24/05/2020 02:02:21.703,1590296541703
9.822,24/05/2020 02:02:22.203,1590296542203
9.822,24/05/2020 02:02:22.703,1590296542703
9.822,24/05/2020 02:02:23.203,1590296543203
9.822,24/05/2020 02:02:23.703,1590296543703
9.822,24/05/2020 02:02:24.203,1590296544203
9.822,24/05/2020 02:02:24.703,1590296544703
9.822,24/05/2020 02:02:25.203,1590296545203
9.822,24/05/2020 02:02:25.703,1590296545703
9.822,24/05/2020 02:02:26.203,1590296546203
9.820,24/05/2020 02:02:26.703,1590296546703
9.822,24/05/2020 02:02:27.203,1590296547203
9.822,24/05/2020 02:02:27.703,1590296547703
9.822,24/05/2020 02:02:28.203,1590296548203
9.822,24/05/2020 02:02:28.703,1590296548703
9.822,24/05/2020 02:02:29.203,1590296549203
9.822,24/05/2020 02:02:29.703,1590296549703
9.822,24/05/2020 02:02:30.203,1590296550203
9.822,24/05/2020 02:02:30.703,1590296550703
9.822,24/05/2020 02:02:31.203,1590296551203
9.822,24/05/2020 02:02:31.703,1590296551703
9.822,24/05/2020 02:02:32.203,1590296552203
9.822,24/05/2020 02:02:32.703,1590296552703
9.822,24/05/2020 02:02:33.203,1590296553203
9.822,24/05/2020 02:02:33.703,1590296553703
9.822,24/05/2020 02:02:34.203,1590296554203
9.822,24/05/2020 02:02:34.703,1590296554703
9.822,24/05/2020 02:02:35.203,1590296555203
9.822,24/05/2020 02:02:35.703,1590296555703
9.822,24/05/2020 02:02:36.203,1590296556203
9.822,24/05/2020 02:02:36.703,1590296556703
9.822,24/05/2020 02:02:37.203,1590296557203
9.822,24/05/2020 02:02:37.703,1590296557703
9.822,24/05/2020 02:02:38.203,1590296558203
9.822,24/05/2020 02:02:38.703,1590296558703
9.822,24/05/2020 02:02:39.203,1590296559203
9.822,24/05/2020 02:02:39.703,1590296559703
9.822,24/05/2020 02:02:40.203,1590296560203
9.822,24/05/2020 02:02:40.703,1590296560703
9.822,24/05/2020 02:02:41.203,1590296561203
9.822,24/05/2020 02:02:41.703,1590296561703
9.822,24/05/2020 02:02:42.203,1590296562203
9.822,24/05/2020 02:02:42.703,1590296562703
9.821,24/05/2020 02:02:43.203,1590296563203
9.822,24/05/2020 02:02:43.703,1590296563703
9.822,24/05/2020 02:02:44.203,1590296564203
9.822,24/05/2020 02:02:44.703,1590296564703
9.822,24/05/2020 02:02:45.203,1590296565203
9.822,24/05/2020 02:02:45.703,1590296565703
9.822,24/05/2020 02:02:46.203,1590296566203
9.822,24/05/2020 02:02:46.703,1590296566703
9.822,24/05/2020 02:02:47.203,1590296567203
9.822,24/05/2020 02:02:47.703,1590296567703
9.822,24/05/2020 02:02:48.203,1590296568203
9.822,24/05/2020 02:02:48.703,1590296568703
9.822,24/05/2020 02:02:49.203,1590296569203
9.822,24/05/2020 02:02:49.703,1590296569703
9.822,24/05/2020 02:02:50.203,1590296570203
9.822,24/05/2020 02:02:50.703,1590296570703
9.822,24/05/2020 02:02:51.203,1590296571203
9.822,24/05/2020 02:02:51.703,1590296571703
9.822,24/05/2020 02:02:52.203,1590296572203
9.822,24/05/2020 02:02:52.703,1590296572703
9.822,24/05/2020 02:02:53.203,1590296573203
9.822,24/05/2020 02:02:53.703,1590296573703
9.822,24/05/2020 02:02:54.203,1590296574203
9.822,24/05/2020 02:02:54.703,1590296574703
9.822,24/05/2020 02:02:55.203,1590296575203
9.822,24/05/2020 02:02:55.703,1590296575703
9.822,24/05/2020 02:02:56.203,1590296576203
9.822,24/05/2020 02:02:56.703,1590296576703
9.822,24/05/2020 02:02:57.203,1590296577203
9.822,24/05/2020 02:02:57.703,1590296577703
9.822,24/05/2020 02:02:58.203,1590296578203
9.822,24/05/2020 02:02:58.703,1590296578703
9.822,24/05/2020 02:02:59.203,1590296579203
9.822,24/05/2020 02:02:59.703,1590296579703
9.822,24/05/2020 02:03:00.203,1590296580203
9.822,24/05/2020 02:03:00.703,1590296580703
9.822,24/05/2020 02:03:01.203,1590296581203
9.822,24/05/2020 02:03:01.703,1590296581703
9.822,24/05/2020 02:03:02.203,1590296582203
9.822,24/05/2020 02:03:02.703,1590296582703
9.822,24/05/2020 02:03:03.203,1590296583203
9.822,24/05/2020 02:03:03.703,1590296583703
9.822,24/05/2020 02:03:04.203,1590296584203
9.822,24/05/2020 02:03:04.703,1590296584703
9.822,24/05/2020 02:03:05.203,1590296585203
9.822,24/05/2020 02:03:05.703,1590296585703
9.815,24/05/2020 02:03:06.203,1590296586203
9.822,24/05/2020 02:03:06.703,1590296586703
9.822,24/05/2020 02:03:07.203,1590296587203
9.822,24/05/2020 02:03:07.703,1590296587703
9.822,24/05/2020 02:03:08.203,1590296588203
9.822,24/05/2020 02:03:08.703,1590296588703
9.822,24/05/2020 02:03:09.203,1590296589203
9.822,24/05/2020 02:03:09.703,1590296589703
9.822,24/05/2020 02:03:10.203,1590296590203
9.822,24/05/2020 02:03:10.703,1590296590703
9.822,24/05/2020 02:03:11.203,1590296591203
9.822,24/05/2020 02:03:11.703,1590296591703
9.822,24/05/2020 02:03:12.203,1590296592203
9.822,24/05/2020 02:03:12.703,1590296592703
9.822,24/05/2020 02:03:13.203,1590296593203
9.822,24/05/2020 02:03:13.703,1590296593703
9.822,24/05/2020 02:03:14.203,1590296594203
9.822,24/05/2020 02:03:14.703,1590296594703
9.822,24/05/2020 02:03:15.203,1590296595203
9.822,24/05/2020 02:03:15.703,1590296595703
9.822,24/05/2020 02:03:16.203,1590296596203
9.822,24/05/2020 02:03:16.703,1590296596703
9.822,24/05/2020 02:03:17.203,1590296597203
9.822,24/05/2020 02:03:17.703,1590296597703
9.822,24/05/2020 02:03:18.203,1590296598203
9.822,24/05/2020 02:03:18.703,1590296598703
9.822,24/05/2020 02:03:19.203,1590296599203
9.822,24/05/2020 02:03:19.703,1590296599703
9.822,24/05/2020 02:03:20.203,1590296600203
9.822,24/05/2020 02:03:20.703,1590296600703
9.822,24/05/2020 02:03:21.203,1590296601203
9.822,24/05/2020 02:03:21.703,1590296601703
9.822,24/05/2020 02:03:22.203,1590296602203
9.822,24/05/2020 02:03:22.703,1590296602703
9.822,24/05/2020 02:03:23.203,1590296603203
9.822,24/05/2020 02:03:23.703,1590296603703
9.822,24/05/2020 02:03:24.203,1590296604203
9.822,24/05/2020 02:03:24.703,1590296604703
9.822,24/05/2020 02:03:25.203,1590296605203
9.822,24/05/2020 02:03:25.703,1590296605703
9.822,24/05/2020 02:03:26.203,1590296606203
9.822,24/05/2020 02:03:26.703,1590296606703
9.822,24/05/2020 02:03:27.203,1590296607203
9.822,24/05/2020 02:03:27.703,1590296607703
9.822,24/05/2020 02:03:28.203,1590296608203
9.822,24/05/2020 02:03:28.703,1590296608703
9.822,24/05/2020 02:03:29.203,1590296609203
9.822,24/05/2020 02:03:29.703,1590296609703
9.822,24/05/2020 02:03:30.203,1590296610203
9.822,24/05/2020 02:03:30.703,1590296610703
9.822,24/05/2020 02:03:31.203,1590296611203
9.822,24/05/2020 02:03:31.703,1590296611703
9.822,24/05/2020 02:03:32.203,1590296612203
9.822,24/05/2020 02:03:32.703,1590296612703
9.822,24/05/2020 02:03:33.203,1590296613203
9.822,24/05/2020 02:03:33.703,1590296613703
9.822,24/05/2020 02:03:34.203,1590296614203
9.822,24/05/2020 02:03:34.703,1590296614703
9.822,24/05/2020 02:03:35.203,1590296615203
9.822,24/05/2020 02:03:35.703,1590296615703
9.822,24/05/2020 02:03:36.203,1590296616203
9.822,24/05/2020 02:03:36.703,1590296616703
9.822,24/05/2020 02:03:37.203,1590296617203
9.822,24/05/2020 02:03:37.703,1590296617703
9.822,24/05/2020 02:03:38.203,1590296618203
9.822,24/05/2020 02:03:38.703,1590296618703
9.822,24/05/2020 02:03:39.203,1590296619203
9.822,24/05/2020 02:03:39.703,1590296619703
9.822,24/05/2020 02:03:40.203,1590296620203
9.822,24/05/2020 02:03:40.703,1590296620703
9.822,24/05/2020 02:03:41.203,1590296621203
9.822,24/05/2020 02:03:41.703,1590296621703
9.822,24/05/2020 02:03:42.203,1590296622203
9.822,24/05/2020 02:03:42.703,1590296622703
9.822,24/05/2020 02:03:43.203,1590296623203
9.822,24/05/2020 02:03:43.703,1590296623703
9.822,24/05/2020 02:03:44.203,1590296624203
9.822,24/05/2020 02:03:44.703,1590296624703
9.822,24/05/2020 02:03:45.203,1590296625203
9.822,24/05/2020 02:03:45.703,1590296625703
9.822,24/05/2020 02:03:46.203,1590296626203
9.818,24/05/2020 02:03:46.703,1590296626703
9.822,24/05/2020 02:03:47.203,1590296627203
9.822,24/05/2020 02:03:47.703,1590296627703
9.822,24/05/2020 02:03:48.203,1590296628203
9.822,24/05/2020 02:03:48.703,1590296628703
9.822,24/05/2020 02:03:49.203,1590296629203
9.822,24/05/2020 02:03:49.703,1590296629703
9.822,24/05/2020 02:03:50.203,1590296630203
9.822,24/05/2020 02:03:50.703,1590296630703
9.822,24/05/2020 02:03:51.203,1590296631203
9.822,24/05/2020 02:03:51.703,1590296631703
9.822,24/05/2020 02:03:52.203,1590296632203
9.822,24/05/2020 02:03:52.703,1590296632703
9.822,24/05/2020 02:03:53.203,1590296633203
9.822,24/05/2020 02:03:53.703,1590296633703
9.822,24/05/2020 02:03:54.203,1590296634203
9.822,24/05/2020 02:03:54.703,1590296634703
9.822,24/05/2020 02:03:55.203,1590296635203
9.822,24/05/2020 02:03:55.703,1590296635703
9.822,24/05/2020 02:03:56.203,1590296636203
9.822,24/05/2020 02:03:56.703,1590296636703
9.822,24/05/2020 02:03:57.203,1590296637203
9.822,24/05/2020 02:03:57.703,1590296637703
9.822,24/05/2020 02:03:58.203,1590296638203
9.822,24/05/2020 02:03:58.703,1590296638703
9.822,24/05/2020 02:03:59.203,1590296639203
9.822,24/05/2020 02:03:59.703,1590296639703
9.822,24/05/2020 02:04:00.203,1590296640203
9.822,24/05/2020 02:04:00.703,1590296640703
9.822,24/05/2020 02:04:01.203,1590296641203
9.822,24/05/2020 02:04:01.703,1590296641703
9.822,24/05/2020 02:04:02.203,1590296642203
9.822,24/05/2020 02:04:02.703,1590296642703
9.822,24/05/2020 02:04:03.203,1590296643203
9.822,24/05/2020 02:04:03.703,1590296643703
9.822,24/05/2020 02:04:04.203,1590296644203
9.822,24/05/2020 02:04:04.703,1590296644703
9.822,24/05/2020 02:04:05.203,1590296645203
9.822,24/05/2020 02:04:05.703,1590296645703
9.822,24/05/2020 02:04:06.203,1590296646203
9.817,24/05/2020 02:04:06.703,1590296646703
9.822,24/05/2020 02:04:07.203,1590296647203
9.820,24/05/2020 02:04:07.703,1590296647703
9.822,24/05/2020 02:04:08.203,1590296648203
9.822,24/05/2020 02:04:08.703,1590296648703
9.822,24/05/2020 02:04:09.203,1590296649203
9.822,24/05/2020 02:04:09.703,1590296649703
9.822,24/05/2020 02:04:10.203,1590296650203
9.822,24/05/2020 02:04:10.703,1590296650703
9.822,24/05/2020 02:04:11.203,1590296651203
9.822,24/05/2020 02:04:11.703,1590296651703
9.822,24/05/2020 02:04:12.203,1590296652203
9.822,24/05/2020 02:04:12.703,1590296652703
9.822,24/05/2020 02:04:13.203,1590296653203
9.822,24/05/2020 02:04:13.703,1590296653703
9.822,24/05/2020 02:04:14.203,1590296654203
9.822,24/05/2020 02:04:14.703,1590296654703
9.822,24/05/2020 02:04:15.203,1590296655203
9.822,24/05/2020 02:04:15.703,1590296655703
9.822,24/05/2020 02:04:16.203,1590296656203
9.821,24/05/2020 02:04:16.703,1590296656703
9.822,24/05/2020 02:04:17.203,1590296657203
9.822,24/05/2020 02:04:17.703,1590296657703
9.822,24/05/2020 02:04:18.203,1590296658203
9.822,24/05/2020 02:04:18.703,1590296658703
9.822,24/05/2020 02:04:19.203,1590296659203
9.822,24/05/2020 02:04:19.703,1590296659703
9.822,24/05/2020 02:04:20.203,1590296660203
9.822,24/05/2020 02:04:20.703,1590296660703
9.822,24/05/2020 02:04:21.203,1590296661203
9.822,24/05/2020 02:04:21.703,1590296661703
9.822,24/05/2020 02:04:22.203,1590296662203
9.822,24/05/2020 02:04:22.703,1590296662703
9.822,24/05/2020 02:04:23.203,1590296663203
9.822,24/05/2020 02:04:23.703,1590296663703
9.822,24/05/2020 02:04:24.203,1590296664203
9.822,24/05/2020 02:04:24.703,1590296664703
9.822,24/05/2020 02:04:25.203,1590296665203
9.822,24/05/2020 02:04:25.703,1590296665703
9.822,24/05/2020 02:04:26.203,1590296666203
9.821,24/05/2020 02:04:26.703,1590296666703
9.822,24/05/2020 02:04:27.203,1590296667203
9.822,24/05/2020 02:04:27.703,1590296667703
9.822,24/05/2020 02:04:28.203,1590296668203
9.822,24/05/2020 02:04:28.703,1590296668703
9.822,24/05/2020 02:04:29.203,1590296669203
9.822,24/05/2020 02:04:29.703,1590296669703
9.822,24/05/2020 02:04:30.203,1590296670203
9.822,24/05/2020 02:04:30.703,1590296670703
9.822,24/05/2020 02:04:31.203,1590296671203
9.822,24/05/2020 02:04:31.703,1590296671703
9.822,24/05/2020 02:04:32.203,1590296672203
9.822,24/05/2020 02:04:32.703,1590296672703
9.822,24/05/2020 02:04:33.203,1590296673203
9.822,24/05/2020 02:04:33.703,1590296673703
9.822,24/05/2020 02:04:34.203,1590296674203
9.822,24/05/2020 02:04:34.703,1590296674703
9.822,24/05/2020 02:04:35.203,1590296675203
9.822,24/05/2020 02:04:35.703,1590296675703
9.822,24/05/2020 02:04:36.203,1590296676203
9.821,24/05/2020 02:04:36.703,1590296676703
9.822,24/05/2020 02:04:37.203,1590296677203
9.822,24/05/2020 02:04:37.703,1590296677703
9.822,24/05/2020 02:04:38.203,1590296678203
9.822,24/05/2020 02:04:38.703,1590296678703
9.822,24/05/2020 02:04:39.203,1590296679203
